"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","337.98","1897","206.17","1814","I feel bad for these guys -->","219"
"Alaska","293.5","407","266.52","579","I feel bad for these guys -->","41"
"Arizona","296.73","3013","208.61","2884","I feel bad for these guys -->","345"
"Arkansas","334.11","997","212.2","993","I feel bad for these guys -->","172"
"California","241.98","18562","188.05","22085","I feel bad for these guys -->","1232"
"Colorado","241.22","3612","195.21","3440","I feel bad for these guys -->","215"
"Connecticut","332.26","2128","265.09","2529","I feel bad for these guys -->","148"
"Delaware","354.42","572","243.28","509","I feel bad for these guys -->","47"
"District of Columbia","346.24","773","281.64","734","I feel bad for these guys -->","54"
"Florida","297.11","10873","216.11","9731","I feel bad for these guys -->","783"
"Georgia","317.08","5238","217.01","4223","I feel bad for these guys -->","349"
"Hawaii","301.46","544","258.86","621","I feel bad for these guys -->","33"
"Idaho","273.38","510","241.62","800","I feel bad for these guys -->","42"
"Illinois","348.88","6418","279.78","6559","I feel bad for these guys -->","512"
"Indiana","328.74","2769","218.39","2658","I feel bad for these guys -->","364"
"Iowa","361.73","1111","288.15","1229","I feel bad for these guys -->","136"
"Kansas","345.94","1308","261.68","1205","I feel bad for these guys -->","156"
"Kentucky","341.31","1715","184.84","1777","I feel bad for these guys -->","201"
"Louisiana","358.15","1865","240.99","1676","I feel bad for these guys -->","369"
"Maine","301.57","707","233.07","775","I feel bad for these guys -->","73"
"Montana","264.24","798","238.65","448","I feel bad for these guys -->","36"
"Nebraska","329.11","799","240","862","I feel bad for these guys -->","78"
"Nevada","266.28","1439","224.04","1660","I feel bad for these guys -->","89"
"New Hampshire","349.38","668","289.31","764","I feel bad for these guys -->","58"
"New Jersey","342.22","3471","283.38","4960","I feel bad for these guys -->","287"
"New Mexico","282.61","909","218.34","781","I feel bad for these guys -->","73"
"New York","338.25","8948","261.44","10211","I feel bad for these guys -->","684"
"North Carolina","341.8","4764","244.8","3643","I feel bad for these guys -->","357"
"North Dakota","383.87","251","338.22","402","I feel bad for these guys -->","27"
"Ohio","331.07","4930","219.62","5104","I feel bad for these guys -->","621"
"Oklahoma","348.72","1302","243.05","1290","I feel bad for these guys -->","216"
"Oregon","202.24","2553","178.17","2417","I feel bad for these guys -->","113"
"Maryland","359.45","3282","265.96","2957","I feel bad for these guys -->","215"
"Massachusetts","339.57","4531","280.67","4483","I feel bad for these guys -->","325"
"Michigan","282.28","4508","263.01","4330","I feel bad for these guys -->","330"
"Minnesota","339.83","2725","269.85","3003","I feel bad for these guys -->","150"
"Mississippi","331.03","797","157","749","I feel bad for these guys -->","178"
"Missouri","347.57","2572","248.72","2511","I feel bad for these guys -->","334"
"Pennsylvania","357.98","6242","268.68","5933","I feel bad for these guys -->","564"
"Rhode Island","313.45","809","249.22","689","I feel bad for these guys -->","47"
"South Carolina","333.8","2012","208.95","1693","I feel bad for these guys -->","189"
"South Dakota","358.47","255","341.1","304","I feel bad for these guys -->","29"
"Tennessee","345.28","2610","227.77","2312","I feel bad for these guys -->","261"
"Texas","326.03","9639","232.8","10302","I feel bad for these guys -->","1289"
"Utah","285.36","1084","233.43","1239","I feel bad for these guys -->","71"
"Vermont","362.21","412","304.63","435","I feel bad for these guys -->","32"
"Virginia","362.15","4040","290.48","3645","I feel bad for these guys -->","322"
"Washington","231.72","3798","187.45","4162","I feel bad for these guys -->","183"
"West Virginia","357.43","641","224.27","651","I feel bad for these guys -->","67"
"Wisconsin","345.74","2569","272.56","2700","I feel bad for these guys -->","183"
"Wyoming","313.72","148","317.38","226","I feel bad for these guys -->","13"
