"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","335.7","1579","209.13","1520","I feel bad for these guys -->","193"
"Alaska","302.91","356","270.87","489","I feel bad for these guys -->","37"
"Arizona","297.23","2715","208.59","2514","I feel bad for these guys -->","312"
"Arkansas","341.9","869","209.01","865","I feel bad for these guys -->","146"
"California","243.25","16865","188.95","19704","I feel bad for these guys -->","1120"
"Colorado","243.2","3226","195.74","2975","I feel bad for these guys -->","188"
"Connecticut","336.19","1864","266.97","2134","I feel bad for these guys -->","131"
"Delaware","363.88","504","233.74","445","I feel bad for these guys -->","43"
"District of Columbia","347.98","673","282.62","605","I feel bad for these guys -->","49"
"Florida","300.16","9633","216.36","8475","I feel bad for these guys -->","708"
"Georgia","322.88","4573","216.93","3602","I feel bad for these guys -->","311"
"Hawaii","305.91","463","261.36","541","I feel bad for these guys -->","30"
"Idaho","275.17","466","243.18","693","I feel bad for these guys -->","36"
"Illinois","352.58","5769","282.45","5710","I feel bad for these guys -->","459"
"Indiana","331.85","2445","216.33","2329","I feel bad for these guys -->","335"
"Iowa","364.36","989","289.52","1086","I feel bad for these guys -->","123"
"Kansas","349.06","1189","260.15","1040","I feel bad for these guys -->","142"
"Kentucky","338.78","1538","173.86","1558","I feel bad for these guys -->","182"
"Louisiana","361.28","1576","240.95","1410","I feel bad for these guys -->","329"
"Maine","305.09","630","234.67","680","I feel bad for these guys -->","64"
"Montana","265.41","747","249.46","381","I feel bad for these guys -->","32"
"Nebraska","335.63","708","244.61","753","I feel bad for these guys -->","76"
"Nevada","265.47","1269","226.51","1474","I feel bad for these guys -->","79"
"New Hampshire","353.61","610","288.23","672","I feel bad for these guys -->","52"
"New Jersey","344.95","3142","285.77","4351","I feel bad for these guys -->","263"
"New Mexico","287.95","822","218.85","685","I feel bad for these guys -->","71"
"New York","343.14","8028","262.99","8992","I feel bad for these guys -->","627"
"North Carolina","344.56","4230","245.56","3145","I feel bad for these guys -->","324"
"North Dakota","392.54","215","336.9","341","I feel bad for these guys -->","25"
"Ohio","332.47","4379","219.86","4422","I feel bad for these guys -->","560"
"Oklahoma","352.85","1158","238.79","1101","I feel bad for these guys -->","199"
"Oregon","205.19","2224","180.61","2085","I feel bad for these guys -->","99"
"Maryland","362.92","2960","267.47","2558","I feel bad for these guys -->","196"
"Massachusetts","344.14","4089","284.71","3905","I feel bad for these guys -->","293"
"Michigan","287.31","4069","268.45","3856","I feel bad for these guys -->","304"
"Minnesota","347.9","2442","273.73","2567","I feel bad for these guys -->","134"
"Mississippi","336.88","636","151.57","574","I feel bad for these guys -->","149"
"Missouri","350.32","2278","245.62","2191","I feel bad for these guys -->","304"
"Pennsylvania","362.14","5665","269.78","5148","I feel bad for these guys -->","516"
"Rhode Island","316.78","731","256.92","587","I feel bad for these guys -->","47"
"South Carolina","337.7","1741","205.34","1448","I feel bad for these guys -->","165"
"South Dakota","357.66","224","347.92","260","I feel bad for these guys -->","26"
"Tennessee","347.64","2302","225.85","1991","I feel bad for these guys -->","228"
"Texas","333.48","8463","232.42","8871","I feel bad for these guys -->","1172"
"Utah","289.13","980","236.74","1098","I feel bad for these guys -->","66"
"Vermont","369.93","366","305.95","383","I feel bad for these guys -->","32"
"Virginia","364.61","3606","290.87","3197","I feel bad for these guys -->","293"
"Washington","232.83","3419","188.63","3669","I feel bad for these guys -->","161"
"West Virginia","357.74","563","226.26","562","I feel bad for these guys -->","60"
"Wisconsin","348.97","2300","271.22","2307","I feel bad for these guys -->","168"
"Wyoming","320.39","133","350.57","202","I feel bad for these guys -->","12"
