"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","337.49","1878","206.33","1802","I feel bad for these guys -->","216"
"Alaska","292.46","401","264.41","571","I feel bad for these guys -->","41"
"Arizona","296.98","2971","208.12","2854","I feel bad for these guys -->","344"
"Arkansas","334.19","983","211.48","989","I feel bad for these guys -->","170"
"California","241.9","18383","188.82","21934","I feel bad for these guys -->","1227"
"Colorado","241.23","3578","195.07","3408","I feel bad for these guys -->","215"
"Connecticut","332.57","2104","264.99","2496","I feel bad for these guys -->","145"
"Delaware","353.87","563","241.48","502","I feel bad for these guys -->","47"
"District of Columbia","345.7","756","282.03","724","I feel bad for these guys -->","54"
"Florida","297.14","10746","215.65","9655","I feel bad for these guys -->","780"
"Georgia","317.2","5183","216.14","4175","I feel bad for these guys -->","343"
"Hawaii","303.28","530","259.14","617","I feel bad for these guys -->","32"
"Idaho","273.11","508","241.83","792","I feel bad for these guys -->","42"
"Illinois","348.9","6341","279.13","6487","I feel bad for these guys -->","506"
"Indiana","328.69","2727","217.97","2635","I feel bad for these guys -->","361"
"Iowa","362.01","1094","287.16","1220","I feel bad for these guys -->","135"
"Kansas","346.12","1288","260.86","1199","I feel bad for these guys -->","154"
"Kentucky","341.75","1694","184.76","1767","I feel bad for these guys -->","200"
"Louisiana","358.12","1847","240.55","1656","I feel bad for these guys -->","368"
"Maine","305.11","694","232.74","770","I feel bad for these guys -->","73"
"Montana","264.72","783","238.3","446","I feel bad for these guys -->","36"
"Nebraska","330.86","782","239.36","853","I feel bad for these guys -->","77"
"Nevada","265.65","1424","224.13","1646","I feel bad for these guys -->","89"
"New Hampshire","350.02","660","285.22","751","I feel bad for these guys -->","58"
"New Jersey","342.26","3421","283.22","4919","I feel bad for these guys -->","286"
"New Mexico","283.18","901","217.76","772","I feel bad for these guys -->","73"
"New York","338.53","8829","261.11","10089","I feel bad for these guys -->","678"
"North Carolina","341.99","4728","243.96","3608","I feel bad for these guys -->","356"
"North Dakota","383.8","250","337.99","400","I feel bad for these guys -->","27"
"Ohio","330.98","4859","219.38","5053","I feel bad for these guys -->","615"
"Oklahoma","349.27","1291","241.46","1269","I feel bad for these guys -->","214"
"Oregon","202.23","2509","178.16","2392","I feel bad for these guys -->","113"
"Maryland","359.58","3243","265.17","2926","I feel bad for these guys -->","213"
"Massachusetts","339.69","4465","280.57","4440","I feel bad for these guys -->","323"
"Michigan","282.41","4450","263.54","4284","I feel bad for these guys -->","329"
"Minnesota","340.07","2677","269.54","2968","I feel bad for these guys -->","148"
"Mississippi","331.55","790","156.03","741","I feel bad for these guys -->","176"
"Missouri","347.9","2539","247.76","2483","I feel bad for these guys -->","333"
"Pennsylvania","358.39","6172","268.08","5886","I feel bad for these guys -->","557"
"Rhode Island","313.84","796","249.18","678","I feel bad for these guys -->","47"
"South Carolina","333.96","1985","208.67","1683","I feel bad for these guys -->","186"
"South Dakota","358.78","253","340.17","302","I feel bad for these guys -->","29"
"Tennessee","345.27","2573","227.19","2292","I feel bad for these guys -->","257"
"Texas","326.11","9519","231.89","10194","I feel bad for these guys -->","1283"
"Utah","285.43","1072","233.46","1227","I feel bad for these guys -->","71"
"Vermont","365.42","404","304.77","433","I feel bad for these guys -->","32"
"Virginia","361.45","3990","289.6","3610","I feel bad for these guys -->","318"
"Washington","231.56","3754","187.25","4125","I feel bad for these guys -->","182"
"West Virginia","357.71","635","224.14","644","I feel bad for these guys -->","64"
"Wisconsin","345.04","2536","271.91","2673","I feel bad for these guys -->","182"
"Wyoming","314.89","146","316.65","225","I feel bad for these guys -->","13"
