"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","339.86","1485","205.33","1392","I feel bad for these guys -->","178"
"Alaska","291.43","343","268.92","453","I feel bad for these guys -->","37"
"Arizona","300.18","2554","210.47","2313","I feel bad for these guys -->","298"
"Arkansas","343.56","822","206.28","796","I feel bad for these guys -->","141"
"California","244.6","16036","190.33","18366","I feel bad for these guys -->","1055"
"Colorado","243.92","3038","195.47","2721","I feel bad for these guys -->","174"
"Connecticut","339.31","1773","269.19","1965","I feel bad for these guys -->","120"
"Delaware","363.93","476","236.28","415","I feel bad for these guys -->","40"
"District of Columbia","348.59","638","280.5","558","I feel bad for these guys -->","49"
"Florida","300.97","9098","217.67","7835","I feel bad for these guys -->","671"
"Georgia","324.97","4274","217.4","3301","I feel bad for these guys -->","296"
"Hawaii","310.71","436","267","493","I feel bad for these guys -->","29"
"Idaho","275.42","428","246.1","646","I feel bad for these guys -->","35"
"Illinois","355.23","5430","283.07","5299","I feel bad for these guys -->","435"
"Indiana","332.19","2309","214.11","2152","I feel bad for these guys -->","318"
"Iowa","365.57","946","290.26","993","I feel bad for these guys -->","117"
"Kansas","350.5","1123","261.48","953","I feel bad for these guys -->","135"
"Kentucky","339.12","1437","182.43","1442","I feel bad for these guys -->","174"
"Louisiana","363.36","1469","240.62","1300","I feel bad for these guys -->","307"
"Maine","315.46","596","237.83","635","I feel bad for these guys -->","59"
"Montana","265.92","720","247.93","358","I feel bad for these guys -->","32"
"Nebraska","338.34","679","247.12","698","I feel bad for these guys -->","75"
"Nevada","266.94","1191","227.39","1369","I feel bad for these guys -->","78"
"New Hampshire","355.5","573","295.57","633","I feel bad for these guys -->","51"
"New Jersey","346.34","2974","287.16","4027","I feel bad for these guys -->","250"
"New Mexico","288.42","765","218.16","633","I feel bad for these guys -->","64"
"New York","345.25","7613","264.1","8372","I feel bad for these guys -->","609"
"North Carolina","346.66","3947","245.14","2898","I feel bad for these guys -->","305"
"North Dakota","398.37","203","345.35","309","I feel bad for these guys -->","23"
"Ohio","333.11","4101","218.6","4110","I feel bad for these guys -->","532"
"Oklahoma","356.79","1058","234.6","1024","I feel bad for these guys -->","187"
"Oregon","207.09","2121","181.22","1943","I feel bad for these guys -->","90"
"Maryland","367.44","2760","255.21","2350","I feel bad for these guys -->","191"
"Massachusetts","347.94","3891","287.32","3621","I feel bad for these guys -->","280"
"Michigan","289.42","3891","270.33","3595","I feel bad for these guys -->","289"
"Minnesota","352.63","2294","274.67","2357","I feel bad for these guys -->","122"
"Mississippi","337.35","584","148.44","522","I feel bad for these guys -->","139"
"Missouri","351.97","2151","245.16","2034","I feel bad for these guys -->","289"
"Pennsylvania","363.75","5355","268.66","4748","I feel bad for these guys -->","491"
"Rhode Island","318.66","702","260.5","531","I feel bad for these guys -->","46"
"South Carolina","338.76","1622","203.8","1352","I feel bad for these guys -->","161"
"South Dakota","357.57","216","350.14","246","I feel bad for these guys -->","25"
"Tennessee","350.3","2157","225.44","1828","I feel bad for these guys -->","211"
"Texas","335.61","7979","233.09","8189","I feel bad for these guys -->","1118"
"Utah","290.21","930","237.43","1007","I feel bad for these guys -->","60"
"Vermont","372.55","348","310.91","351","I feel bad for these guys -->","31"
"Virginia","366.03","3375","292.08","2954","I feel bad for these guys -->","276"
"Washington","233.76","3235","189.4","3422","I feel bad for these guys -->","152"
"West Virginia","357.65","533","220.78","520","I feel bad for these guys -->","59"
"Wisconsin","351.02","2171","274.08","2100","I feel bad for these guys -->","161"
"Wyoming","326.89","124","354.2","184","I feel bad for these guys -->","12"
