"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","337.32","1889","206.09","1807","I feel bad for these guys -->","218"
"Alaska","293.43","406","265.52","576","I feel bad for these guys -->","41"
"Arizona","296.7","2992","208.37","2872","I feel bad for these guys -->","344"
"Arkansas","333.88","993","211.88","992","I feel bad for these guys -->","171"
"California","241.93","18491","187.9","22026","I feel bad for these guys -->","1232"
"Colorado","241.18","3598","194.83","3431","I feel bad for these guys -->","215"
"Connecticut","332.37","2118","264.92","2514","I feel bad for these guys -->","146"
"Delaware","353.64","566","241.95","506","I feel bad for these guys -->","47"
"District of Columbia","345.77","764","281.96","729","I feel bad for these guys -->","54"
"Florida","297.04","10815","215.9","9703","I feel bad for these guys -->","782"
"Georgia","317.03","5223","216.63","4205","I feel bad for these guys -->","346"
"Hawaii","302.22","539","259.02","620","I feel bad for these guys -->","32"
"Idaho","273.38","510","241.6","797","I feel bad for these guys -->","42"
"Illinois","348.91","6384","279.42","6528","I feel bad for these guys -->","509"
"Indiana","328.38","2755","217.96","2646","I feel bad for these guys -->","362"
"Iowa","361.66","1102","287.66","1225","I feel bad for these guys -->","136"
"Kansas","345.99","1298","260.93","1201","I feel bad for these guys -->","154"
"Kentucky","341.12","1708","184.61","1771","I feel bad for these guys -->","201"
"Louisiana","357.86","1861","240.69","1672","I feel bad for these guys -->","369"
"Maine","304.57","701","232.84","772","I feel bad for these guys -->","73"
"Montana","264.57","787","238.3","446","I feel bad for these guys -->","36"
"Nebraska","330.29","789","239.64","859","I feel bad for these guys -->","78"
"Nevada","266.35","1434","223.97","1652","I feel bad for these guys -->","89"
"New Hampshire","349.72","664","285.17","758","I feel bad for these guys -->","58"
"New Jersey","342.49","3450","283.3","4943","I feel bad for these guys -->","287"
"New Mexico","282.77","904","217.46","775","I feel bad for these guys -->","73"
"New York","338.37","8902","261.14","10169","I feel bad for these guys -->","683"
"North Carolina","341.84","4754","244.14","3625","I feel bad for these guys -->","357"
"North Dakota","383.8","250","338.38","401","I feel bad for these guys -->","27"
"Ohio","331.03","4894","219.22","5086","I feel bad for these guys -->","619"
"Oklahoma","348.62","1298","241.65","1282","I feel bad for these guys -->","215"
"Oregon","202.1","2533","178.17","2405","I feel bad for these guys -->","113"
"Maryland","359.26","3270","265.44","2942","I feel bad for these guys -->","215"
"Massachusetts","339.52","4498","280.51","4461","I feel bad for these guys -->","324"
"Michigan","282.34","4492","263.09","4318","I feel bad for these guys -->","329"
"Minnesota","340.02","2699","269.68","2990","I feel bad for these guys -->","149"
"Mississippi","331.03","797","157.17","746","I feel bad for these guys -->","176"
"Missouri","347.57","2554","248.27","2500","I feel bad for these guys -->","334"
"Pennsylvania","358.23","6206","268.26","5908","I feel bad for these guys -->","562"
"Rhode Island","313.51","806","248.94","683","I feel bad for these guys -->","47"
"South Carolina","333.82","2001","208.65","1690","I feel bad for these guys -->","188"
"South Dakota","358.46","254","340.24","303","I feel bad for these guys -->","29"
"Tennessee","345.15","2595","227.12","2301","I feel bad for these guys -->","260"
"Texas","326.14","9586","232.49","10264","I feel bad for these guys -->","1287"
"Utah","285.11","1080","232.95","1230","I feel bad for these guys -->","71"
"Vermont","364.83","408","304.7","434","I feel bad for these guys -->","32"
"Virginia","361.77","4020","290.06","3633","I feel bad for these guys -->","320"
"Washington","231.63","3781","187.35","4145","I feel bad for these guys -->","183"
"West Virginia","357.52","638","224.12","649","I feel bad for these guys -->","64"
"Wisconsin","345.02","2554","272.01","2687","I feel bad for these guys -->","183"
"Wyoming","313.72","148","317.38","226","I feel bad for these guys -->","13"
