"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","338.56","1443","204.63","1332","I feel bad for these guys -->","167"
"Alaska","291.95","334","261.23","432","I feel bad for these guys -->","36"
"Arizona","300.28","2471","210.61","2226","I feel bad for these guys -->","294"
"Arkansas","344.48","790","180.04","762","I feel bad for these guys -->","139"
"California","244.99","15584","190.92","17607","I feel bad for these guys -->","1009"
"Colorado","237.26","2940","196.78","2578","I feel bad for these guys -->","170"
"Connecticut","340.55","1701","270.62","1862","I feel bad for these guys -->","115"
"Delaware","364.96","464","232.68","401","I feel bad for these guys -->","39"
"District of Columbia","350.22","609","288.03","522","I feel bad for these guys -->","48"
"Florida","301.83","8819","217.93","7527","I feel bad for these guys -->","654"
"Georgia","326.31","4151","217.08","3166","I feel bad for these guys -->","287"
"Hawaii","310.97","426","268.45","479","I feel bad for these guys -->","29"
"Idaho","276.2","411","247.7","618","I feel bad for these guys -->","35"
"Illinois","355.77","5275","283.13","5086","I feel bad for these guys -->","424"
"Indiana","332.47","2233","213.99","2064","I feel bad for these guys -->","313"
"Iowa","365.48","913","288.98","937","I feel bad for these guys -->","114"
"Kansas","350.98","1096","262.09","914","I feel bad for these guys -->","130"
"Kentucky","339.03","1381","173.97","1381","I feel bad for these guys -->","172"
"Louisiana","365.26","1426","243.48","1244","I feel bad for these guys -->","299"
"Maine","315.28","576","243.93","608","I feel bad for these guys -->","59"
"Montana","266.04","705","247.74","347","I feel bad for these guys -->","30"
"Nebraska","340.79","663","248.11","667","I feel bad for these guys -->","74"
"Nevada","267.35","1160","229.33","1307","I feel bad for these guys -->","76"
"New Hampshire","356.55","553","290.21","612","I feel bad for these guys -->","49"
"New Jersey","348.26","2878","287.64","3855","I feel bad for these guys -->","241"
"New Mexico","288.23","740","215.4","604","I feel bad for these guys -->","60"
"New York","346.01","7385","264.84","8034","I feel bad for these guys -->","589"
"North Carolina","347.88","3792","245.24","2769","I feel bad for these guys -->","294"
"North Dakota","393.66","198","347.1","295","I feel bad for these guys -->","22"
"Ohio","334.16","3982","217.91","3954","I feel bad for these guys -->","516"
"Oklahoma","364.11","1009","234.55","980","I feel bad for these guys -->","181"
"Oregon","207.88","2060","181.81","1826","I feel bad for these guys -->","86"
"Maryland","369.09","2658","252.69","2251","I feel bad for these guys -->","187"
"Massachusetts","349.11","3787","288.45","3459","I feel bad for these guys -->","274"
"Michigan","290.73","3799","272.6","3439","I feel bad for these guys -->","283"
"Minnesota","353.98","2216","275.67","2253","I feel bad for these guys -->","119"
"Mississippi","337.07","568","146.94","500","I feel bad for these guys -->","135"
"Missouri","358.44","2078","245.71","1941","I feel bad for these guys -->","280"
"Pennsylvania","364.49","5175","268.55","4538","I feel bad for these guys -->","482"
"Rhode Island","319.55","673","258.85","500","I feel bad for these guys -->","46"
"South Carolina","340.49","1564","202.98","1281","I feel bad for these guys -->","157"
"South Dakota","376.71","206","348.54","233","I feel bad for these guys -->","25"
"Tennessee","351.71","2084","226.86","1729","I feel bad for these guys -->","203"
"Texas","336.77","7714","232.82","7864","I feel bad for these guys -->","1091"
"Utah","287.73","893","237.82","973","I feel bad for these guys -->","58"
"Vermont","373.53","337","312.08","338","I feel bad for these guys -->","29"
"Virginia","367.07","3261","292.38","2817","I feel bad for these guys -->","264"
"Washington","233.33","3124","189.52","3283","I feel bad for these guys -->","145"
"West Virginia","354.54","512","216.94","500","I feel bad for these guys -->","58"
"Wisconsin","352.1","2095","272.6","2007","I feel bad for these guys -->","155"
"Wyoming","328.51","119","354.21","177","I feel bad for these guys -->","12"
