"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","337.21","1882","206.33","1802","I feel bad for these guys -->","217"
"Alaska","293","402","264.41","571","I feel bad for these guys -->","41"
"Arizona","296.88","2977","208.02","2859","I feel bad for these guys -->","344"
"Arkansas","334.22","985","211.48","989","I feel bad for these guys -->","170"
"California","241.87","18414","187.85","21958","I feel bad for these guys -->","1229"
"Colorado","241.22","3586","194.92","3416","I feel bad for these guys -->","215"
"Connecticut","332.51","2106","264.96","2502","I feel bad for these guys -->","146"
"Delaware","353.7","564","241.63","503","I feel bad for these guys -->","47"
"District of Columbia","345.59","760","281.99","725","I feel bad for these guys -->","54"
"Florida","297.11","10758","215.72","9671","I feel bad for these guys -->","780"
"Georgia","317.13","5197","216.05","4185","I feel bad for these guys -->","345"
"Hawaii","303.15","531","259.2","619","I feel bad for these guys -->","32"
"Idaho","273.11","508","241.93","794","I feel bad for these guys -->","42"
"Illinois","348.83","6354","279.17","6499","I feel bad for these guys -->","507"
"Indiana","328.49","2740","217.99","2640","I feel bad for these guys -->","362"
"Iowa","362.01","1094","287.16","1220","I feel bad for these guys -->","135"
"Kansas","346.11","1290","260.66","1200","I feel bad for these guys -->","154"
"Kentucky","341.64","1697","184.74","1769","I feel bad for these guys -->","201"
"Louisiana","358.03","1850","240.22","1662","I feel bad for these guys -->","368"
"Maine","305.01","695","232.74","770","I feel bad for these guys -->","73"
"Montana","264.72","783","238.3","446","I feel bad for these guys -->","36"
"Nebraska","330.72","784","239.28","856","I feel bad for these guys -->","78"
"Nevada","265.75","1426","224.07","1647","I feel bad for these guys -->","89"
"New Hampshire","349.95","662","284.94","753","I feel bad for these guys -->","58"
"New Jersey","342.34","3428","283.2","4925","I feel bad for these guys -->","286"
"New Mexico","282.91","902","217.76","772","I feel bad for these guys -->","73"
"New York","338.46","8837","261.05","10105","I feel bad for these guys -->","680"
"North Carolina","341.89","4736","243.94","3614","I feel bad for these guys -->","356"
"North Dakota","383.8","250","337.99","400","I feel bad for these guys -->","27"
"Ohio","331.1","4870","219.27","5069","I feel bad for these guys -->","616"
"Oklahoma","349.13","1292","241.24","1274","I feel bad for these guys -->","214"
"Oregon","202.09","2516","178.08","2395","I feel bad for these guys -->","113"
"Maryland","359.58","3251","265.2","2931","I feel bad for these guys -->","214"
"Massachusetts","339.59","4470","280.48","4446","I feel bad for these guys -->","323"
"Michigan","282.44","4464","263.46","4297","I feel bad for these guys -->","329"
"Minnesota","340.01","2682","269.58","2979","I feel bad for these guys -->","148"
"Mississippi","331.46","792","156.4","743","I feel bad for these guys -->","176"
"Missouri","347.99","2540","247.78","2488","I feel bad for these guys -->","333"
"Pennsylvania","358.31","6180","268.11","5892","I feel bad for these guys -->","560"
"Rhode Island","313.65","797","248.9","679","I feel bad for these guys -->","47"
"South Carolina","333.93","1993","208.67","1685","I feel bad for these guys -->","186"
"South Dakota","358.78","253","340.17","302","I feel bad for these guys -->","29"
"Tennessee","345.16","2580","227.01","2294","I feel bad for these guys -->","258"
"Texas","325.98","9534","231.88","10213","I feel bad for these guys -->","1284"
"Utah","285.05","1074","233.46","1227","I feel bad for these guys -->","71"
"Vermont","365.6","406","304.7","434","I feel bad for these guys -->","32"
"Virginia","361.5","3994","289.6","3615","I feel bad for these guys -->","320"
"Washington","231.58","3762","187.26","4132","I feel bad for these guys -->","182"
"West Virginia","357.5","637","223.97","646","I feel bad for these guys -->","64"
"Wisconsin","345.01","2543","271.94","2675","I feel bad for these guys -->","183"
"Wyoming","314.89","146","317.38","226","I feel bad for these guys -->","13"
