"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","335.79","1578","209.13","1520","I feel bad for these guys -->","193"
"Alaska","302.91","356","270.87","489","I feel bad for these guys -->","37"
"Arizona","297.22","2710","208.68","2512","I feel bad for these guys -->","312"
"Arkansas","341.9","868","209.01","865","I feel bad for these guys -->","146"
"California","243.35","16851","189.02","19684","I feel bad for these guys -->","1118"
"Colorado","243.24","3219","195.74","2968","I feel bad for these guys -->","188"
"Connecticut","336.19","1864","267.06","2131","I feel bad for these guys -->","130"
"Delaware","363.88","504","233.74","445","I feel bad for these guys -->","43"
"District of Columbia","347.75","672","282.62","605","I feel bad for these guys -->","49"
"Florida","300.14","9624","216.34","8466","I feel bad for these guys -->","708"
"Georgia","322.9","4570","216.82","3592","I feel bad for these guys -->","311"
"Hawaii","305.91","463","261.36","541","I feel bad for these guys -->","30"
"Idaho","275.12","465","243.27","692","I feel bad for these guys -->","36"
"Illinois","352.7","5763","282.54","5706","I feel bad for these guys -->","459"
"Indiana","331.84","2444","216.36","2326","I feel bad for these guys -->","335"
"Iowa","364.73","988","289.6","1085","I feel bad for these guys -->","123"
"Kansas","349.06","1189","260.57","1037","I feel bad for these guys -->","142"
"Kentucky","338.92","1536","174","1555","I feel bad for these guys -->","182"
"Louisiana","361.28","1576","240.95","1410","I feel bad for these guys -->","329"
"Maine","305.07","629","234.8","678","I feel bad for these guys -->","63"
"Montana","265.48","746","249.46","381","I feel bad for these guys -->","32"
"Nebraska","334.64","706","244.56","752","I feel bad for these guys -->","76"
"Nevada","265.46","1268","226.47","1473","I feel bad for these guys -->","79"
"New Hampshire","353.62","608","288.21","671","I feel bad for these guys -->","51"
"New Jersey","344.98","3139","285.79","4348","I feel bad for these guys -->","263"
"New Mexico","288","821","218.85","685","I feel bad for these guys -->","70"
"New York","343.24","8021","262.97","8981","I feel bad for these guys -->","627"
"North Carolina","344.44","4223","245.64","3139","I feel bad for these guys -->","324"
"North Dakota","392.54","215","337.66","339","I feel bad for these guys -->","24"
"Ohio","332.42","4371","219.79","4418","I feel bad for these guys -->","560"
"Oklahoma","352.94","1157","238.94","1100","I feel bad for these guys -->","198"
"Oregon","205.19","2224","180.65","2084","I feel bad for these guys -->","99"
"Maryland","362.95","2954","267.52","2556","I feel bad for these guys -->","196"
"Massachusetts","344.13","4087","284.78","3904","I feel bad for these guys -->","293"
"Michigan","287.3","4067","268.65","3851","I feel bad for these guys -->","304"
"Minnesota","347.91","2440","273.69","2565","I feel bad for these guys -->","134"
"Mississippi","337.21","634","151.81","573","I feel bad for these guys -->","149"
"Missouri","350.29","2277","245.44","2189","I feel bad for these guys -->","304"
"Pennsylvania","362.13","5658","269.79","5139","I feel bad for these guys -->","515"
"Rhode Island","316.78","731","256.92","587","I feel bad for these guys -->","47"
"South Carolina","337.78","1739","205.42","1447","I feel bad for these guys -->","165"
"South Dakota","357.66","224","347.92","260","I feel bad for these guys -->","26"
"Tennessee","347.62","2300","225.85","1991","I feel bad for these guys -->","227"
"Texas","333.54","8458","232.43","8864","I feel bad for these guys -->","1171"
"Utah","289.13","980","236.82","1096","I feel bad for these guys -->","65"
"Vermont","369.93","366","305.95","383","I feel bad for these guys -->","32"
"Virginia","364.67","3603","290.9","3192","I feel bad for these guys -->","293"
"Washington","232.87","3415","188.65","3665","I feel bad for these guys -->","161"
"West Virginia","357.74","563","226.26","562","I feel bad for these guys -->","60"
"Wisconsin","348.97","2300","271.27","2305","I feel bad for these guys -->","168"
"Wyoming","320.39","133","350.57","202","I feel bad for these guys -->","12"
