"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","340.46","1415","203.95","1294","I feel bad for these guys -->","161"
"Alaska","291.32","330","262.35","421","I feel bad for these guys -->","34"
"Arizona","300.25","2433","209.82","2178","I feel bad for these guys -->","289"
"Arkansas","345.8","774","180.34","744","I feel bad for these guys -->","136"
"California","245.08","15325","191.2","17221","I feel bad for these guys -->","998"
"Colorado","238.23","2883","197.31","2501","I feel bad for these guys -->","168"
"Connecticut","341.04","1654","271.04","1802","I feel bad for these guys -->","109"
"Delaware","366.04","456","231.27","390","I feel bad for these guys -->","39"
"District of Columbia","349.85","592","288.85","508","I feel bad for these guys -->","48"
"Florida","302.28","8654","217.72","7367","I feel bad for these guys -->","645"
"Georgia","326.65","4081","217.07","3113","I feel bad for these guys -->","285"
"Hawaii","310.32","419","268.17","472","I feel bad for these guys -->","29"
"Idaho","276.41","400","248.33","602","I feel bad for these guys -->","33"
"Illinois","356.28","5187","283.07","4942","I feel bad for these guys -->","417"
"Indiana","332.35","2195","212.25","2017","I feel bad for these guys -->","306"
"Iowa","365.91","891","288.26","917","I feel bad for these guys -->","113"
"Kansas","350.72","1080","261.76","897","I feel bad for these guys -->","130"
"Kentucky","338.3","1355","174.56","1346","I feel bad for these guys -->","168"
"Louisiana","366.37","1406","243.97","1222","I feel bad for these guys -->","296"
"Maine","315.06","567","254.06","588","I feel bad for these guys -->","59"
"Montana","266.49","692","251.08","342","I feel bad for these guys -->","30"
"Nebraska","339.31","650","250.53","657","I feel bad for these guys -->","74"
"Nevada","268.37","1138","229.71","1285","I feel bad for these guys -->","76"
"New Hampshire","356.43","547","291.56","591","I feel bad for these guys -->","46"
"New Jersey","348.46","2818","288","3765","I feel bad for these guys -->","239"
"New Mexico","289.1","723","201.74","587","I feel bad for these guys -->","58"
"New York","347.07","7246","264.95","7847","I feel bad for these guys -->","577"
"North Carolina","347.9","3714","245.66","2705","I feel bad for these guys -->","287"
"North Dakota","403.04","189","347.71","280","I feel bad for these guys -->","21"
"Ohio","334.1","3905","217.74","3874","I feel bad for these guys -->","512"
"Oklahoma","364.52","978","232.87","957","I feel bad for these guys -->","176"
"Oregon","208.15","2022","182.53","1791","I feel bad for these guys -->","85"
"Maryland","370.08","2604","252.85","2191","I feel bad for these guys -->","184"
"Massachusetts","349.9","3722","288.69","3365","I feel bad for these guys -->","271"
"Michigan","290","3745","274.19","3367","I feel bad for these guys -->","275"
"Minnesota","354.62","2178","275.83","2189","I feel bad for these guys -->","117"
"Mississippi","338.12","554","145.63","487","I feel bad for these guys -->","132"
"Missouri","357.62","2037","245.62","1888","I feel bad for these guys -->","276"
"Pennsylvania","365.45","5074","267.76","4431","I feel bad for these guys -->","473"
"Rhode Island","320.27","664","258.93","481","I feel bad for these guys -->","43"
"South Carolina","341.75","1529","203.41","1257","I feel bad for these guys -->","154"
"South Dakota","377.57","201","349.65","230","I feel bad for these guys -->","22"
"Tennessee","352.24","2049","225.69","1687","I feel bad for these guys -->","200"
"Texas","336.86","7611","232.57","7728","I feel bad for these guys -->","1078"
"Utah","287.61","879","238.44","949","I feel bad for these guys -->","58"
"Vermont","374.25","335","315.97","326","I feel bad for these guys -->","29"
"Virginia","366.42","3192","291.3","2758","I feel bad for these guys -->","259"
"Washington","232.87","3060","189.55","3197","I feel bad for these guys -->","144"
"West Virginia","355.46","503","216.12","491","I feel bad for these guys -->","55"
"Wisconsin","352.12","2055","272.07","1951","I feel bad for these guys -->","151"
"Wyoming","328.51","119","356.25","170","I feel bad for these guys -->","12"
