"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","335.93","1587","209.92","1534","I feel bad for these guys -->","195"
"Alaska","302.82","359","270.75","494","I feel bad for these guys -->","37"
"Arizona","296.87","2741","208.19","2540","I feel bad for these guys -->","314"
"Arkansas","341.86","877","208.99","870","I feel bad for these guys -->","150"
"California","243.24","16951","188.9","19829","I feel bad for these guys -->","1125"
"Colorado","242.61","3249","196.06","2997","I feel bad for these guys -->","188"
"Connecticut","336.28","1876","267.07","2147","I feel bad for these guys -->","131"
"Delaware","363.32","508","233.78","453","I feel bad for these guys -->","44"
"District of Columbia","349.08","678","282.83","612","I feel bad for these guys -->","49"
"Florida","300.08","9679","216.16","8570","I feel bad for these guys -->","717"
"Georgia","322.67","4609","217.23","3637","I feel bad for these guys -->","314"
"Hawaii","306.54","465","262.54","544","I feel bad for these guys -->","30"
"Idaho","275.45","467","242.94","696","I feel bad for these guys -->","36"
"Illinois","352.19","5803","282.11","5749","I feel bad for these guys -->","460"
"Indiana","331.46","2467","216.37","2341","I feel bad for these guys -->","336"
"Iowa","364.43","997","289.51","1090","I feel bad for these guys -->","123"
"Kansas","349.07","1194","259.49","1050","I feel bad for these guys -->","143"
"Kentucky","338.1","1549","173.51","1568","I feel bad for these guys -->","183"
"Louisiana","360.9","1584","241.34","1421","I feel bad for these guys -->","332"
"Maine","304.96","633","235.09","686","I feel bad for these guys -->","64"
"Montana","265.33","749","247.03","384","I feel bad for these guys -->","32"
"Nebraska","335.49","711","243.93","761","I feel bad for these guys -->","76"
"Nevada","265.76","1280","226.35","1486","I feel bad for these guys -->","79"
"New Hampshire","353.09","612","288.75","677","I feel bad for these guys -->","52"
"New Jersey","345.15","3167","285.69","4387","I feel bad for these guys -->","263"
"New Mexico","287.84","826","219.18","687","I feel bad for these guys -->","71"
"New York","343.05","8076","262.92","9042","I feel bad for these guys -->","630"
"North Carolina","344.54","4262","245.75","3164","I feel bad for these guys -->","328"
"North Dakota","387.11","216","319.28","346","I feel bad for these guys -->","26"
"Ohio","332.45","4397","219.8","4468","I feel bad for these guys -->","563"
"Oklahoma","352.53","1165","238.79","1111","I feel bad for these guys -->","200"
"Oregon","205.29","2234","180.46","2099","I feel bad for these guys -->","99"
"Maryland","362.56","2975","267.5","2574","I feel bad for these guys -->","198"
"Massachusetts","344.02","4110","284.42","3938","I feel bad for these guys -->","294"
"Michigan","287.5","4089","268.11","3878","I feel bad for these guys -->","306"
"Minnesota","347.96","2453","273.37","2589","I feel bad for these guys -->","134"
"Mississippi","335.35","642","151.19","582","I feel bad for these guys -->","150"
"Missouri","349.36","2290","246.04","2210","I feel bad for these guys -->","305"
"Pennsylvania","362.15","5702","269.4","5191","I feel bad for these guys -->","520"
"Rhode Island","316.61","732","256.47","595","I feel bad for these guys -->","47"
"South Carolina","336.79","1758","205.14","1459","I feel bad for these guys -->","166"
"South Dakota","359.66","225","347.52","263","I feel bad for these guys -->","26"
"Tennessee","347.54","2319","226.25","2006","I feel bad for these guys -->","231"
"Texas","333.15","8503","232.38","8945","I feel bad for these guys -->","1179"
"Utah","289.15","983","236.43","1112","I feel bad for these guys -->","66"
"Vermont","369.46","370","306.19","385","I feel bad for these guys -->","32"
"Virginia","364.49","3638","291.12","3226","I feel bad for these guys -->","294"
"Washington","232.77","3440","188.67","3696","I feel bad for these guys -->","162"
"West Virginia","357.74","569","225.88","567","I feel bad for these guys -->","60"
"Wisconsin","348.59","2312","271.22","2341","I feel bad for these guys -->","171"
"Wyoming","322.28","134","347.55","203","I feel bad for these guys -->","12"
