"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","338.71","1447","204.95","1340","I feel bad for these guys -->","171"
"Alaska","291.25","336","261.83","434","I feel bad for these guys -->","36"
"Arizona","300.12","2484","210.46","2237","I feel bad for these guys -->","295"
"Arkansas","344.39","796","180.02","767","I feel bad for these guys -->","139"
"California","245.04","15628","190.97","17696","I feel bad for these guys -->","1011"
"Colorado","237.43","2948","196.38","2595","I feel bad for these guys -->","171"
"Connecticut","340.48","1709","270.88","1872","I feel bad for these guys -->","116"
"Delaware","364.35","466","233.21","402","I feel bad for these guys -->","39"
"District of Columbia","349.97","612","288.03","524","I feel bad for these guys -->","48"
"Florida","301.71","8856","217.87","7565","I feel bad for these guys -->","656"
"Georgia","325.91","4165","216.94","3169","I feel bad for these guys -->","288"
"Hawaii","310.97","426","267.46","481","I feel bad for these guys -->","29"
"Idaho","276.15","414","247.45","620","I feel bad for these guys -->","35"
"Illinois","355.64","5290","282.99","5103","I feel bad for these guys -->","426"
"Indiana","332.43","2239","214","2075","I feel bad for these guys -->","313"
"Iowa","365.44","915","288.59","940","I feel bad for these guys -->","115"
"Kansas","350.88","1099","261.85","921","I feel bad for these guys -->","132"
"Kentucky","339.45","1386","173.9","1386","I feel bad for these guys -->","173"
"Louisiana","365.21","1431","243.18","1247","I feel bad for these guys -->","300"
"Maine","315.76","580","243.85","610","I feel bad for these guys -->","59"
"Montana","265.95","709","247.74","347","I feel bad for these guys -->","30"
"Nebraska","340.79","663","248.22","668","I feel bad for these guys -->","74"
"Nevada","267.19","1166","229.44","1314","I feel bad for these guys -->","76"
"New Hampshire","356.55","557","290.51","614","I feel bad for these guys -->","49"
"New Jersey","348.22","2891","287.91","3874","I feel bad for these guys -->","242"
"New Mexico","288.34","742","213.77","607","I feel bad for these guys -->","60"
"New York","345.77","7402","264.7","8068","I feel bad for these guys -->","591"
"North Carolina","347.91","3806","245.74","2783","I feel bad for these guys -->","295"
"North Dakota","393.66","198","343.23","299","I feel bad for these guys -->","22"
"Ohio","333.86","3993","217.47","3968","I feel bad for these guys -->","519"
"Oklahoma","363.57","1014","234.27","984","I feel bad for these guys -->","181"
"Oregon","207.89","2065","181.59","1831","I feel bad for these guys -->","86"
"Maryland","368.76","2675","252.68","2266","I feel bad for these guys -->","187"
"Massachusetts","348.96","3795","288.18","3473","I feel bad for these guys -->","275"
"Michigan","290.49","3810","272.29","3453","I feel bad for these guys -->","283"
"Minnesota","353.72","2227","275.57","2267","I feel bad for these guys -->","119"
"Mississippi","336.53","570","146.83","504","I feel bad for these guys -->","135"
"Missouri","353.06","2085","245.99","1949","I feel bad for these guys -->","283"
"Pennsylvania","364.21","5192","268.74","4560","I feel bad for these guys -->","482"
"Rhode Island","319.09","677","260.65","501","I feel bad for these guys -->","46"
"South Carolina","340.34","1570","203","1285","I feel bad for these guys -->","157"
"South Dakota","377.28","207","348.54","233","I feel bad for these guys -->","25"
"Tennessee","351.48","2094","226.51","1744","I feel bad for these guys -->","203"
"Texas","336.67","7740","232.82","7902","I feel bad for these guys -->","1093"
"Utah","287.56","895","237.88","974","I feel bad for these guys -->","58"
"Vermont","373.04","338","312.08","340","I feel bad for these guys -->","29"
"Virginia","367.11","3276","292.65","2832","I feel bad for these guys -->","264"
"Washington","233.35","3135","189.55","3302","I feel bad for these guys -->","145"
"West Virginia","354.51","514","217.8","502","I feel bad for these guys -->","58"
"Wisconsin","352.14","2101","272.48","2023","I feel bad for these guys -->","156"
"Wyoming","331.66","120","353.86","178","I feel bad for these guys -->","12"
