"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","336.99","1546","208.83","1470","I feel bad for these guys -->","182"
"Alaska","303.07","351","270.36","480","I feel bad for these guys -->","37"
"Arizona","298.23","2653","209.17","2447","I feel bad for these guys -->","308"
"Arkansas","341.37","851","208.3","847","I feel bad for these guys -->","145"
"California","243.8","16580","189.36","19265","I feel bad for these guys -->","1102"
"Colorado","243.52","3164","195.25","2905","I feel bad for these guys -->","183"
"Connecticut","336.73","1842","268.03","2081","I feel bad for these guys -->","129"
"Delaware","364.03","492","234.57","434","I feel bad for these guys -->","42"
"District of Columbia","348.01","660","281.74","585","I feel bad for these guys -->","49"
"Florida","300.92","9428","216.74","8216","I feel bad for these guys -->","699"
"Georgia","323.94","4454","217.49","3493","I feel bad for these guys -->","306"
"Hawaii","307.93","455","262.73","527","I feel bad for these guys -->","30"
"Idaho","274.99","453","244.79","679","I feel bad for these guys -->","36"
"Illinois","353.5","5663","282.74","5551","I feel bad for these guys -->","454"
"Indiana","332.55","2398","215.05","2271","I feel bad for these guys -->","327"
"Iowa","365.02","977","289.27","1054","I feel bad for these guys -->","122"
"Kansas","349.76","1168","259.78","1009","I feel bad for these guys -->","138"
"Kentucky","339.28","1498","182.12","1520","I feel bad for these guys -->","180"
"Louisiana","361.86","1528","241.36","1357","I feel bad for these guys -->","322"
"Maine","312.32","622","234.94","661","I feel bad for these guys -->","62"
"Montana","265.51","739","246.68","371","I feel bad for these guys -->","32"
"Nebraska","335.5","696","246.01","729","I feel bad for these guys -->","76"
"Nevada","265.23","1247","226.18","1436","I feel bad for these guys -->","78"
"New Hampshire","353.8","603","289.61","662","I feel bad for these guys -->","51"
"New Jersey","345.34","3070","286.26","4230","I feel bad for these guys -->","256"
"New Mexico","288.53","805","219.47","669","I feel bad for these guys -->","68"
"New York","343.91","7876","263.55","8777","I feel bad for these guys -->","618"
"North Carolina","345.18","4133","245.65","3055","I feel bad for these guys -->","318"
"North Dakota","393.94","213","338.84","328","I feel bad for these guys -->","23"
"Ohio","332.49","4268","219.24","4303","I feel bad for these guys -->","552"
"Oklahoma","353.52","1125","238.25","1076","I feel bad for these guys -->","197"
"Oregon","205.62","2195","180.9","2031","I feel bad for these guys -->","97"
"Maryland","365.96","2880","255.95","2485","I feel bad for these guys -->","193"
"Massachusetts","345.4","4020","285.42","3809","I feel bad for these guys -->","289"
"Michigan","287.78","4009","270.39","3754","I feel bad for these guys -->","298"
"Minnesota","351.15","2376","272.84","2481","I feel bad for these guys -->","129"
"Mississippi","335.37","615","150.94","552","I feel bad for these guys -->","144"
"Missouri","351.66","2230","245.27","2126","I feel bad for these guys -->","300"
"Pennsylvania","362.8","5556","269.2","5017","I feel bad for these guys -->","507"
"Rhode Island","317.06","723","259.4","564","I feel bad for these guys -->","47"
"South Carolina","337.19","1697","205.39","1421","I feel bad for these guys -->","164"
"South Dakota","358.24","223","348.81","256","I feel bad for these guys -->","25"
"Tennessee","347.89","2249","225.71","1927","I feel bad for these guys -->","221"
"Texas","334.01","8293","233.26","8640","I feel bad for these guys -->","1152"
"Utah","290.16","964","237.41","1069","I feel bad for these guys -->","62"
"Vermont","371.11","360","308.89","368","I feel bad for these guys -->","32"
"Virginia","364.85","3532","292.2","3114","I feel bad for these guys -->","288"
"Washington","233.07","3358","189.92","3588","I feel bad for these guys -->","160"
"West Virginia","357.98","557","224.87","549","I feel bad for these guys -->","60"
"Wisconsin","350.55","2253","272.34","2234","I feel bad for these guys -->","167"
"Wyoming","320.39","133","351.3","198","I feel bad for these guys -->","12"
