"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$341.2","1225","$203.87","1096","$143.98","143"
"Alaska","$288.89","290","$256.77","346","$375.82","27"
"Arizona","$301.63","2180","$209.17","1888","$193.97","253"
"Arkansas","$352.11","676","$183.66","627","$129.02","128"
"California","$246.23","13549","$191.95","14733","$192.18","874"
"Colorado","$237.15","2537","$196.65","2118","$228.95","152"
"Connecticut","$345.59","1450","$274.94","1528","$250.9","98"
"Delaware","$372.13","394","$226.81","318","$209.72","38"
"District of Columbia","$346.89","499","$291.12","414","$214.01","45"
"Florida","$304.47","7558","$218.69","6171","$152.39","584"
"Georgia","$329.43","3561","$214.93","2628","$154.62","250"
"Hawaii","$314.28","369","$275.96","408","$167.62","27"
"Idaho","$274.75","351","$255.16","515","$139.21","27"
"Illinois","$356.92","4560","$286.3","4162","$189.63","377"
"Indiana","$334.77","1904","$209.67","1693","$157.92","272"
"Iowa","$370.13","781","$291.73","760","$247.1","110"
"Kansas","$350.94","946","$261.18","748","$120.19","119"
"Kentucky","$336.71","1171","$182.77","1143","$125.15","149"
"Louisiana","$370.68","1223","$243.72","1015","$147.57","260"
"Maine","$318.54","508","$258.3","497","$216.72","56"
"Montana","$268.72","630","$250.49","305","$660.67","25"
"Nebraska","$344.29","582","$250.45","571","$140.02","68"
"Nevada","$268.03","1004","$226.57","1081","$243.46","66"
"New Hampshire","$360.8","479","$291.2","509","$677.38","41"
"New Jersey","$352.64","2491","$291.09","3222","$232.13","215"
"New Mexico","$291.27","631","$201.78","507","$80.21","47"
"New York","$349.68","6455","$266.65","6690","$205.61","523"
"North Carolina","$354.13","3206","$245.04","2249","$150.89","253"
"North Dakota","$391.94","165","$351.6","241","$347.51","17"
"Ohio","$336.07","3449","$215.51","3299","$164.07","445"
"Oklahoma","$366.71","860","$230.82","796","$121.5","152"
"Oregon","$210.28","1799","$185.73","1528","$165.75","75"
"Maryland","$376.03","2251","$249.88","1819","$189.87","166"
"Massachusetts","$350.18","3234","$294.32","2827","$219.35","240"
"Michigan","$295.68","3360","$278.55","2886","$272.58","248"
"Minnesota","$367.82","1942","$277.89","1827","$183.45","108"
"Mississippi","$341.17","479","$146.47","410","$141.39","118"
"Missouri","$368.46","1795","$244.49","1532","$148.48","230"
"Pennsylvania","$368.69","4417","$267.59","3752","$194.98","417"
"Rhode Island","$330.56","586","$259.85","409","$201.75","34"
"South Carolina","$344.81","1326","$202.29","1060","$186.91","139"
"South Dakota","$388.48","178","$355.3","197","$124.17","21"
"Tennessee","$356.86","1781","$225.81","1442","$189.4","173"
"Texas","$339.86","6783","$233.96","6644","$142.64","966"
"Utah","$290.88","773","$241.24","806","$189.95","49"
"Vermont","$376.05","305","$318.98","267","$190.36","26"
"Virginia","$371.21","2782","$288.35","2293","$224.33","235"
"Washington","$233.64","2643","$190.65","2690","$143.67","121"
"West Virginia","$357.11","433","$215.08","428","$158.25","46"
"Wisconsin","$355.72","1827","$270.88","1619","$241.02","141"
"Wyoming","$355.73","105","$362.56","150","$161.3","11"
