"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","335.31","1607","209.74","1554","I feel bad for these guys -->","197"
"Alaska","295.79","364","269.39","502","I feel bad for these guys -->","37"
"Arizona","296.49","2766","208.39","2564","I feel bad for these guys -->","320"
"Arkansas","341.57","882","208.07","880","I feel bad for these guys -->","151"
"California","242.93","17099","188.78","20027","I feel bad for these guys -->","1138"
"Colorado","242.68","3278","195.89","3030","I feel bad for these guys -->","189"
"Connecticut","336.07","1894","267.1","2177","I feel bad for these guys -->","131"
"Delaware","362.47","511","236.63","458","I feel bad for these guys -->","44"
"District of Columbia","348.49","689","282.79","627","I feel bad for these guys -->","50"
"Florida","300.2","9782","216.31","8691","I feel bad for these guys -->","724"
"Georgia","322.21","4661","217.53","3680","I feel bad for these guys -->","318"
"Hawaii","307.21","470","261.77","548","I feel bad for these guys -->","31"
"Idaho","275.13","472","242.96","705","I feel bad for these guys -->","36"
"Illinois","352","5854","281.88","5826","I feel bad for these guys -->","464"
"Indiana","331.31","2492","218","2368","I feel bad for these guys -->","339"
"Iowa","363.86","1009","289.73","1109","I feel bad for these guys -->","124"
"Kansas","348.55","1206","258.55","1068","I feel bad for these guys -->","145"
"Kentucky","337.89","1562","173.48","1585","I feel bad for these guys -->","183"
"Louisiana","360.14","1602","241.62","1435","I feel bad for these guys -->","333"
"Maine","305.46","635","233.65","695","I feel bad for these guys -->","66"
"Montana","265.23","753","249.65","391","I feel bad for these guys -->","32"
"Nebraska","334.5","722","243.07","770","I feel bad for these guys -->","76"
"Nevada","265.78","1291","225.78","1501","I feel bad for these guys -->","80"
"New Hampshire","352.7","618","287.45","687","I feel bad for these guys -->","52"
"New Jersey","345.41","3188","285.19","4444","I feel bad for these guys -->","264"
"New Mexico","288.15","836","220.44","694","I feel bad for these guys -->","71"
"New York","342.78","8130","262.86","9156","I feel bad for these guys -->","635"
"North Carolina","344.47","4307","245.83","3198","I feel bad for these guys -->","331"
"North Dakota","384.23","217","319.34","351","I feel bad for these guys -->","27"
"Ohio","333","4443","220.12","4540","I feel bad for these guys -->","571"
"Oklahoma","348.92","1179","239.18","1124","I feel bad for these guys -->","200"
"Oregon","205.46","2253","180.22","2126","I feel bad for these guys -->","99"
"Maryland","362.02","3002","268.12","2611","I feel bad for these guys -->","200"
"Massachusetts","343.57","4133","283.67","4004","I feel bad for these guys -->","295"
"Michigan","287.51","4115","268.23","3922","I feel bad for these guys -->","306"
"Minnesota","347.38","2482","273.07","2641","I feel bad for these guys -->","136"
"Mississippi","334.79","648","150.8","589","I feel bad for these guys -->","152"
"Missouri","349.04","2315","245.95","2245","I feel bad for these guys -->","307"
"Pennsylvania","361.92","5744","269.53","5251","I feel bad for these guys -->","523"
"Rhode Island","316.24","740","256.47","602","I feel bad for these guys -->","47"
"South Carolina","336.58","1775","206.51","1479","I feel bad for these guys -->","166"
"South Dakota","361.41","231","343.51","270","I feel bad for these guys -->","26"
"Tennessee","347.5","2338","226.4","2039","I feel bad for these guys -->","234"
"Texas","332.7","8598","232.11","9068","I feel bad for these guys -->","1183"
"Utah","289.03","999","234.81","1124","I feel bad for these guys -->","66"
"Vermont","368.86","375","305.9","387","I feel bad for these guys -->","32"
"Virginia","364.17","3661","290.49","3271","I feel bad for these guys -->","295"
"Washington","232.52","3467","188.61","3744","I feel bad for these guys -->","162"
"West Virginia","356.93","577","225.38","582","I feel bad for these guys -->","60"
"Wisconsin","348.27","2331","271.16","2368","I feel bad for these guys -->","171"
"Wyoming","322.28","134","346.45","206","I feel bad for these guys -->","13"
