"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","338.57","1533","207.72","1451","I feel bad for these guys -->","182"
"Alaska","303.02","350","270.82","474","I feel bad for these guys -->","37"
"Arizona","298.76","2630","209.59","2413","I feel bad for these guys -->","305"
"Arkansas","342.21","844","207.89","829","I feel bad for these guys -->","145"
"California","244.07","16464","189.43","19075","I feel bad for these guys -->","1093"
"Colorado","243.58","3133","195.51","2855","I feel bad for these guys -->","178"
"Connecticut","337.62","1827","267.94","2059","I feel bad for these guys -->","125"
"Delaware","364.19","490","234.98","428","I feel bad for these guys -->","41"
"District of Columbia","348.69","654","282.19","575","I feel bad for these guys -->","49"
"Florida","301.11","9341","216.97","8119","I feel bad for these guys -->","694"
"Georgia","324.31","4407","217.2","3447","I feel bad for these guys -->","303"
"Hawaii","307.88","451","264.08","519","I feel bad for these guys -->","30"
"Idaho","273.98","447","245.14","672","I feel bad for these guys -->","35"
"Illinois","353.78","5596","282.83","5495","I feel bad for these guys -->","448"
"Indiana","332.04","2378","214.47","2237","I feel bad for these guys -->","326"
"Iowa","364.9","969","289.55","1035","I feel bad for these guys -->","120"
"Kansas","350.6","1152","261.07","995","I feel bad for these guys -->","138"
"Kentucky","338.97","1482","182.29","1497","I feel bad for these guys -->","180"
"Louisiana","361.73","1513","240.84","1345","I feel bad for these guys -->","316"
"Maine","312.23","615","235.02","655","I feel bad for these guys -->","61"
"Montana","265.53","736","241.42","364","I feel bad for these guys -->","32"
"Nebraska","335.92","694","245.96","718","I feel bad for these guys -->","76"
"Nevada","266.79","1228","226.8","1426","I feel bad for these guys -->","78"
"New Hampshire","354.08","596","289.32","654","I feel bad for these guys -->","51"
"New Jersey","345.34","3045","286.54","4170","I feel bad for these guys -->","256"
"New Mexico","289.17","796","219.03","662","I feel bad for these guys -->","68"
"New York","343.94","7812","263.66","8671","I feel bad for these guys -->","616"
"North Carolina","345.51","4088","245.95","3015","I feel bad for these guys -->","313"
"North Dakota","394.28","211","340.32","326","I feel bad for these guys -->","23"
"Ohio","332.89","4228","218.91","4249","I feel bad for these guys -->","549"
"Oklahoma","354.38","1109","238.55","1067","I feel bad for these guys -->","195"
"Oregon","205.95","2170","180.97","2011","I feel bad for these guys -->","94"
"Maryland","366.04","2849","256.07","2449","I feel bad for these guys -->","193"
"Massachusetts","346.1","3983","286.24","3767","I feel bad for these guys -->","289"
"Michigan","288.66","3980","270.76","3712","I feel bad for these guys -->","295"
"Minnesota","351.77","2353","273.01","2452","I feel bad for these guys -->","128"
"Mississippi","335.95","607","150.65","548","I feel bad for these guys -->","143"
"Missouri","351.77","2207","245.51","2099","I feel bad for these guys -->","299"
"Pennsylvania","363.16","5507","269.43","4949","I feel bad for these guys -->","503"
"Rhode Island","317.06","719","260.02","557","I feel bad for these guys -->","47"
"South Carolina","337.76","1676","205.89","1404","I feel bad for these guys -->","161"
"South Dakota","357.05","222","348.85","255","I feel bad for these guys -->","25"
"Tennessee","349.15","2230","225.62","1908","I feel bad for these guys -->","216"
"Texas","334.25","8205","233.64","8534","I feel bad for these guys -->","1143"
"Utah","290.83","956","238.2","1051","I feel bad for these guys -->","61"
"Vermont","371.51","356","308.89","364","I feel bad for these guys -->","32"
"Virginia","364.87","3490","292.87","3068","I feel bad for these guys -->","283"
"Washington","232.95","3325","188.9","3549","I feel bad for these guys -->","160"
"West Virginia","359.53","550","223.58","543","I feel bad for these guys -->","60"
"Wisconsin","350.59","2235","272.8","2204","I feel bad for these guys -->","167"
"Wyoming","322.29","130","349.12","195","I feel bad for these guys -->","12"
