"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","339.42","1489","205.61","1397","I feel bad for these guys -->","178"
"Alaska","290.85","344","269.08","455","I feel bad for these guys -->","37"
"Arizona","299.86","2567","210.35","2329","I feel bad for these guys -->","299"
"Arkansas","343.71","824","206.11","803","I feel bad for these guys -->","141"
"California","244.44","16098","190.25","18445","I feel bad for these guys -->","1060"
"Colorado","244.04","3051","195.58","2737","I feel bad for these guys -->","175"
"Connecticut","339.13","1778","268.81","1975","I feel bad for these guys -->","120"
"Delaware","363.93","476","235.73","417","I feel bad for these guys -->","40"
"District of Columbia","348.64","640","281.09","559","I feel bad for these guys -->","49"
"Florida","300.84","9126","217.57","7875","I feel bad for these guys -->","674"
"Georgia","324.86","4285","217.41","3322","I feel bad for these guys -->","300"
"Hawaii","309.87","438","267.03","495","I feel bad for these guys -->","29"
"Idaho","275.53","430","245.56","651","I feel bad for these guys -->","35"
"Illinois","354.89","5453","283.24","5324","I feel bad for these guys -->","436"
"Indiana","332.75","2321","213.86","2161","I feel bad for these guys -->","318"
"Iowa","365.25","949","289.46","1000","I feel bad for these guys -->","117"
"Kansas","350.37","1126","261.87","955","I feel bad for these guys -->","135"
"Kentucky","338.83","1445","173.95","1451","I feel bad for these guys -->","175"
"Louisiana","363.31","1474","241.01","1304","I feel bad for these guys -->","309"
"Maine","315.26","597","236.01","641","I feel bad for these guys -->","60"
"Montana","265.84","721","241.84","362","I feel bad for these guys -->","32"
"Nebraska","337.81","682","246.76","700","I feel bad for these guys -->","75"
"Nevada","266.65","1196","227.14","1374","I feel bad for these guys -->","78"
"New Hampshire","355.59","576","295.52","636","I feel bad for these guys -->","51"
"New Jersey","346.25","2982","287.22","4041","I feel bad for these guys -->","251"
"New Mexico","288.65","769","215.91","639","I feel bad for these guys -->","64"
"New York","345.13","7634","264.33","8412","I feel bad for these guys -->","609"
"North Carolina","346.21","3965","245.03","2914","I feel bad for these guys -->","308"
"North Dakota","397.09","204","345.27","311","I feel bad for these guys -->","23"
"Ohio","333.37","4114","218.63","4127","I feel bad for these guys -->","534"
"Oklahoma","356.94","1064","234.63","1030","I feel bad for these guys -->","188"
"Oregon","206.99","2125","181.17","1948","I feel bad for these guys -->","90"
"Maryland","367.04","2775","255.11","2368","I feel bad for these guys -->","191"
"Massachusetts","347.49","3905","287.01","3648","I feel bad for these guys -->","281"
"Michigan","289.29","3904","270.4","3608","I feel bad for these guys -->","289"
"Minnesota","352.63","2297","274.3","2370","I feel bad for these guys -->","122"
"Mississippi","337.43","586","147.9","524","I feel bad for these guys -->","139"
"Missouri","352.1","2156","245.27","2037","I feel bad for these guys -->","290"
"Pennsylvania","363.57","5367","268.96","4778","I feel bad for these guys -->","494"
"Rhode Island","317.87","706","260.08","534","I feel bad for these guys -->","46"
"South Carolina","338.58","1624","204.86","1359","I feel bad for these guys -->","161"
"South Dakota","356.93","217","348.91","247","I feel bad for these guys -->","25"
"Tennessee","350.23","2166","225.58","1835","I feel bad for these guys -->","211"
"Texas","335.46","8005","232.98","8235","I feel bad for these guys -->","1125"
"Utah","290.27","931","237.32","1009","I feel bad for these guys -->","60"
"Vermont","372.27","349","310.73","353","I feel bad for these guys -->","32"
"Virginia","365.67","3391","292.17","2967","I feel bad for these guys -->","279"
"Washington","233.84","3249","189.52","3443","I feel bad for these guys -->","154"
"West Virginia","358.03","534","220.62","522","I feel bad for these guys -->","59"
"Wisconsin","350.91","2175","273.89","2105","I feel bad for these guys -->","162"
"Wyoming","326.89","125","354.2","184","I feel bad for these guys -->","12"
