"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","339.12","1517","207.02","1429","I feel bad for these guys -->","181"
"Alaska","302.9","349","270.76","464","I feel bad for these guys -->","37"
"Arizona","299.18","2600","209.58","2374","I feel bad for these guys -->","304"
"Arkansas","343.22","832","207.55","819","I feel bad for these guys -->","145"
"California","244.03","16308","189.88","18807","I feel bad for these guys -->","1075"
"Colorado","243.86","3101","195.33","2811","I feel bad for these guys -->","177"
"Connecticut","337.51","1814","267.74","2033","I feel bad for these guys -->","123"
"Delaware","363.88","483","234.73","423","I feel bad for these guys -->","41"
"District of Columbia","349.02","647","282.54","568","I feel bad for these guys -->","49"
"Florida","301.49","9246","217.18","8026","I feel bad for these guys -->","686"
"Georgia","324.36","4372","217.19","3402","I feel bad for these guys -->","303"
"Hawaii","309.22","447","264.99","508","I feel bad for these guys -->","30"
"Idaho","274.55","441","244.55","665","I feel bad for these guys -->","35"
"Illinois","354.37","5545","282.83","5422","I feel bad for these guys -->","439"
"Indiana","332.63","2354","214.42","2205","I feel bad for these guys -->","325"
"Iowa","365.19","963","289.55","1021","I feel bad for these guys -->","118"
"Kansas","350.46","1138","260.57","975","I feel bad for these guys -->","138"
"Kentucky","338.95","1467","173.77","1473","I feel bad for these guys -->","178"
"Louisiana","363.49","1494","241","1330","I feel bad for these guys -->","314"
"Maine","312.16","611","234.85","649","I feel bad for these guys -->","61"
"Montana","265.68","729","241.29","363","I feel bad for these guys -->","32"
"Nebraska","337.65","691","246.02","710","I feel bad for these guys -->","76"
"Nevada","266.69","1220","226.97","1404","I feel bad for these guys -->","78"
"New Hampshire","355.07","589","289.83","643","I feel bad for these guys -->","51"
"New Jersey","345.87","3026","287.09","4118","I feel bad for these guys -->","255"
"New Mexico","287.42","786","218.11","654","I feel bad for these guys -->","66"
"New York","344.56","7749","263.85","8568","I feel bad for these guys -->","613"
"North Carolina","345.75","4025","246.18","2975","I feel bad for these guys -->","310"
"North Dakota","396.93","207","340.05","321","I feel bad for these guys -->","23"
"Ohio","332.87","4188","218.9","4198","I feel bad for these guys -->","541"
"Oklahoma","355.13","1086","237.36","1048","I feel bad for these guys -->","192"
"Oregon","206.45","2154","181.03","1987","I feel bad for these guys -->","91"
"Maryland","366.51","2819","255.53","2421","I feel bad for these guys -->","193"
"Massachusetts","346.85","3948","286.29","3720","I feel bad for these guys -->","283"
"Michigan","289.05","3950","271.42","3676","I feel bad for these guys -->","292"
"Minnesota","352.39","2322","273.8","2424","I feel bad for these guys -->","126"
"Mississippi","335.5","595","150.13","539","I feel bad for these guys -->","140"
"Missouri","351.83","2184","245.69","2074","I feel bad for these guys -->","292"
"Pennsylvania","363.44","5454","269.7","4887","I feel bad for these guys -->","500"
"Rhode Island","316.88","717","260.81","549","I feel bad for these guys -->","47"
"South Carolina","338.17","1657","205.75","1386","I feel bad for these guys -->","161"
"South Dakota","354.96","221","348.84","252","I feel bad for these guys -->","25"
"Tennessee","348.94","2205","225.37","1873","I feel bad for these guys -->","214"
"Texas","334.87","8111","233.31","8398","I feel bad for these guys -->","1137"
"Utah","291","946","237.92","1033","I feel bad for these guys -->","60"
"Vermont","371.86","353","309.69","358","I feel bad for these guys -->","32"
"Virginia","364.9","3446","292.49","3031","I feel bad for these guys -->","282"
"Washington","233.13","3303","188.78","3507","I feel bad for these guys -->","160"
"West Virginia","359.08","546","222.23","534","I feel bad for these guys -->","60"
"Wisconsin","350.78","2209","274.04","2157","I feel bad for these guys -->","166"
"Wyoming","323.53","128","354.84","189","I feel bad for these guys -->","12"
