"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$341.19","1278","$204.84","1152","$142.72","146"
"Alaska","$285.53","303","$255.03","362","$359.87","29"
"Arizona","$302.18","2246","$208.46","1971","$189.14","265"
"Arkansas","$351.37","693","$184.01","652","$129.02","128"
"California","$245.95","13991","$192.45","15330","$190.02","911"
"Colorado","$236.78","2631","$196.76","2218","$233.09","155"
"Connecticut","$344.82","1490","$272.7","1591","$251.03","100"
"Delaware","$369.49","407","$228.51","326","$209.72","38"
"District of Columbia","$346.17","521","$290.81","433","$209.83","47"
"Florida","$303.7","7851","$217.28","6465","$152.44","598"
"Georgia","$327.85","3673","$215.28","2748","$153.02","261"
"Hawaii","$314.35","381","$266.22","424","$165.55","28"
"Idaho","$276.27","363","$252.26","529","$136.89","28"
"Illinois","$356.04","4699","$285.98","4329","$188.97","389"
"Indiana","$334.32","1970","$210.25","1784","$156.41","279"
"Iowa","$368.61","809","$289.15","799","$247.1","110"
"Kansas","$349.96","975","$260.91","779","$120.26","123"
"Kentucky","$339.22","1211","$181.54","1198","$124.69","155"
"Louisiana","$368.36","1268","$244.64","1062","$145.64","268"
"Maine","$317.64","520","$258","519","$274.25","58"
"Montana","$268.05","642","$252.43","311","$645.6","26"
"Nebraska","$343.64","600","$250.87","589","$136.34","70"
"Nevada","$267.95","1037","$230.19","1124","$244.08","67"
"New Hampshire","$359.59","493","$291.66","527","$666.71","42"
"New Jersey","$351.57","2564","$290.01","3327","$224.99","221"
"New Mexico","$290.19","649","$200.54","524","$85.81","52"
"New York","$348.54","6624","$266.27","6938","$205.01","534"
"North Carolina","$351.52","3342","$244.56","2351","$151.17","259"
"North Dakota","$401.38","176","$351.71","248","$334.13","18"
"Ohio","$335.86","3567","$216.32","3437","$163.21","461"
"Oklahoma","$367.02","885","$234.6","832","$119.23","158"
"Oregon","$209.55","1840","$185.56","1580","$163.84","77"
"Maryland","$373.42","2332","$249.86","1900","$188.3","170"
"Massachusetts","$351.02","3338","$293.79","2943","$219","246"
"Michigan","$295.22","3451","$278.51","2999","$273.48","256"
"Minnesota","$366.03","2010","$276.84","1907","$181.83","109"
"Mississippi","$339.89","501","$144.85","436","$140.57","120"
"Missouri","$368.15","1853","$243.67","1619","$143.7","250"
"Pennsylvania","$367.35","4556","$267.47","3927","$196.74","430"
"Rhode Island","$329.16","600","$258.57","424","$201.42","37"
"South Carolina","$343","1372","$200.32","1099","$190.55","141"
"South Dakota","$382.94","183","$351.72","205","$123.94","22"
"Tennessee","$354.8","1844","$224.75","1504","$187.46","176"
"Texas","$338.86","6996","$233.63","6900","$142.42","994"
"Utah","$289.49","803","$239.67","836","$201.13","52"
"Vermont","$376.52","315","$321.13","278","$190.36","26"
"Virginia","$369.83","2881","$288.61","2402","$222.77","243"
"Washington","$233.09","2704","$190.23","2797","$142.98","128"
"West Virginia","$354.93","451","$213.82","436","$156.1","48"
"Wisconsin","$354.86","1875","$272.17","1684","$239.18","144"
"Wyoming","$350.72","108","$358.86","157","$161.3","11"
