"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","340.67","1410","204.68","1285","I feel bad for these guys -->","161"
"Alaska","291.32","330","261.06","418","I feel bad for these guys -->","34"
"Arizona","300.44","2427","209.33","2167","I feel bad for these guys -->","286"
"Arkansas","346.39","768","180.43","739","I feel bad for these guys -->","135"
"California","245.04","15280","191.25","17136","I feel bad for these guys -->","998"
"Colorado","238.28","2873","197.14","2491","I feel bad for these guys -->","168"
"Connecticut","341.08","1646","271.01","1784","I feel bad for these guys -->","108"
"Delaware","365.55","452","231.01","388","I feel bad for these guys -->","39"
"District of Columbia","349.08","587","287.51","505","I feel bad for these guys -->","48"
"Florida","302.39","8611","217.59","7310","I feel bad for these guys -->","643"
"Georgia","326.71","4061","216.86","3095","I feel bad for these guys -->","284"
"Hawaii","310.32","419","268.32","471","I feel bad for these guys -->","29"
"Idaho","276.18","398","249.13","595","I feel bad for these guys -->","32"
"Illinois","355.96","5160","283.27","4902","I feel bad for these guys -->","414"
"Indiana","332.37","2181","211.66","2007","I feel bad for these guys -->","304"
"Iowa","365.59","887","288.32","910","I feel bad for these guys -->","113"
"Kansas","351.29","1075","262.1","893","I feel bad for these guys -->","130"
"Kentucky","337.92","1346","183.59","1335","I feel bad for these guys -->","167"
"Louisiana","366.48","1399","244.44","1212","I feel bad for these guys -->","293"
"Maine","315.05","566","254.95","585","I feel bad for these guys -->","59"
"Montana","266.71","689","251.1","339","I feel bad for these guys -->","30"
"Nebraska","339.68","648","250.75","651","I feel bad for these guys -->","74"
"Nevada","268.1","1134","229.86","1277","I feel bad for these guys -->","76"
"New Hampshire","356.34","543","291.56","591","I feel bad for these guys -->","46"
"New Jersey","348.48","2809","287.74","3741","I feel bad for these guys -->","239"
"New Mexico","289","718","202.12","583","I feel bad for these guys -->","58"
"New York","347.23","7220","265.18","7812","I feel bad for these guys -->","577"
"North Carolina","348.12","3695","245.8","2693","I feel bad for these guys -->","287"
"North Dakota","405.46","186","348.53","277","I feel bad for these guys -->","21"
"Ohio","334.4","3888","217.39","3857","I feel bad for these guys -->","509"
"Oklahoma","363.68","972","233.07","947","I feel bad for these guys -->","175"
"Oregon","208.25","2013","182.87","1780","I feel bad for these guys -->","85"
"Maryland","370.19","2591","252.86","2176","I feel bad for these guys -->","184"
"Massachusetts","350.02","3704","288.53","3349","I feel bad for these guys -->","271"
"Michigan","290.9","3729","274.24","3352","I feel bad for these guys -->","275"
"Minnesota","354.67","2175","276.64","2171","I feel bad for these guys -->","116"
"Mississippi","337.91","551","146.08","485","I feel bad for these guys -->","132"
"Missouri","357.86","2027","245.45","1871","I feel bad for these guys -->","275"
"Pennsylvania","365.78","5043","267.95","4408","I feel bad for these guys -->","470"
"Rhode Island","321.07","659","258.39","478","I feel bad for these guys -->","42"
"South Carolina","342.06","1522","202.92","1246","I feel bad for these guys -->","153"
"South Dakota","377.57","201","348.33","228","I feel bad for these guys -->","22"
"Tennessee","352.71","2036","225.67","1680","I feel bad for these guys -->","199"
"Texas","336.91","7578","232.44","7690","I feel bad for these guys -->","1075"
"Utah","287.64","876","238.94","943","I feel bad for these guys -->","58"
"Vermont","374.25","335","316.5","324","I feel bad for these guys -->","29"
"Virginia","366.77","3177","291.74","2736","I feel bad for these guys -->","259"
"Washington","232.87","3047","189.65","3178","I feel bad for these guys -->","144"
"West Virginia","355.49","502","215.95","490","I feel bad for these guys -->","55"
"Wisconsin","352.15","2042","271.67","1939","I feel bad for these guys -->","151"
"Wyoming","328.54","118","356.25","170","I feel bad for these guys -->","12"
