"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","339.62","1487","205.78","1395","I feel bad for these guys -->","178"
"Alaska","291.43","343","268.92","453","I feel bad for these guys -->","37"
"Arizona","300.1","2559","210.49","2318","I feel bad for these guys -->","298"
"Arkansas","343.7","823","206.23","799","I feel bad for these guys -->","141"
"California","244.54","16056","190.32","18392","I feel bad for these guys -->","1056"
"Colorado","243.95","3043","195.38","2724","I feel bad for these guys -->","175"
"Connecticut","339.17","1776","269.23","1968","I feel bad for these guys -->","120"
"Delaware","363.93","476","236.26","416","I feel bad for these guys -->","40"
"District of Columbia","348.59","638","280.5","558","I feel bad for these guys -->","49"
"Florida","300.95","9108","217.54","7844","I feel bad for these guys -->","672"
"Georgia","324.95","4277","217.41","3311","I feel bad for these guys -->","297"
"Hawaii","310.36","437","267","493","I feel bad for these guys -->","29"
"Idaho","275.53","429","245.82","650","I feel bad for these guys -->","35"
"Illinois","355.06","5441","283.33","5308","I feel bad for these guys -->","435"
"Indiana","332.59","2313","214.05","2153","I feel bad for these guys -->","318"
"Iowa","365.57","946","290.17","995","I feel bad for these guys -->","117"
"Kansas","350.5","1123","261.72","954","I feel bad for these guys -->","135"
"Kentucky","339.11","1440","182.49","1443","I feel bad for these guys -->","175"
"Louisiana","363.36","1469","240.81","1301","I feel bad for these guys -->","307"
"Maine","315.46","596","236.01","641","I feel bad for these guys -->","59"
"Montana","265.92","720","247.62","360","I feel bad for these guys -->","32"
"Nebraska","338.19","681","246.76","699","I feel bad for these guys -->","75"
"Nevada","266.81","1194","227.4","1370","I feel bad for these guys -->","78"
"New Hampshire","355.59","574","295.62","634","I feel bad for these guys -->","51"
"New Jersey","346.32","2976","287.21","4037","I feel bad for these guys -->","250"
"New Mexico","288.37","766","218.27","634","I feel bad for these guys -->","64"
"New York","345.19","7618","264.36","8383","I feel bad for these guys -->","609"
"North Carolina","346.4","3954","245.2","2904","I feel bad for these guys -->","305"
"North Dakota","398.37","203","346.14","310","I feel bad for these guys -->","23"
"Ohio","333.06","4104","218.56","4114","I feel bad for these guys -->","533"
"Oklahoma","357.19","1061","234.77","1025","I feel bad for these guys -->","188"
"Oregon","207.04","2124","181.23","1944","I feel bad for these guys -->","90"
"Maryland","367.24","2764","255.27","2359","I feel bad for these guys -->","191"
"Massachusetts","347.78","3896","287.19","3631","I feel bad for these guys -->","280"
"Michigan","289.33","3896","270.35","3601","I feel bad for these guys -->","289"
"Minnesota","352.61","2295","274.45","2363","I feel bad for these guys -->","122"
"Mississippi","337.35","584","147.9","524","I feel bad for these guys -->","139"
"Missouri","351.94","2152","245.16","2034","I feel bad for these guys -->","289"
"Pennsylvania","363.72","5360","268.54","4762","I feel bad for these guys -->","491"
"Rhode Island","318.66","702","260.5","531","I feel bad for these guys -->","46"
"South Carolina","338.58","1623","204.07","1353","I feel bad for these guys -->","161"
"South Dakota","356.93","217","350.14","246","I feel bad for these guys -->","25"
"Tennessee","350.32","2159","225.76","1831","I feel bad for these guys -->","211"
"Texas","335.51","7990","233.1","8202","I feel bad for these guys -->","1120"
"Utah","290.21","930","237.43","1007","I feel bad for these guys -->","60"
"Vermont","372.27","349","310.91","351","I feel bad for these guys -->","31"
"Virginia","365.79","3383","292.27","2960","I feel bad for these guys -->","277"
"Washington","233.74","3242","189.58","3430","I feel bad for these guys -->","152"
"West Virginia","357.65","533","220.78","520","I feel bad for these guys -->","59"
"Wisconsin","351.02","2174","274.08","2100","I feel bad for these guys -->","162"
"Wyoming","326.89","125","354.2","184","I feel bad for these guys -->","12"
