"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","339.81","1425","204.35","1303","I feel bad for these guys -->","162"
"Alaska","291.41","331","262.29","423","I feel bad for these guys -->","34"
"Arizona","300.19","2443","210.13","2191","I feel bad for these guys -->","290"
"Arkansas","345.81","779","180.07","747","I feel bad for these guys -->","136"
"California","245","15392","191.03","17330","I feel bad for these guys -->","1000"
"Colorado","238.23","2897","197","2518","I feel bad for these guys -->","168"
"Connecticut","340.7","1669","270.32","1819","I feel bad for these guys -->","112"
"Delaware","365.92","458","231.45","394","I feel bad for these guys -->","39"
"District of Columbia","350.45","600","288.85","513","I feel bad for these guys -->","48"
"Florida","302.16","8704","217.85","7416","I feel bad for these guys -->","649"
"Georgia","326.51","4102","217.3","3128","I feel bad for these guys -->","286"
"Hawaii","310.34","421","268.95","473","I feel bad for these guys -->","29"
"Idaho","276.15","402","247.95","607","I feel bad for these guys -->","33"
"Illinois","356.33","5207","282.95","4985","I feel bad for these guys -->","419"
"Indiana","332.75","2208","213.22","2037","I feel bad for these guys -->","307"
"Iowa","365.93","897","289.04","921","I feel bad for these guys -->","113"
"Kansas","350.67","1082","262.82","903","I feel bad for these guys -->","130"
"Kentucky","338.53","1367","174.37","1357","I feel bad for these guys -->","170"
"Louisiana","365.68","1413","243.74","1229","I feel bad for these guys -->","296"
"Maine","314.86","569","245.54","594","I feel bad for these guys -->","59"
"Montana","266.44","695","251.08","342","I feel bad for these guys -->","30"
"Nebraska","338.86","653","250.06","660","I feel bad for these guys -->","74"
"Nevada","268.45","1141","229.7","1289","I feel bad for these guys -->","76"
"New Hampshire","356.43","548","291.15","595","I feel bad for these guys -->","47"
"New Jersey","348.39","2836","287.61","3789","I feel bad for these guys -->","239"
"New Mexico","288.39","729","202.56","595","I feel bad for these guys -->","59"
"New York","346.72","7291","264.79","7903","I feel bad for these guys -->","581"
"North Carolina","347.85","3734","245.51","2719","I feel bad for these guys -->","288"
"North Dakota","402.61","190","347.88","283","I feel bad for these guys -->","21"
"Ohio","334.28","3926","217.81","3891","I feel bad for these guys -->","513"
"Oklahoma","364.79","990","233.03","961","I feel bad for these guys -->","176"
"Oregon","208.09","2032","182.45","1802","I feel bad for these guys -->","85"
"Maryland","369.74","2612","253.12","2205","I feel bad for these guys -->","185"
"Massachusetts","349.6","3740","288.68","3398","I feel bad for these guys -->","272"
"Michigan","289.91","3760","273.69","3386","I feel bad for these guys -->","277"
"Minnesota","354.58","2184","275.49","2204","I feel bad for these guys -->","117"
"Mississippi","337.05","557","145.42","489","I feel bad for these guys -->","133"
"Missouri","357.93","2050","245.69","1901","I feel bad for these guys -->","276"
"Pennsylvania","365.38","5089","267.55","4459","I feel bad for these guys -->","475"
"Rhode Island","320.23","666","259.28","483","I feel bad for these guys -->","43"
"South Carolina","341.27","1540","203.28","1262","I feel bad for these guys -->","155"
"South Dakota","377.57","201","349.65","231","I feel bad for these guys -->","24"
"Tennessee","352.1","2056","226.63","1696","I feel bad for these guys -->","200"
"Texas","336.69","7645","232.63","7768","I feel bad for these guys -->","1083"
"Utah","287.65","886","238.55","955","I feel bad for these guys -->","58"
"Vermont","374.25","335","315.94","329","I feel bad for these guys -->","29"
"Virginia","366.55","3210","291.37","2769","I feel bad for these guys -->","262"
"Washington","233.18","3070","189.34","3224","I feel bad for these guys -->","145"
"West Virginia","355.46","504","215.99","493","I feel bad for these guys -->","57"
"Wisconsin","352.31","2068","272.45","1966","I feel bad for these guys -->","152"
"Wyoming","328.51","119","356.25","170","I feel bad for these guys -->","12"
