"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.65","1291","$204.56","1163","$144.04","148"
"Alaska","$285.65","304","$259.96","367","$359.87","30"
"Arizona","$302.42","2258","$208.69","1984","$188.85","266"
"Arkansas","$351.15","697","$184.4","657","$127.16","130"
"California","$245.78","14081","$192.31","15456","$190.09","918"
"Colorado","$236.88","2647","$196.61","2237","$230.97","157"
"Connecticut","$344.09","1502","$273.06","1602","$251.03","100"
"Delaware","$369.57","408","$231.04","332","$204.86","39"
"District of Columbia","$346","524","$290.72","439","$209.83","47"
"Florida","$303.53","7912","$217.27","6539","$152.52","600"
"Georgia","$327.5","3702","$215.23","2781","$143.92","264"
"Hawaii","$313.64","382","$276.16","429","$165.55","28"
"Idaho","$275.62","365","$252.32","535","$136.89","28"
"Illinois","$356.24","4728","$285.28","4357","$190.94","391"
"Indiana","$333.9","1984","$210.02","1803","$156.36","280"
"Iowa","$368.31","812","$289.15","802","$247.1","110"
"Kansas","$349.67","982","$260.21","786","$120.31","125"
"Kentucky","$339.72","1222","$181.96","1207","$124.92","158"
"Louisiana","$367.91","1279","$244.88","1074","$144.64","273"
"Maine","$317.98","525","$257.26","525","$274.25","58"
"Montana","$268.16","647","$252.43","312","$645.6","26"
"Nebraska","$343.44","602","$251.33","594","$134.51","71"
"Nevada","$268.3","1041","$229.32","1140","$238.93","69"
"New Hampshire","$359.67","496","$291.24","532","$666.71","42"
"New Jersey","$351.3","2582","$289.87","3352","$224.99","221"
"New Mexico","$290.21","652","$201.31","528","$85.81","52"
"New York","$348.14","6661","$266.14","7000","$205.74","537"
"North Carolina","$351.27","3367","$244.96","2383","$151.17","260"
"North Dakota","$401.38","176","$353.73","249","$334.13","18"
"Ohio","$335.66","3583","$216.33","3463","$162.93","465"
"Oklahoma","$366.89","890","$234.24","841","$119.37","159"
"Oregon","$209.56","1846","$185.39","1593","$163.84","77"
"Maryland","$373.02","2346","$250.27","1924","$187.68","173"
"Massachusetts","$350.69","3366","$293.5","2965","$218.67","247"
"Michigan","$294.79","3472","$277.79","3025","$273.48","256"
"Minnesota","$366.15","2018","$277.02","1921","$181.83","109"
"Mississippi","$340.04","507","$146.63","439","$140.57","120"
"Missouri","$365.65","1865","$243.8","1637","$144.47","253"
"Pennsylvania","$367.33","4582","$267.55","3952","$196.33","432"
"Rhode Island","$328.58","606","$257.15","429","$201.42","37"
"South Carolina","$344.49","1382","$200.7","1110","$190.55","141"
"South Dakota","$382.94","184","$351.01","208","$123.94","22"
"Tennessee","$354.66","1858","$225.39","1515","$187.46","176"
"Texas","$338.62","7034","$233.62","6958","$142.15","1004"
"Utah","$289.25","806","$239.48","844","$202.8","53"
"Vermont","$376.52","315","$321.26","279","$190.36","26"
"Virginia","$369.49","2904","$288.56","2430","$222.77","243"
"Washington","$232.9","2716","$190.12","2816","$142.98","128"
"West Virginia","$355.91","454","$215.35","441","$155.8","49"
"Wisconsin","$354.9","1886","$271.41","1696","$237.56","145"
"Wyoming","$350.72","108","$358.86","157","$161.3","11"
