"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","337.64","1877","206.38","1800","I feel bad for these guys -->","216"
"Alaska","292.46","401","264.16","570","I feel bad for these guys -->","41"
"Arizona","297.23","2962","208.19","2846","I feel bad for these guys -->","344"
"Arkansas","334.19","982","211.42","984","I feel bad for these guys -->","169"
"California","241.93","18347","187.89","21888","I feel bad for these guys -->","1222"
"Colorado","241.32","3567","195.24","3397","I feel bad for these guys -->","214"
"Connecticut","332.73","2097","265.12","2492","I feel bad for these guys -->","145"
"Delaware","353.93","561","241.48","502","I feel bad for these guys -->","47"
"District of Columbia","345.89","754","282.26","721","I feel bad for these guys -->","54"
"Florida","297.11","10711","215.65","9620","I feel bad for these guys -->","777"
"Georgia","317.34","5173","216.29","4165","I feel bad for these guys -->","343"
"Hawaii","303.28","530","258.76","614","I feel bad for these guys -->","32"
"Idaho","273.61","507","241.61","787","I feel bad for these guys -->","42"
"Illinois","349.04","6329","279.27","6478","I feel bad for these guys -->","505"
"Indiana","328.87","2719","217.95","2624","I feel bad for these guys -->","358"
"Iowa","361.79","1092","286.92","1217","I feel bad for these guys -->","133"
"Kansas","346.02","1286","261.19","1197","I feel bad for these guys -->","154"
"Kentucky","341.82","1689","184.59","1761","I feel bad for these guys -->","200"
"Louisiana","358.25","1842","240.22","1653","I feel bad for these guys -->","368"
"Maine","303.05","690","232.79","768","I feel bad for these guys -->","73"
"Montana","264.72","783","238.82","444","I feel bad for these guys -->","36"
"Nebraska","331.39","777","239.04","850","I feel bad for these guys -->","77"
"Nevada","265.53","1417","224.08","1643","I feel bad for these guys -->","89"
"New Hampshire","350.44","656","284.99","750","I feel bad for these guys -->","58"
"New Jersey","342.19","3410","283.14","4907","I feel bad for these guys -->","285"
"New Mexico","283.05","900","217.76","772","I feel bad for these guys -->","73"
"New York","338.57","8802","261.18","10061","I feel bad for these guys -->","678"
"North Carolina","342.1","4718","243.74","3594","I feel bad for these guys -->","355"
"North Dakota","383.8","249","340.88","397","I feel bad for these guys -->","27"
"Ohio","331.06","4850","219.15","5034","I feel bad for these guys -->","614"
"Oklahoma","349.43","1284","240.94","1265","I feel bad for these guys -->","214"
"Oregon","202.24","2506","178.19","2386","I feel bad for these guys -->","113"
"Maryland","359.68","3241","265.14","2921","I feel bad for these guys -->","213"
"Massachusetts","340.07","4443","280.55","4428","I feel bad for these guys -->","322"
"Michigan","282.42","4438","263.74","4276","I feel bad for these guys -->","329"
"Minnesota","340.08","2670","269.53","2960","I feel bad for these guys -->","148"
"Mississippi","332","788","156.31","739","I feel bad for these guys -->","176"
"Missouri","348.04","2532","247.46","2474","I feel bad for these guys -->","331"
"Pennsylvania","358.52","6159","268.1","5864","I feel bad for these guys -->","554"
"Rhode Island","314.27","794","249.21","676","I feel bad for these guys -->","47"
"South Carolina","333.97","1981","208.45","1677","I feel bad for these guys -->","185"
"South Dakota","361.22","251","341.22","300","I feel bad for these guys -->","28"
"Tennessee","345.2","2566","227.06","2282","I feel bad for these guys -->","257"
"Texas","326.19","9495","231.89","10169","I feel bad for these guys -->","1280"
"Utah","285.4","1070","233.35","1225","I feel bad for these guys -->","71"
"Vermont","365.42","404","304.77","433","I feel bad for these guys -->","32"
"Virginia","361.65","3983","289.7","3604","I feel bad for these guys -->","318"
"Washington","231.6","3746","187.25","4121","I feel bad for these guys -->","182"
"West Virginia","357.88","634","224.52","642","I feel bad for these guys -->","63"
"Wisconsin","345.28","2530","271.79","2662","I feel bad for these guys -->","181"
"Wyoming","314.89","146","346.59","223","I feel bad for these guys -->","13"
