"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","340.6","1402","205.06","1275","I feel bad for these guys -->","161"
"Alaska","289.81","327","262.12","413","I feel bad for these guys -->","33"
"Arizona","300.31","2424","209.22","2155","I feel bad for these guys -->","283"
"Arkansas","346.86","764","180.05","731","I feel bad for these guys -->","135"
"California","245.13","15221","191.39","17029","I feel bad for these guys -->","995"
"Colorado","238.34","2857","197.04","2478","I feel bad for these guys -->","168"
"Connecticut","341.07","1641","271.48","1772","I feel bad for these guys -->","108"
"Delaware","365.7","450","229.89","381","I feel bad for these guys -->","39"
"District of Columbia","348.73","584","288.3","499","I feel bad for these guys -->","47"
"Florida","302.77","8553","217.71","7251","I feel bad for these guys -->","641"
"Georgia","326.82","4040","216.81","3076","I feel bad for these guys -->","282"
"Hawaii","310","417","267.17","467","I feel bad for these guys -->","29"
"Idaho","277.06","396","248.98","591","I feel bad for these guys -->","32"
"Illinois","356.04","5129","283.19","4858","I feel bad for these guys -->","412"
"Indiana","333.01","2164","211.37","1992","I feel bad for these guys -->","304"
"Iowa","365.66","882","289.21","905","I feel bad for these guys -->","112"
"Kansas","351.3","1067","261.92","885","I feel bad for these guys -->","130"
"Kentucky","337.94","1341","183.52","1327","I feel bad for these guys -->","167"
"Louisiana","366.52","1392","244.84","1208","I feel bad for these guys -->","293"
"Maine","315.45","565","254.28","579","I feel bad for these guys -->","59"
"Montana","266.79","687","251.1","339","I feel bad for these guys -->","30"
"Nebraska","340.27","644","251.05","644","I feel bad for these guys -->","73"
"Nevada","268.08","1127","229.09","1269","I feel bad for these guys -->","76"
"New Hampshire","356.7","540","291.41","589","I feel bad for these guys -->","46"
"New Jersey","348.61","2799","287.82","3722","I feel bad for these guys -->","238"
"New Mexico","289.2","713","201.19","577","I feel bad for these guys -->","58"
"New York","346.06","7187","265.25","7764","I feel bad for these guys -->","576"
"North Carolina","349.15","3670","245.93","2662","I feel bad for these guys -->","285"
"North Dakota","405.46","186","349.7","276","I feel bad for these guys -->","21"
"Ohio","334.56","3865","217.55","3827","I feel bad for these guys -->","503"
"Oklahoma","363.26","965","233.01","941","I feel bad for these guys -->","175"
"Oregon","208.3","2006","183.2","1765","I feel bad for these guys -->","85"
"Maryland","370.6","2578","252.39","2161","I feel bad for these guys -->","182"
"Massachusetts","350.12","3694","288.5","3321","I feel bad for these guys -->","270"
"Michigan","291.01","3717","274.24","3337","I feel bad for these guys -->","274"
"Minnesota","355.02","2166","276.2","2157","I feel bad for these guys -->","115"
"Mississippi","337.08","548","146.11","481","I feel bad for these guys -->","131"
"Missouri","357.93","2014","246.09","1850","I feel bad for these guys -->","274"
"Pennsylvania","365.97","5016","267.81","4381","I feel bad for these guys -->","469"
"Rhode Island","321.07","659","258.25","477","I feel bad for these guys -->","42"
"South Carolina","341.8","1514","202.68","1241","I feel bad for these guys -->","152"
"South Dakota","377.73","200","348.33","228","I feel bad for these guys -->","22"
"Tennessee","352.66","2028","225.92","1670","I feel bad for these guys -->","198"
"Texas","336.91","7553","232.32","7643","I feel bad for these guys -->","1067"
"Utah","287.43","873","238.29","933","I feel bad for these guys -->","57"
"Vermont","374.86","333","316.84","321","I feel bad for these guys -->","29"
"Virginia","366.77","3161","291.6","2722","I feel bad for these guys -->","257"
"Washington","232.75","3027","189.74","3167","I feel bad for these guys -->","144"
"West Virginia","354.47","497","215.8","487","I feel bad for these guys -->","55"
"Wisconsin","352.98","2030","271.56","1926","I feel bad for these guys -->","150"
"Wyoming","330.41","117","356.25","170","I feel bad for these guys -->","12"
