"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","338.81","1530","207.83","1450","I feel bad for these guys -->","182"
"Alaska","303.02","350","270.82","474","I feel bad for these guys -->","37"
"Arizona","298.79","2629","209.59","2413","I feel bad for these guys -->","305"
"Arkansas","342.21","844","207.97","828","I feel bad for these guys -->","145"
"California","244.05","16456","189.46","19063","I feel bad for these guys -->","1092"
"Colorado","243.6","3130","195.39","2851","I feel bad for these guys -->","178"
"Connecticut","337.62","1827","267.97","2056","I feel bad for these guys -->","125"
"Delaware","364.19","490","234.98","428","I feel bad for these guys -->","41"
"District of Columbia","348.69","654","282.52","574","I feel bad for these guys -->","49"
"Florida","301.13","9338","216.97","8112","I feel bad for these guys -->","694"
"Georgia","324.33","4406","217.17","3444","I feel bad for these guys -->","303"
"Hawaii","307.88","451","264.08","519","I feel bad for these guys -->","30"
"Idaho","273.98","447","245.14","672","I feel bad for these guys -->","35"
"Illinois","353.75","5594","282.88","5493","I feel bad for these guys -->","448"
"Indiana","332.04","2378","214.47","2237","I feel bad for these guys -->","326"
"Iowa","364.9","969","289.55","1035","I feel bad for these guys -->","120"
"Kansas","350.63","1151","261.07","995","I feel bad for these guys -->","138"
"Kentucky","339","1481","182.31","1496","I feel bad for these guys -->","180"
"Louisiana","361.73","1513","240.59","1344","I feel bad for these guys -->","316"
"Maine","312.23","615","235.02","655","I feel bad for these guys -->","61"
"Montana","265.53","736","241.42","364","I feel bad for these guys -->","32"
"Nebraska","335.92","694","245.8","717","I feel bad for these guys -->","76"
"Nevada","266.78","1227","226.8","1426","I feel bad for these guys -->","78"
"New Hampshire","354.08","596","288.85","653","I feel bad for these guys -->","51"
"New Jersey","345.42","3044","286.65","4168","I feel bad for these guys -->","256"
"New Mexico","288.93","795","219.03","662","I feel bad for these guys -->","67"
"New York","343.95","7810","263.65","8659","I feel bad for these guys -->","615"
"North Carolina","345.52","4085","245.95","3011","I feel bad for these guys -->","313"
"North Dakota","394.28","211","340.32","326","I feel bad for these guys -->","23"
"Ohio","332.88","4225","218.91","4249","I feel bad for these guys -->","547"
"Oklahoma","354.24","1108","238.55","1067","I feel bad for these guys -->","195"
"Oregon","205.97","2168","181.13","2008","I feel bad for these guys -->","94"
"Maryland","366.04","2849","256.05","2448","I feel bad for these guys -->","193"
"Massachusetts","346.12","3981","286.22","3764","I feel bad for these guys -->","289"
"Michigan","288.63","3979","270.76","3712","I feel bad for these guys -->","295"
"Minnesota","351.8","2352","273.04","2449","I feel bad for these guys -->","128"
"Mississippi","334.15","606","150.65","548","I feel bad for these guys -->","143"
"Missouri","351.79","2206","245.45","2097","I feel bad for these guys -->","299"
"Pennsylvania","363.16","5501","269.4","4945","I feel bad for these guys -->","503"
"Rhode Island","317.06","719","260.02","557","I feel bad for these guys -->","47"
"South Carolina","337.78","1675","205.96","1403","I feel bad for these guys -->","161"
"South Dakota","357.05","222","348.85","254","I feel bad for these guys -->","25"
"Tennessee","349.15","2230","225.84","1902","I feel bad for these guys -->","215"
"Texas","334.27","8200","233.64","8529","I feel bad for these guys -->","1143"
"Utah","290.83","956","238.16","1050","I feel bad for these guys -->","61"
"Vermont","371.51","356","308.89","364","I feel bad for these guys -->","32"
"Virginia","364.97","3487","292.86","3067","I feel bad for these guys -->","283"
"Washington","232.95","3325","188.81","3543","I feel bad for these guys -->","160"
"West Virginia","359.75","549","223.58","543","I feel bad for these guys -->","60"
"Wisconsin","350.53","2233","273.02","2201","I feel bad for these guys -->","167"
"Wyoming","322.29","130","345.11","193","I feel bad for these guys -->","12"
