"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","339.41","1480","205.24","1385","I feel bad for these guys -->","178"
"Alaska","290.79","342","268.89","452","I feel bad for these guys -->","37"
"Arizona","300.31","2543","210.55","2303","I feel bad for these guys -->","298"
"Arkansas","344.1","820","206.09","790","I feel bad for these guys -->","141"
"California","244.61","15979","190.34","18281","I feel bad for these guys -->","1049"
"Colorado","243.96","3032","195.73","2708","I feel bad for these guys -->","174"
"Connecticut","339.62","1768","269.02","1957","I feel bad for these guys -->","120"
"Delaware","363.93","476","236.27","414","I feel bad for these guys -->","40"
"District of Columbia","349.3","636","281.5","553","I feel bad for these guys -->","49"
"Florida","300.97","9074","217.76","7804","I feel bad for these guys -->","670"
"Georgia","325.41","4263","217.46","3281","I feel bad for these guys -->","294"
"Hawaii","311.07","435","266.93","492","I feel bad for these guys -->","29"
"Idaho","275.42","428","245.84","644","I feel bad for these guys -->","35"
"Illinois","355.19","5415","283.01","5266","I feel bad for these guys -->","434"
"Indiana","332.11","2302","213.87","2146","I feel bad for these guys -->","318"
"Iowa","365.06","940","289.19","987","I feel bad for these guys -->","115"
"Kansas","350.55","1122","261.23","949","I feel bad for these guys -->","135"
"Kentucky","338.95","1429","182.22","1434","I feel bad for these guys -->","174"
"Louisiana","363.58","1464","241.1","1295","I feel bad for these guys -->","306"
"Maine","315.4","594","244.29","629","I feel bad for these guys -->","59"
"Montana","265.92","719","241.58","356","I feel bad for these guys -->","32"
"Nebraska","338.25","678","246.77","693","I feel bad for these guys -->","75"
"Nevada","266.89","1190","227.27","1366","I feel bad for these guys -->","78"
"New Hampshire","355.5","573","295.57","633","I feel bad for these guys -->","51"
"New Jersey","346.21","2967","287.11","4010","I feel bad for these guys -->","248"
"New Mexico","288.15","760","218.28","628","I feel bad for these guys -->","62"
"New York","345.2","7591","264.28","8325","I feel bad for these guys -->","605"
"North Carolina","346.77","3925","244.79","2883","I feel bad for these guys -->","304"
"North Dakota","398.37","203","342.74","307","I feel bad for these guys -->","23"
"Ohio","333.12","4084","218.18","4086","I feel bad for these guys -->","532"
"Oklahoma","356.8","1052","234.89","1020","I feel bad for these guys -->","187"
"Oregon","207.11","2112","181.36","1930","I feel bad for these guys -->","90"
"Maryland","367.59","2748","255.3","2344","I feel bad for these guys -->","189"
"Massachusetts","347.91","3882","287.26","3599","I feel bad for these guys -->","279"
"Michigan","289.43","3883","270.67","3577","I feel bad for these guys -->","289"
"Minnesota","352.86","2289","274.7","2346","I feel bad for these guys -->","122"
"Mississippi","337.35","584","148.51","520","I feel bad for these guys -->","139"
"Missouri","352.08","2146","245.4","2021","I feel bad for these guys -->","288"
"Pennsylvania","363.92","5341","268.68","4729","I feel bad for these guys -->","489"
"Rhode Island","317.78","700","260.31","528","I feel bad for these guys -->","46"
"South Carolina","338.87","1618","203.94","1348","I feel bad for these guys -->","161"
"South Dakota","357.57","216","348.75","242","I feel bad for these guys -->","25"
"Tennessee","350.49","2148","225.49","1815","I feel bad for these guys -->","208"
"Texas","335.92","7952","232.98","8151","I feel bad for these guys -->","1116"
"Utah","291.41","922","237.6","1001","I feel bad for these guys -->","59"
"Vermont","372.5","346","310.91","351","I feel bad for these guys -->","31"
"Virginia","366.04","3366","292.21","2945","I feel bad for these guys -->","274"
"Washington","233.87","3226","190.54","3407","I feel bad for these guys -->","152"
"West Virginia","357.65","533","220.48","519","I feel bad for these guys -->","59"
"Wisconsin","351.23","2164","274.27","2096","I feel bad for these guys -->","160"
"Wyoming","327.12","123","353.44","182","I feel bad for these guys -->","12"
