"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","337.29","1888","206.17","1805","I feel bad for these guys -->","218"
"Alaska","292.77","404","264.61","573","I feel bad for these guys -->","41"
"Arizona","296.76","2988","208.32","2868","I feel bad for these guys -->","344"
"Arkansas","333.83","989","211.88","992","I feel bad for these guys -->","171"
"California","241.88","18462","187.87","22007","I feel bad for these guys -->","1231"
"Colorado","241.17","3595","194.82","3423","I feel bad for these guys -->","215"
"Connecticut","332.33","2112","264.83","2509","I feel bad for these guys -->","146"
"Delaware","353.64","566","241.95","506","I feel bad for these guys -->","47"
"District of Columbia","345.21","762","282.1","726","I feel bad for these guys -->","54"
"Florida","297.05","10790","215.84","9694","I feel bad for these guys -->","782"
"Georgia","316.97","5215","216.38","4198","I feel bad for these guys -->","346"
"Hawaii","302.76","533","259.2","619","I feel bad for these guys -->","32"
"Idaho","273.11","508","241.6","797","I feel bad for these guys -->","42"
"Illinois","348.84","6376","279.32","6514","I feel bad for these guys -->","508"
"Indiana","328.38","2753","218","2643","I feel bad for these guys -->","362"
"Iowa","362.09","1098","287.37","1222","I feel bad for these guys -->","135"
"Kansas","345.99","1294","260.66","1200","I feel bad for these guys -->","154"
"Kentucky","341.26","1704","184.66","1770","I feel bad for these guys -->","201"
"Louisiana","357.63","1857","240.48","1669","I feel bad for these guys -->","369"
"Maine","304.65","700","232.77","771","I feel bad for these guys -->","73"
"Montana","264.67","785","238.3","446","I feel bad for these guys -->","36"
"Nebraska","330.67","786","239.47","857","I feel bad for these guys -->","78"
"Nevada","266.03","1431","224.06","1650","I feel bad for these guys -->","89"
"New Hampshire","349.95","662","285.17","757","I feel bad for these guys -->","58"
"New Jersey","342.4","3439","283.23","4933","I feel bad for these guys -->","287"
"New Mexico","282.77","904","217.46","775","I feel bad for these guys -->","73"
"New York","338.3","8875","261.03","10152","I feel bad for these guys -->","682"
"North Carolina","341.87","4749","244.13","3620","I feel bad for these guys -->","357"
"North Dakota","383.8","250","338.38","401","I feel bad for these guys -->","27"
"Ohio","331.07","4884","219.15","5081","I feel bad for these guys -->","619"
"Oklahoma","348.64","1296","241.33","1278","I feel bad for these guys -->","215"
"Oregon","202.16","2529","178.16","2401","I feel bad for these guys -->","113"
"Maryland","359.39","3263","265.23","2939","I feel bad for these guys -->","214"
"Massachusetts","339.45","4486","280.38","4453","I feel bad for these guys -->","324"
"Michigan","282.46","4481","263.17","4311","I feel bad for these guys -->","329"
"Minnesota","340.03","2691","269.69","2986","I feel bad for these guys -->","148"
"Mississippi","331.4","795","157.04","745","I feel bad for these guys -->","176"
"Missouri","347.46","2548","247.94","2492","I feel bad for these guys -->","334"
"Pennsylvania","358.24","6193","268.27","5906","I feel bad for these guys -->","561"
"Rhode Island","313.28","803","248.68","680","I feel bad for these guys -->","47"
"South Carolina","333.84","1998","208.69","1689","I feel bad for these guys -->","187"
"South Dakota","358.78","253","340.17","302","I feel bad for these guys -->","29"
"Tennessee","345.23","2588","227","2297","I feel bad for these guys -->","260"
"Texas","326","9565","232.34","10249","I feel bad for these guys -->","1285"
"Utah","284.91","1076","233.29","1229","I feel bad for these guys -->","71"
"Vermont","365.05","407","304.7","434","I feel bad for these guys -->","32"
"Virginia","361.61","4005","289.74","3627","I feel bad for these guys -->","320"
"Washington","231.5","3774","187.19","4141","I feel bad for these guys -->","183"
"West Virginia","357.52","638","224.12","649","I feel bad for these guys -->","64"
"Wisconsin","344.88","2548","272.01","2685","I feel bad for these guys -->","183"
"Wyoming","312.84","147","317.38","226","I feel bad for these guys -->","13"
