"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","339.04","1521","207.2","1436","I feel bad for these guys -->","181"
"Alaska","303.02","350","271.29","466","I feel bad for these guys -->","37"
"Arizona","298.94","2617","209.52","2394","I feel bad for these guys -->","305"
"Arkansas","342.49","835","207.54","820","I feel bad for these guys -->","145"
"California","244.06","16385","189.63","18938","I feel bad for these guys -->","1079"
"Colorado","243.67","3113","195.33","2828","I feel bad for these guys -->","178"
"Connecticut","337.68","1820","267.69","2045","I feel bad for these guys -->","125"
"Delaware","364.28","486","235.27","424","I feel bad for these guys -->","41"
"District of Columbia","348.97","652","282.57","571","I feel bad for these guys -->","49"
"Florida","301.31","9282","217.22","8069","I feel bad for these guys -->","692"
"Georgia","324.27","4388","217.51","3420","I feel bad for these guys -->","303"
"Hawaii","308.13","450","264.27","515","I feel bad for these guys -->","30"
"Idaho","274.81","443","245.15","671","I feel bad for these guys -->","35"
"Illinois","354.05","5571","282.62","5456","I feel bad for these guys -->","445"
"Indiana","332.47","2368","214.59","2218","I feel bad for these guys -->","326"
"Iowa","364.68","966","289.5","1028","I feel bad for these guys -->","120"
"Kansas","350.21","1142","261.33","983","I feel bad for these guys -->","138"
"Kentucky","338.97","1475","174.37","1489","I feel bad for these guys -->","178"
"Louisiana","361.45","1502","240.52","1336","I feel bad for these guys -->","315"
"Maine","311.9","612","234.87","653","I feel bad for these guys -->","61"
"Montana","265.77","733","241.42","364","I feel bad for these guys -->","32"
"Nebraska","335.92","694","245.82","712","I feel bad for these guys -->","76"
"Nevada","266.55","1223","226.92","1416","I feel bad for these guys -->","78"
"New Hampshire","354.16","594","289.24","646","I feel bad for these guys -->","51"
"New Jersey","345.82","3035","286.82","4145","I feel bad for these guys -->","255"
"New Mexico","288.1","791","218.11","655","I feel bad for these guys -->","67"
"New York","344.41","7770","263.74","8615","I feel bad for these guys -->","614"
"North Carolina","345.77","4060","246","2988","I feel bad for these guys -->","312"
"North Dakota","395.53","208","340.05","323","I feel bad for these guys -->","23"
"Ohio","332.75","4208","218.98","4218","I feel bad for these guys -->","545"
"Oklahoma","354.69","1099","237.51","1055","I feel bad for these guys -->","195"
"Oregon","206.22","2161","181.28","1996","I feel bad for these guys -->","92"
"Maryland","366.48","2835","255.38","2430","I feel bad for these guys -->","193"
"Massachusetts","346.58","3965","286.24","3740","I feel bad for these guys -->","284"
"Michigan","288.64","3969","271.13","3691","I feel bad for these guys -->","293"
"Minnesota","351.95","2334","273.38","2436","I feel bad for these guys -->","126"
"Mississippi","334.59","601","149.83","540","I feel bad for these guys -->","141"
"Missouri","351.8","2196","245.64","2087","I feel bad for these guys -->","295"
"Pennsylvania","363.16","5479","269.75","4911","I feel bad for these guys -->","502"
"Rhode Island","316.88","717","259.76","554","I feel bad for these guys -->","47"
"South Carolina","337.88","1669","206.02","1395","I feel bad for these guys -->","161"
"South Dakota","354.96","221","348.85","254","I feel bad for these guys -->","25"
"Tennessee","349.03","2221","225.73","1889","I feel bad for these guys -->","215"
"Texas","334.55","8164","233.33","8457","I feel bad for these guys -->","1141"
"Utah","290.85","952","238.26","1044","I feel bad for these guys -->","61"
"Vermont","371.51","356","308.74","362","I feel bad for these guys -->","32"
"Virginia","365.33","3465","292.38","3045","I feel bad for these guys -->","282"
"Washington","233.01","3314","188.74","3527","I feel bad for these guys -->","160"
"West Virginia","359.11","547","222.72","536","I feel bad for these guys -->","60"
"Wisconsin","350.75","2220","274.32","2176","I feel bad for these guys -->","166"
"Wyoming","322.29","130","345.11","193","I feel bad for these guys -->","12"
