"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","338.92","1451","204.95","1347","I feel bad for these guys -->","171"
"Alaska","290.52","337","262.16","435","I feel bad for these guys -->","37"
"Arizona","300.21","2487","210.44","2251","I feel bad for these guys -->","295"
"Arkansas","343.6","800","179.77","768","I feel bad for these guys -->","140"
"California","245.1","15665","191.03","17754","I feel bad for these guys -->","1023"
"Colorado","237.58","2959","196.26","2603","I feel bad for these guys -->","171"
"Connecticut","340.35","1713","270.16","1886","I feel bad for these guys -->","116"
"Delaware","363.53","470","233.87","404","I feel bad for these guys -->","39"
"District of Columbia","349.8","613","287.57","528","I feel bad for these guys -->","48"
"Florida","301.56","8877","217.99","7597","I feel bad for these guys -->","658"
"Georgia","325.9","4180","217.14","3181","I feel bad for these guys -->","289"
"Hawaii","310.97","426","267.1","482","I feel bad for these guys -->","29"
"Idaho","276.24","417","247.09","623","I feel bad for these guys -->","35"
"Illinois","355.46","5303","283","5117","I feel bad for these guys -->","426"
"Indiana","332.38","2244","213.83","2081","I feel bad for these guys -->","314"
"Iowa","365.62","920","288.76","944","I feel bad for these guys -->","115"
"Kansas","350.82","1101","261.52","926","I feel bad for these guys -->","133"
"Kentucky","339.56","1390","173.9","1389","I feel bad for these guys -->","174"
"Louisiana","365.22","1434","240.56","1254","I feel bad for these guys -->","300"
"Maine","315.62","583","243.85","610","I feel bad for these guys -->","59"
"Montana","265.95","710","247.32","349","I feel bad for these guys -->","30"
"Nebraska","340.5","666","247.99","669","I feel bad for these guys -->","74"
"Nevada","267.09","1167","229.39","1316","I feel bad for these guys -->","76"
"New Hampshire","356.1","559","290.57","615","I feel bad for these guys -->","50"
"New Jersey","348.08","2897","287.76","3886","I feel bad for these guys -->","243"
"New Mexico","288.34","742","213.41","609","I feel bad for these guys -->","61"
"New York","345.8","7419","264.66","8096","I feel bad for these guys -->","592"
"North Carolina","347.57","3820","245.67","2798","I feel bad for these guys -->","296"
"North Dakota","393.66","198","342.27","300","I feel bad for these guys -->","22"
"Ohio","333.94","3999","217.62","3983","I feel bad for these guys -->","520"
"Oklahoma","363.49","1017","234.67","990","I feel bad for these guys -->","182"
"Oregon","207.79","2069","181.68","1841","I feel bad for these guys -->","86"
"Maryland","368.73","2683","256.27","2270","I feel bad for these guys -->","188"
"Massachusetts","348.93","3803","287.89","3487","I feel bad for these guys -->","276"
"Michigan","290.5","3823","272.1","3467","I feel bad for these guys -->","283"
"Minnesota","353.77","2237","275.09","2279","I feel bad for these guys -->","119"
"Mississippi","336.81","574","146.85","506","I feel bad for these guys -->","135"
"Missouri","353.16","2093","246.08","1955","I feel bad for these guys -->","283"
"Pennsylvania","364.21","5216","268.93","4581","I feel bad for these guys -->","482"
"Rhode Island","319.09","677","260.36","504","I feel bad for these guys -->","46"
"South Carolina","340.69","1576","203.18","1294","I feel bad for these guys -->","157"
"South Dakota","377.08","208","348.54","233","I feel bad for these guys -->","25"
"Tennessee","351.48","2099","226.74","1756","I feel bad for these guys -->","203"
"Texas","336.85","7764","233.03","7931","I feel bad for these guys -->","1095"
"Utah","287.61","897","238.4","979","I feel bad for these guys -->","58"
"Vermont","373.04","338","311.57","342","I feel bad for these guys -->","30"
"Virginia","367.1","3279","292.98","2851","I feel bad for these guys -->","264"
"Washington","233.47","3145","189.57","3308","I feel bad for these guys -->","145"
"West Virginia","355.04","515","218.51","503","I feel bad for these guys -->","58"
"Wisconsin","352.03","2113","272.6","2031","I feel bad for these guys -->","156"
"Wyoming","329.04","121","353.86","178","I feel bad for these guys -->","12"
