"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","337.31","1543","208.25","1465","I feel bad for these guys -->","182"
"Alaska","303.07","351","271.12","477","I feel bad for these guys -->","37"
"Arizona","298.32","2647","209.46","2438","I feel bad for these guys -->","307"
"Arkansas","341.66","850","207.51","841","I feel bad for these guys -->","145"
"California","243.91","16535","189.38","19185","I feel bad for these guys -->","1097"
"Colorado","243.7","3155","195.23","2889","I feel bad for these guys -->","180"
"Connecticut","336.91","1839","267.95","2074","I feel bad for these guys -->","126"
"Delaware","364.18","491","234.49","432","I feel bad for these guys -->","42"
"District of Columbia","348.56","658","282.04","581","I feel bad for these guys -->","49"
"Florida","300.98","9396","216.89","8186","I feel bad for these guys -->","698"
"Georgia","324.15","4436","217.29","3476","I feel bad for these guys -->","303"
"Hawaii","307.85","453","263.33","524","I feel bad for these guys -->","30"
"Idaho","275.37","451","245.42","676","I feel bad for these guys -->","35"
"Illinois","353.69","5637","282.63","5530","I feel bad for these guys -->","452"
"Indiana","332.48","2391","214.66","2257","I feel bad for these guys -->","327"
"Iowa","364.9","976","289.23","1049","I feel bad for these guys -->","122"
"Kansas","350.03","1163","259.84","1007","I feel bad for these guys -->","138"
"Kentucky","339.23","1494","181.9","1511","I feel bad for these guys -->","180"
"Louisiana","361.43","1523","240.8","1352","I feel bad for these guys -->","318"
"Maine","312.13","621","235.29","659","I feel bad for these guys -->","61"
"Montana","265.51","738","241.35","367","I feel bad for these guys -->","32"
"Nebraska","335.65","695","246.16","726","I feel bad for these guys -->","76"
"Nevada","265.56","1243","226.41","1434","I feel bad for these guys -->","78"
"New Hampshire","353.8","602","289.07","658","I feel bad for these guys -->","51"
"New Jersey","345.35","3063","286.44","4207","I feel bad for these guys -->","256"
"New Mexico","288.97","802","219.28","665","I feel bad for these guys -->","68"
"New York","343.93","7856","263.58","8737","I feel bad for these guys -->","617"
"North Carolina","345.19","4118","245.75","3043","I feel bad for these guys -->","317"
"North Dakota","393.94","213","339.6","327","I feel bad for these guys -->","23"
"Ohio","332.42","4253","219.1","4283","I feel bad for these guys -->","552"
"Oklahoma","353.94","1119","238.47","1074","I feel bad for these guys -->","196"
"Oregon","205.89","2187","180.94","2024","I feel bad for these guys -->","96"
"Maryland","366.09","2869","255.96","2469","I feel bad for these guys -->","193"
"Massachusetts","345.43","4008","285.64","3796","I feel bad for these guys -->","289"
"Michigan","287.91","3997","270.48","3741","I feel bad for these guys -->","296"
"Minnesota","351.46","2369","272.62","2475","I feel bad for these guys -->","129"
"Mississippi","335.37","615","150.94","552","I feel bad for these guys -->","143"
"Missouri","351.58","2224","245.04","2122","I feel bad for these guys -->","299"
"Pennsylvania","362.83","5537","269.44","4995","I feel bad for these guys -->","504"
"Rhode Island","317.16","722","258.77","561","I feel bad for these guys -->","47"
"South Carolina","337.06","1688","205.48","1417","I feel bad for these guys -->","164"
"South Dakota","357.05","222","348.81","256","I feel bad for these guys -->","25"
"Tennessee","348.78","2245","225.23","1914","I feel bad for these guys -->","219"
"Texas","334.18","8261","233.52","8609","I feel bad for these guys -->","1149"
"Utah","290.26","962","237.63","1060","I feel bad for these guys -->","62"
"Vermont","371.01","359","308.89","368","I feel bad for these guys -->","32"
"Virginia","365.05","3526","292.69","3093","I feel bad for these guys -->","287"
"Washington","232.95","3344","189.87","3573","I feel bad for these guys -->","160"
"West Virginia","358.55","555","224.17","546","I feel bad for these guys -->","60"
"Wisconsin","350.59","2250","272.51","2226","I feel bad for these guys -->","167"
"Wyoming","320.39","133","351.3","198","I feel bad for these guys -->","12"
