"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","337.32","1889","206.09","1807","I feel bad for these guys -->","218"
"Alaska","293.43","406","265.39","575","I feel bad for these guys -->","41"
"Arizona","296.71","2991","208.37","2872","I feel bad for these guys -->","344"
"Arkansas","333.86","991","211.88","992","I feel bad for these guys -->","171"
"California","241.91","18483","187.88","22023","I feel bad for these guys -->","1232"
"Colorado","241.11","3597","194.84","3428","I feel bad for these guys -->","215"
"Connecticut","332.33","2116","264.79","2512","I feel bad for these guys -->","146"
"Delaware","353.64","566","241.95","506","I feel bad for these guys -->","47"
"District of Columbia","345.32","763","282.09","727","I feel bad for these guys -->","54"
"Florida","297.04","10812","215.89","9701","I feel bad for these guys -->","782"
"Georgia","317.03","5223","216.58","4203","I feel bad for these guys -->","346"
"Hawaii","302.22","539","259.02","620","I feel bad for these guys -->","32"
"Idaho","273.38","510","241.6","797","I feel bad for these guys -->","42"
"Illinois","348.91","6383","279.49","6525","I feel bad for these guys -->","509"
"Indiana","328.37","2754","218","2645","I feel bad for these guys -->","362"
"Iowa","361.66","1102","287.66","1225","I feel bad for these guys -->","136"
"Kansas","345.95","1296","260.93","1201","I feel bad for these guys -->","154"
"Kentucky","341.23","1706","184.61","1771","I feel bad for these guys -->","201"
"Louisiana","357.83","1860","240.69","1672","I feel bad for these guys -->","369"
"Maine","304.57","701","232.77","771","I feel bad for these guys -->","73"
"Montana","264.57","787","238.3","446","I feel bad for these guys -->","36"
"Nebraska","330.29","789","239.66","858","I feel bad for these guys -->","78"
"Nevada","266.04","1432","223.97","1652","I feel bad for these guys -->","89"
"New Hampshire","349.72","664","285.17","757","I feel bad for these guys -->","58"
"New Jersey","342.49","3449","283.33","4940","I feel bad for these guys -->","287"
"New Mexico","282.77","904","217.46","775","I feel bad for these guys -->","73"
"New York","338.27","8892","261.05","10162","I feel bad for these guys -->","683"
"North Carolina","341.85","4753","244.1","3624","I feel bad for these guys -->","357"
"North Dakota","383.8","250","338.38","401","I feel bad for these guys -->","27"
"Ohio","331.03","4892","219.2","5085","I feel bad for these guys -->","619"
"Oklahoma","348.62","1298","241.65","1282","I feel bad for these guys -->","215"
"Oregon","202.1","2532","178.16","2404","I feel bad for these guys -->","113"
"Maryland","359.29","3269","265.44","2942","I feel bad for these guys -->","214"
"Massachusetts","339.57","4494","280.33","4457","I feel bad for these guys -->","324"
"Michigan","282.36","4491","263.09","4318","I feel bad for these guys -->","329"
"Minnesota","340.02","2699","269.68","2990","I feel bad for these guys -->","149"
"Mississippi","331.03","797","157.17","746","I feel bad for these guys -->","176"
"Missouri","347.48","2552","248.07","2497","I feel bad for these guys -->","334"
"Pennsylvania","358.23","6203","268.28","5907","I feel bad for these guys -->","562"
"Rhode Island","313.51","806","248.89","682","I feel bad for these guys -->","47"
"South Carolina","333.87","2000","208.65","1690","I feel bad for these guys -->","188"
"South Dakota","358.46","254","340.24","303","I feel bad for these guys -->","29"
"Tennessee","345.21","2594","227.05","2300","I feel bad for these guys -->","260"
"Texas","326.08","9581","232.45","10260","I feel bad for these guys -->","1287"
"Utah","285.11","1080","232.95","1230","I feel bad for these guys -->","71"
"Vermont","364.83","408","304.7","434","I feel bad for these guys -->","32"
"Virginia","361.68","4017","290.06","3633","I feel bad for these guys -->","320"
"Washington","231.6","3779","187.26","4142","I feel bad for these guys -->","183"
"West Virginia","357.52","638","224.12","649","I feel bad for these guys -->","64"
"Wisconsin","344.93","2553","272.03","2686","I feel bad for these guys -->","183"
"Wyoming","313.72","148","317.38","226","I feel bad for these guys -->","13"
