"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.7","1131","$202.84","1021","$146.33","133"
"Alaska","$287.32","279","$253.84","320","$388.58","26"
"Arizona","$303.25","2073","$209.96","1756","$195.14","238"
"Arkansas","$358.77","619","$182.73","586","$127.31","124"
"California","$247.96","12877","$192.85","13772","$190.8","825"
"Colorado","$237.56","2376","$197.66","1956","$227.89","143"
"Connecticut","$347.3","1379","$277.05","1439","$252.31","95"
"Delaware","$372.13","371","$227.47","292","$206.61","36"
"District of Columbia","$351.19","471","$293.32","383","$208.53","41"
"Florida","$305.33","7064","$219.6","5734","$153.3","543"
"Georgia","$331.21","3332","$213.62","2434","$152.41","238"
"Hawaii","$307.82","347","$273.89","377","$167.62","27"
"Idaho","$274.93","331","$257.86","483","$129.39","24"
"Illinois","$355.87","4319","$287.64","3911","$177.54","359"
"Indiana","$334.85","1815","$208.16","1570","$168.7","261"
"Iowa","$371.02","742","$292.65","706","$247.69","107"
"Kansas","$354.05","883","$261.39","695","$113.05","112"
"Kentucky","$338.12","1088","$181.02","1059","$124.52","142"
"Louisiana","$373.41","1159","$244.13","945","$148.11","246"
"Maine","$320.29","476","$259.94","466","$214.8","52"
"Montana","$269.98","612","$251.26","283","$734.65","22"
"Nebraska","$347.02","545","$249.27","546","$141.76","64"
"Nevada","$269.19","955","$218.57","1005","$252.49","63"
"New Hampshire","$370.97","460","$289.71","479","$677.38","41"
"New Jersey","$353.61","2373","$292.05","3014","$233.99","203"
"New Mexico","$291.9","605","$204.55","465","$69.76","43"
"New York","$351.21","6164","$268.01","6277","$189.64","507"
"North Carolina","$354.6","3002","$247.87","2068","$152.4","242"
"North Dakota","$406.34","150","$352.92","225","$363.11","16"
"Ohio","$336.38","3275","$213.48","3058","$166.06","424"
"Oklahoma","$365.71","811","$227.76","738","$118.86","141"
"Oregon","$211.92","1719","$188.79","1433","$169.34","68"
"Maryland","$380.04","2127","$250.08","1688","$191.08","159"
"Massachusetts","$352.14","3066","$296.39","2647","$220.43","230"
"Michigan","$297.77","3216","$274.61","2718","$225.21","239"
"Minnesota","$369.46","1826","$278.16","1679","$181.28","103"
"Mississippi","$339.31","446","$147.36","386","$140.51","111"
"Missouri","$367.68","1680","$242.32","1406","$149.4","217"
"Pennsylvania","$370.77","4163","$266.85","3509","$190.66","392"
"Rhode Island","$332.42","562","$259.74","385","$201.75","34"
"South Carolina","$346.01","1250","$202.27","986","$174.45","128"
"South Dakota","$389.69","175","$367.51","181","$124.17","21"
"Tennessee","$356.55","1674","$226.82","1342","$193.26","165"
"Texas","$341.79","6429","$235.59","6186","$144.48","920"
"Utah","$292.42","732","$234.1","749","$189.78","47"
"Vermont","$377.43","292","$320.61","253","$187.64","25"
"Virginia","$372.81","2644","$288.51","2139","$226.77","224"
"Washington","$235.28","2494","$191.24","2531","$146.32","117"
"West Virginia","$363.73","396","$216.76","400","$160.65","42"
"Wisconsin","$357.95","1737","$269.99","1492","$238.37","138"
"Wyoming","$351.81","96","$374.6","141","$161.3","11"
