"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","336.92","1550","209.12","1473","I feel bad for these guys -->","184"
"Alaska","303.07","351","270.36","480","I feel bad for these guys -->","37"
"Arizona","298.14","2656","209.07","2457","I feel bad for these guys -->","308"
"Arkansas","341.76","853","207.84","849","I feel bad for these guys -->","146"
"California","243.75","16602","189.23","19319","I feel bad for these guys -->","1104"
"Colorado","243.41","3168","195.37","2912","I feel bad for these guys -->","183"
"Connecticut","336.54","1844","268.23","2086","I feel bad for these guys -->","129"
"Delaware","363.83","493","234.58","435","I feel bad for these guys -->","42"
"District of Columbia","348.5","663","281.63","587","I feel bad for these guys -->","49"
"Florida","300.85","9434","216.79","8238","I feel bad for these guys -->","700"
"Georgia","323.91","4463","217.59","3501","I feel bad for these guys -->","306"
"Hawaii","307.46","456","262.14","529","I feel bad for these guys -->","30"
"Idaho","275.06","455","244.79","679","I feel bad for these guys -->","36"
"Illinois","353.49","5672","282.78","5559","I feel bad for these guys -->","455"
"Indiana","332.44","2402","215.05","2274","I feel bad for these guys -->","327"
"Iowa","365.24","978","289.14","1056","I feel bad for these guys -->","122"
"Kansas","349.76","1168","259.97","1012","I feel bad for these guys -->","138"
"Kentucky","339.17","1504","182.21","1521","I feel bad for these guys -->","180"
"Louisiana","361.83","1531","241.36","1360","I feel bad for these guys -->","322"
"Maine","312.31","623","234.94","661","I feel bad for these guys -->","62"
"Montana","265.51","739","246.66","372","I feel bad for these guys -->","32"
"Nebraska","335.5","696","245.88","731","I feel bad for these guys -->","76"
"Nevada","265.3","1248","226.27","1440","I feel bad for these guys -->","78"
"New Hampshire","353.8","603","289.61","662","I feel bad for these guys -->","51"
"New Jersey","345.13","3075","286.34","4243","I feel bad for these guys -->","258"
"New Mexico","288.43","810","219.29","670","I feel bad for these guys -->","68"
"New York","343.81","7884","263.55","8797","I feel bad for these guys -->","619"
"North Carolina","345.25","4136","245.89","3063","I feel bad for these guys -->","319"
"North Dakota","393.97","214","338.21","329","I feel bad for these guys -->","23"
"Ohio","332.33","4275","219.14","4313","I feel bad for these guys -->","552"
"Oklahoma","353.45","1126","238.44","1079","I feel bad for these guys -->","197"
"Oregon","205.57","2199","181.04","2035","I feel bad for these guys -->","97"
"Maryland","365.77","2883","256.01","2488","I feel bad for these guys -->","193"
"Massachusetts","345.39","4023","285.29","3819","I feel bad for these guys -->","289"
"Michigan","287.75","4013","270.39","3758","I feel bad for these guys -->","298"
"Minnesota","351.1","2385","272.59","2491","I feel bad for these guys -->","129"
"Mississippi","335.65","617","151.42","554","I feel bad for these guys -->","144"
"Missouri","351.56","2234","245.36","2128","I feel bad for these guys -->","301"
"Pennsylvania","362.85","5570","269.22","5022","I feel bad for these guys -->","508"
"Rhode Island","317.06","723","259.41","566","I feel bad for these guys -->","47"
"South Carolina","337.09","1702","205.45","1423","I feel bad for these guys -->","164"
"South Dakota","358.24","223","348.81","256","I feel bad for these guys -->","25"
"Tennessee","347.66","2253","225.72","1934","I feel bad for these guys -->","223"
"Texas","333.98","8309","233.17","8658","I feel bad for these guys -->","1152"
"Utah","290.16","964","237.29","1071","I feel bad for these guys -->","62"
"Vermont","370.66","361","308.57","370","I feel bad for these guys -->","32"
"Virginia","364.8","3536","291.98","3124","I feel bad for these guys -->","288"
"Washington","233.01","3364","189.91","3595","I feel bad for these guys -->","160"
"West Virginia","357.98","557","225.52","551","I feel bad for these guys -->","60"
"Wisconsin","350.73","2256","272.57","2241","I feel bad for these guys -->","167"
"Wyoming","320.39","133","351.58","199","I feel bad for these guys -->","12"
