"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.14","1124","$202.8","1016","$146.33","133"
"Alaska","$285.1","277","$253.84","320","$388.58","26"
"Arizona","$303.55","2067","$209.81","1750","$195.71","237"
"Arkansas","$358.99","616","$183.03","582","$127.31","124"
"California","$248.1","12853","$192.93","13729","$191.06","821"
"Colorado","$237.39","2370","$197.8","1949","$227.89","143"
"Connecticut","$346.86","1372","$277.18","1435","$252.31","95"
"Delaware","$372.13","371","$227.49","290","$206.61","36"
"District of Columbia","$349.57","468","$293.84","382","$208.53","41"
"Florida","$305.46","7033","$219.61","5703","$153.65","539"
"Georgia","$331.48","3319","$213.77","2431","$153.61","236"
"Hawaii","$307.82","347","$273","375","$167.62","27"
"Idaho","$275.29","330","$258.39","481","$129.39","24"
"Illinois","$355.8","4306","$287.55","3904","$177.54","359"
"Indiana","$334.94","1806","$208.36","1564","$168.7","261"
"Iowa","$370.88","741","$293.05","705","$247.69","107"
"Kansas","$354.12","879","$261.64","691","$113.7","111"
"Kentucky","$338.5","1085","$181.4","1056","$124.52","142"
"Louisiana","$373.41","1159","$243.98","943","$148.11","246"
"Maine","$320.29","475","$259.88","463","$214.8","52"
"Montana","$270.01","609","$251.5","281","$734.65","22"
"Nebraska","$347.42","543","$248.57","543","$141.76","64"
"Nevada","$269.47","952","$218.63","998","$252.49","63"
"New Hampshire","$376.06","458","$289.71","479","$677.38","41"
"New Jersey","$353.66","2369","$291.9","3005","$233.99","203"
"New Mexico","$292.03","601","$204.95","464","$63.7","42"
"New York","$351.35","6155","$268.03","6265","$189.78","505"
"North Carolina","$355.03","2987","$248.44","2055","$152.4","242"
"North Dakota","$406.34","150","$351.08","224","$363.11","16"
"Ohio","$336.49","3257","$213.66","3049","$166.06","424"
"Oklahoma","$365.71","811","$227.47","735","$118.85","139"
"Oregon","$211.87","1715","$188.84","1430","$169.34","68"
"Maryland","$380.06","2121","$250.08","1684","$192.2","158"
"Massachusetts","$352.15","3058","$296.5","2639","$221.4","229"
"Michigan","$297.67","3208","$275.24","2705","$225.49","238"
"Minnesota","$369.52","1820","$277.69","1671","$181.28","103"
"Mississippi","$338.78","445","$147.57","385","$140.88","110"
"Missouri","$367.94","1671","$242.05","1401","$149.4","217"
"Pennsylvania","$370.92","4151","$266.92","3496","$190.74","391"
"Rhode Island","$332.78","559","$259.93","383","$201.75","34"
"South Carolina","$346.24","1246","$202.37","979","$174.45","128"
"South Dakota","$389.69","175","$367.51","181","$124.17","21"
"Tennessee","$356.88","1669","$226.89","1333","$193.34","163"
"Texas","$341.66","6410","$235.84","6166","$143.69","917"
"Utah","$292.2","729","$234.3","746","$189.78","47"
"Vermont","$377.65","291","$320.17","249","$187.64","25"
"Virginia","$372.71","2638","$288.42","2136","$227.03","223"
"Washington","$235.29","2490","$191.27","2523","$146.19","116"
"West Virginia","$363.73","396","$216.08","399","$160.65","42"
"Wisconsin","$358","1732","$270.23","1489","$238.37","138"
"Wyoming","$354.11","95","$378.34","140","$161.3","11"
