"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","340.91","1409","205","1283","I feel bad for these guys -->","161"
"Alaska","291.32","330","261.53","417","I feel bad for these guys -->","33"
"Arizona","300.44","2427","209.16","2163","I feel bad for these guys -->","285"
"Arkansas","346.25","766","180.54","736","I feel bad for these guys -->","135"
"California","245.11","15266","191.22","17101","I feel bad for these guys -->","997"
"Colorado","238.38","2869","197.07","2489","I feel bad for these guys -->","168"
"Connecticut","341.08","1646","271.38","1780","I feel bad for these guys -->","108"
"Delaware","365.55","452","230.51","384","I feel bad for these guys -->","39"
"District of Columbia","348.79","585","287.77","504","I feel bad for these guys -->","48"
"Florida","302.49","8597","217.59","7296","I feel bad for these guys -->","643"
"Georgia","326.74","4054","216.84","3091","I feel bad for these guys -->","284"
"Hawaii","310.32","419","268.32","471","I feel bad for these guys -->","29"
"Idaho","276.18","398","249.13","595","I feel bad for these guys -->","32"
"Illinois","355.92","5148","283.23","4890","I feel bad for these guys -->","412"
"Indiana","332.58","2175","211.56","2000","I feel bad for these guys -->","304"
"Iowa","365.6","885","288.92","908","I feel bad for these guys -->","112"
"Kansas","351.43","1074","262.31","892","I feel bad for these guys -->","130"
"Kentucky","337.92","1346","183.59","1335","I feel bad for these guys -->","167"
"Louisiana","366.35","1397","244.6","1211","I feel bad for these guys -->","293"
"Maine","315.05","566","254.75","584","I feel bad for these guys -->","59"
"Montana","266.71","689","251.1","339","I feel bad for these guys -->","30"
"Nebraska","340","647","250.87","649","I feel bad for these guys -->","74"
"Nevada","268.1","1134","229.67","1272","I feel bad for these guys -->","76"
"New Hampshire","356.63","542","291.41","589","I feel bad for these guys -->","46"
"New Jersey","348.59","2804","287.82","3735","I feel bad for these guys -->","239"
"New Mexico","289.25","717","201.91","582","I feel bad for these guys -->","58"
"New York","346.09","7213","265.23","7789","I feel bad for these guys -->","577"
"North Carolina","348.16","3687","246","2683","I feel bad for these guys -->","286"
"North Dakota","405.46","186","349.7","276","I feel bad for these guys -->","21"
"Ohio","334.39","3879","217.47","3849","I feel bad for these guys -->","508"
"Oklahoma","363.82","969","232.76","945","I feel bad for these guys -->","175"
"Oregon","208.25","2009","182.89","1775","I feel bad for these guys -->","85"
"Maryland","370.17","2590","252.28","2168","I feel bad for these guys -->","183"
"Massachusetts","350.06","3700","288.35","3341","I feel bad for these guys -->","271"
"Michigan","290.9","3724","274.18","3349","I feel bad for these guys -->","275"
"Minnesota","354.71","2173","276.31","2165","I feel bad for these guys -->","116"
"Mississippi","337.65","550","146.27","483","I feel bad for these guys -->","132"
"Missouri","358.03","2022","245.65","1867","I feel bad for these guys -->","274"
"Pennsylvania","365.81","5037","267.83","4401","I feel bad for these guys -->","470"
"Rhode Island","321.07","659","258.39","478","I feel bad for these guys -->","42"
"South Carolina","341.97","1520","202.92","1246","I feel bad for these guys -->","152"
"South Dakota","377.57","201","348.33","228","I feel bad for these guys -->","22"
"Tennessee","352.61","2032","225.67","1678","I feel bad for these guys -->","199"
"Texas","336.89","7573","232.33","7677","I feel bad for these guys -->","1073"
"Utah","287.55","875","238.83","942","I feel bad for these guys -->","58"
"Vermont","374.81","334","316.49","323","I feel bad for these guys -->","29"
"Virginia","366.77","3171","291.65","2732","I feel bad for these guys -->","257"
"Washington","232.79","3042","189.69","3173","I feel bad for these guys -->","144"
"West Virginia","355.74","501","215.95","490","I feel bad for these guys -->","55"
"Wisconsin","352.37","2039","271.89","1933","I feel bad for these guys -->","151"
"Wyoming","330.41","117","356.25","170","I feel bad for these guys -->","12"
