"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.6","1166","$204.08","1057","$147.3","135"
"Alaska","$285.65","283","$254.65","334","$388.58","26"
"Arizona","$302.85","2112","$209.56","1801","$192.96","244"
"Arkansas","$352.06","639","$182.32","603","$126.75","125"
"California","$247.04","13160","$192.93","14127","$192.56","845"
"Colorado","$237.64","2450","$197.51","2026","$226.03","146"
"Connecticut","$345.98","1406","$275.64","1476","$252.31","95"
"Delaware","$371.76","382","$226.18","306","$206.61","36"
"District of Columbia","$349.26","483","$292.29","395","$208.53","41"
"Florida","$305.17","7268","$219.68","5914","$152.26","560"
"Georgia","$329.97","3422","$214.66","2519","$151.62","242"
"Hawaii","$307.79","354","$275.92","389","$167.62","27"
"Idaho","$275.86","341","$256.77","499","$135.94","25"
"Illinois","$358.07","4409","$287.16","4021","$176.11","367"
"Indiana","$334.59","1854","$209.01","1629","$168.09","263"
"Iowa","$371.07","758","$291.11","731","$247.69","107"
"Kansas","$351.91","912","$262.38","717","$121.53","116"
"Kentucky","$338.13","1121","$182.33","1087","$124.68","144"
"Louisiana","$371.9","1181","$243.13","978","$148.53","251"
"Maine","$319.6","492","$258.91","472","$213.48","53"
"Montana","$269.53","619","$256.76","291","$704.89","23"
"Nebraska","$346.94","563","$249.22","556","$140.63","67"
"Nevada","$268.08","972","$217.73","1040","$252.49","63"
"New Hampshire","$370.24","471","$290.65","493","$677.38","41"
"New Jersey","$353.44","2421","$291.94","3101","$231.39","211"
"New Mexico","$290.8","619","$215.04","481","$75.12","44"
"New York","$351","6278","$267.23","6461","$205.14","516"
"North Carolina","$354.09","3088","$246.99","2146","$151.27","246"
"North Dakota","$401.43","160","$355.14","231","$363.11","16"
"Ohio","$335.84","3350","$213.92","3160","$165.87","433"
"Oklahoma","$364.69","833","$228.14","762","$118.75","147"
"Oregon","$211.43","1750","$188.79","1467","$171.08","69"
"Maryland","$378.65","2170","$250.71","1742","$190.75","164"
"Massachusetts","$351.42","3135","$295.23","2722","$219.26","236"
"Michigan","$296.91","3282","$273.19","2788","$229.56","243"
"Minnesota","$367.98","1871","$277.75","1739","$179.7","104"
"Mississippi","$340.72","462","$147.19","397","$138.66","115"
"Missouri","$367.68","1733","$243.98","1445","$149.74","220"
"Pennsylvania","$369.9","4265","$267.01","3622","$190.72","401"
"Rhode Island","$331.93","576","$259.21","396","$201.75","34"
"South Carolina","$345.49","1284","$202.84","1010","$191.65","134"
"South Dakota","$388.48","178","$353.22","186","$124.17","21"
"Tennessee","$356.62","1717","$227.03","1388","$191.63","169"
"Texas","$341.34","6578","$235.4","6381","$144.18","939"
"Utah","$292.39","746","$234.84","771","$187.19","48"
"Vermont","$377.05","294","$320.55","259","$190.36","26"
"Virginia","$372.65","2699","$288.08","2204","$225.25","227"
"Washington","$234.52","2563","$191.75","2598","$146.45","118"
"West Virginia","$360.31","412","$216.68","410","$160.38","43"
"Wisconsin","$356.69","1773","$269.73","1538","$240.15","139"
"Wyoming","$355.18","99","$374.52","145","$161.3","11"
