"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.87","1334","$203.32","1193","$147.9","153"
"Alaska","$288.79","316","$261.18","386","$407.31","32"
"Arizona","$300.4","2319","$209.01","2048","$185.41","274"
"Arkansas","$349.25","723","$182.95","690","$126.2","134"
"California","$245.4","14508","$192","16050","$188.67","948"
"Colorado","$236.97","2722","$196.47","2312","$230.11","160"
"Connecticut","$343.6","1537","$271.25","1668","$254.19","104"
"Delaware","$367.84","425","$227.43","353","$204.86","39"
"District of Columbia","$345.75","550","$290.12","461","$209.83","47"
"Florida","$302.6","8174","$217.73","6783","$152.1","616"
"Georgia","$327.01","3836","$215.58","2885","$146.68","271"
"Hawaii","$312.12","391","$274.89","445","$165.55","28"
"Idaho","$276.83","380","$250.95","561","$136.89","28"
"Illinois","$355.99","4858","$283.38","4523","$190.42","400"
"Indiana","$333.15","2055","$210.43","1874","$155.98","288"
"Iowa","$366.98","840","$289.62","838","$246.4","111"
"Kansas","$350.19","1002","$260.72","821","$122.62","127"
"Kentucky","$338.2","1267","$173.33","1253","$124.06","160"
"Louisiana","$367.04","1321","$245.24","1122","$143.37","279"
"Maine","$317.38","535","$246.02","550","$272.95","59"
"Montana","$267.44","665","$251.54","318","$609.45","28"
"Nebraska","$343.56","614","$250.15","608","$133.37","73"
"Nevada","$267.99","1071","$228.76","1185","$234.33","73"
"New Hampshire","$358.54","515","$290.51","552","$643","44"
"New Jersey","$349.98","2653","$288.37","3488","$223.01","224"
"New Mexico","$290.36","671","$201.74","546","$93.19","55"
"New York","$347.05","6825","$265.93","7278","$207.42","550"
"North Carolina","$350.21","3475","$244.44","2477","$149.55","271"
"North Dakota","$398.95","179","$363.1","261","$335.8","20"
"Ohio","$335.66","3677","$217","3608","$162.36","479"
"Oklahoma","$365.47","914","$233.87","888","$118.22","163"
"Oregon","$208.88","1898","$185.02","1638","$175.53","80"
"Maryland","$371.45","2429","$250.69","1997","$188.55","177"
"Massachusetts","$350.66","3491","$293.1","3095","$223.73","252"
"Michigan","$293.2","3564","$276.77","3153","$270.6","262"
"Minnesota","$359.14","2067","$278.03","2009","$181.2","110"
"Mississippi","$335.19","525","$145.88","453","$148.49","124"
"Missouri","$356.83","1917","$244.26","1728","$146.19","265"
"Pennsylvania","$367.06","4740","$266.98","4119","$192.02","440"
"Rhode Island","$324.61","625","$256.03","445","$199.96","39"
"South Carolina","$343.47","1425","$201.24","1150","$188.56","145"
"South Dakota","$378.21","189","$351.48","215","$123.94","22"
"Tennessee","$353.26","1928","$224.89","1583","$187.33","182"
"Texas","$337.92","7224","$232.77","7202","$144.26","1032"
"Utah","$289.41","822","$238.81","885","$204.58","56"
"Vermont","$376.42","320","$319.57","291","$190.36","26"
"Virginia","$368.67","2997","$291.42","2535","$222.18","247"
"Washington","$232.06","2834","$189.84","2904","$138.79","135"
"West Virginia","$354.4","471","$215.27","458","$155.8","49"
"Wisconsin","$353.58","1933","$271.49","1773","$237.56","145"
"Wyoming","$351.78","110","$360.09","159","$161.3","12"
