"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$339.94","1114","$200.56","1000","$151.36","130"
"Alaska","$284.23","274","$253.53","317","$388.58","26"
"Arizona","$303.54","2038","$209.98","1729","$195.85","232"
"Arkansas","$358.3","610","$182.76","579","$128.12","122"
"California","$248.27","12718","$192.86","13591","$191.09","813"
"Colorado","$237.39","2341","$198.31","1931","$221.99","140"
"Connecticut","$346.88","1363","$274.95","1413","$252.31","95"
"Delaware","$373.21","368","$226.97","286","$199.89","35"
"District of Columbia","$350.31","466","$293.64","375","$208.53","41"
"Florida","$305.58","6942","$219.76","5615","$154.33","535"
"Georgia","$332.09","3283","$214.36","2405","$153.61","236"
"Hawaii","$308.15","341","$273.2","374","$167.62","27"
"Idaho","$275.29","330","$257.88","472","$133.75","22"
"Illinois","$356.14","4263","$287.73","3858","$176.42","358"
"Indiana","$335.36","1781","$208.64","1545","$168.46","259"
"Iowa","$371.07","733","$293.28","695","$247.69","107"
"Kansas","$354.32","871","$261.35","679","$113.7","111"
"Kentucky","$339.54","1068","$181.27","1041","$124.52","141"
"Louisiana","$373.57","1152","$243.03","930","$148.48","245"
"Maine","$320.45","474","$257.53","459","$214.8","52"
"Montana","$270.14","607","$251.7","280","$734.65","22"
"Nebraska","$348.57","539","$249.16","538","$142.51","63"
"Nevada","$269.98","944","$218.73","983","$252.49","63"
"New Hampshire","$376.43","455","$289.2","477","$677.38","41"
"New Jersey","$354.72","2346","$292.49","2969","$232.29","202"
"New Mexico","$293.22","591","$205.41","459","$63.7","42"
"New York","$351.42","6117","$268.4","6194","$189.53","501"
"North Carolina","$355.43","2958","$247.47","2029","$150.59","238"
"North Dakota","$409.97","146","$350.34","221","$363.11","16"
"Ohio","$336.37","3218","$213.84","3006","$166.41","420"
"Oklahoma","$364.18","805","$228.91","726","$119.27","137"
"Oregon","$212.2","1691","$188.92","1404","$172.23","66"
"Maryland","$380.38","2093","$250.53","1661","$193.74","155"
"Massachusetts","$352.49","3030","$296.76","2610","$221.93","228"
"Michigan","$297.7","3186","$275.96","2681","$226.58","235"
"Minnesota","$369.77","1795","$278.24","1650","$181.28","103"
"Mississippi","$337.4","439","$148.75","376","$142.33","107"
"Missouri","$367.3","1655","$241.82","1382","$149.77","216"
"Pennsylvania","$370.99","4099","$266.39","3457","$191.25","389"
"Rhode Island","$332.76","555","$260.35","381","$201.75","34"
"South Carolina","$345.96","1227","$201.86","965","$174.45","128"
"South Dakota","$390.49","172","$366.83","179","$124.17","21"
"Tennessee","$357.49","1651","$226.38","1320","$195.76","160"
"Texas","$341.63","6336","$235.89","6084","$144.02","909"
"Utah","$292.37","720","$233.99","736","$187.95","45"
"Vermont","$376.94","290","$320.93","244","$187.64","25"
"Virginia","$373.18","2612","$287.19","2103","$226.45","221"
"Washington","$235.56","2465","$191.03","2493","$146.34","115"
"West Virginia","$363.36","390","$197.69","395","$158.3","41"
"Wisconsin","$357.76","1712","$271.06","1470","$239.71","137"
"Wyoming","$354.11","95","$379","139","$161.3","11"
