"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$341.12","1329","$204.08","1186","$148.39","152"
"Alaska","$288.79","316","$262.13","382","$407.31","32"
"Arizona","$300.56","2312","$209.09","2040","$185.41","274"
"Arkansas","$349.89","719","$183.67","683","$126.2","134"
"California","$245.43","14443","$191.99","15942","$189.06","942"
"Colorado","$237.08","2709","$196.52","2297","$231.56","158"
"Connecticut","$343.69","1530","$271.58","1658","$256.92","102"
"Delaware","$368.15","420","$232.06","347","$204.86","39"
"District of Columbia","$345.12","545","$292.12","455","$209.83","47"
"Florida","$302.68","8137","$217.8","6742","$151.85","615"
"Georgia","$327.22","3809","$215.55","2870","$146.68","271"
"Hawaii","$314.04","387","$276.02","442","$165.55","28"
"Idaho","$275.55","374","$249.91","558","$136.89","28"
"Illinois","$356.01","4839","$284.96","4494","$190.2","397"
"Indiana","$333.22","2044","$210.66","1865","$155.98","288"
"Iowa","$366.97","832","$290.48","830","$247.1","110"
"Kansas","$350.46","998","$259.61","815","$120.12","126"
"Kentucky","$338.67","1261","$182.39","1246","$124.06","160"
"Louisiana","$367.24","1316","$245.28","1115","$143.37","279"
"Maine","$316.83","534","$247.98","547","$272.95","59"
"Montana","$267.6","662","$252.01","316","$632.31","27"
"Nebraska","$343.87","612","$250.15","608","$133.37","73"
"Nevada","$268.1","1065","$228.84","1180","$233.41","72"
"New Hampshire","$358.39","512","$290.24","546","$657.98","43"
"New Jersey","$350.06","2649","$288.46","3459","$224","223"
"New Mexico","$290.36","671","$201.2","540","$93.93","54"
"New York","$347.33","6800","$266.08","7237","$205.21","547"
"North Carolina","$350.28","3459","$244.48","2465","$149.55","271"
"North Dakota","$398.95","179","$363.29","260","$335.8","20"
"Ohio","$335.65","3660","$217.2","3584","$162.02","477"
"Oklahoma","$364.95","909","$234.21","881","$118.22","163"
"Oregon","$209.06","1892","$185.1","1629","$162.91","79"
"Maryland","$371.3","2414","$250.88","1989","$189.57","176"
"Massachusetts","$350.68","3467","$292.91","3065","$221.94","250"
"Michigan","$293.43","3551","$277.36","3131","$271.79","259"
"Minnesota","$359.21","2062","$278.74","1998","$181.2","110"
"Mississippi","$337.04","519","$146.17","451","$146.82","123"
"Missouri","$362.27","1907","$244.21","1714","$146.62","263"
"Pennsylvania","$367.26","4711","$267.08","4089","$192.23","439"
"Rhode Island","$324.57","621","$255.77","442","$203.71","38"
"South Carolina","$343.22","1420","$201.27","1144","$189.76","144"
"South Dakota","$378.98","188","$351.08","213","$123.94","22"
"Tennessee","$353.52","1918","$224.33","1571","$187.33","182"
"Texas","$338.21","7178","$232.8","7170","$144.37","1027"
"Utah","$289.32","820","$238.75","878","$204.58","56"
"Vermont","$376.76","319","$319.57","291","$190.36","26"
"Virginia","$368.71","2984","$291.26","2519","$221.99","245"
"Washington","$232.29","2819","$189.93","2894","$138.79","134"
"West Virginia","$354.16","469","$216.14","455","$155.8","49"
"Wisconsin","$353.63","1925","$271.15","1759","$237.56","145"
"Wyoming","$351.78","110","$359.79","158","$161.3","12"
