"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$339.96","1121","$202.03","1011","$145.98","132"
"Alaska","$284.21","275","$253.74","319","$388.58","26"
"Arizona","$303.08","2057","$209.89","1740","$195.2","233"
"Arkansas","$358.31","612","$183.28","581","$127.88","123"
"California","$248.22","12793","$192.86","13666","$190.78","819"
"Colorado","$237.17","2357","$198.09","1942","$229.29","142"
"Connecticut","$346.83","1367","$275.34","1428","$252.31","95"
"Delaware","$372.96","370","$226.88","289","$199.89","35"
"District of Columbia","$350.09","467","$293.51","380","$208.53","41"
"Florida","$305.57","6988","$219.55","5670","$154.08","536"
"Georgia","$331.9","3301","$214","2422","$153.61","236"
"Hawaii","$308.32","344","$273.2","374","$167.62","27"
"Idaho","$275.29","330","$258.25","477","$129.39","23"
"Illinois","$355.78","4288","$287.61","3881","$176.42","358"
"Indiana","$334.95","1798","$208.24","1560","$168.7","261"
"Iowa","$371.34","738","$292.9","704","$247.69","107"
"Kansas","$354.1","876","$261.45","685","$113.7","111"
"Kentucky","$339.4","1078","$180.86","1050","$124.52","141"
"Louisiana","$373.41","1159","$243.64","940","$148.11","246"
"Maine","$320.29","475","$257.53","459","$214.8","52"
"Montana","$270.14","607","$251.5","281","$734.65","22"
"Nebraska","$347.42","543","$248.72","541","$141.76","64"
"Nevada","$269.46","949","$218.19","989","$252.49","63"
"New Hampshire","$376.43","455","$289.71","479","$677.38","41"
"New Jersey","$354.15","2357","$292.09","2991","$232.29","202"
"New Mexico","$292.26","598","$205.17","460","$63.7","42"
"New York","$351.37","6136","$268.14","6236","$189.35","504"
"North Carolina","$355.51","2968","$247.7","2042","$150.64","241"
"North Dakota","$405.33","148","$351.63","223","$363.11","16"
"Ohio","$336.4","3243","$213.71","3031","$166.38","423"
"Oklahoma","$364.48","809","$227.89","731","$119.13","138"
"Oregon","$212.24","1705","$188.81","1418","$169.34","68"
"Maryland","$380.01","2107","$250.54","1668","$191.6","157"
"Massachusetts","$352.28","3045","$296.57","2626","$221.4","229"
"Michigan","$297.59","3199","$275.49","2693","$225.94","237"
"Minnesota","$370","1807","$277.87","1663","$181.28","103"
"Mississippi","$338.27","441","$148.36","381","$142.03","108"
"Missouri","$366.89","1666","$242.1","1394","$149.77","216"
"Pennsylvania","$371","4129","$266.62","3479","$191.01","390"
"Rhode Island","$332.71","557","$260.35","382","$201.75","34"
"South Carolina","$345.68","1240","$202.51","976","$174.45","128"
"South Dakota","$390.09","173","$367.51","181","$124.17","21"
"Tennessee","$357.58","1658","$227.05","1326","$194.6","161"
"Texas","$341.35","6373","$235.97","6132","$144.01","914"
"Utah","$292.01","725","$234.23","742","$187.95","45"
"Vermont","$377.65","291","$321.33","246","$187.64","25"
"Virginia","$373.01","2627","$288.66","2121","$226.45","221"
"Washington","$235.61","2478","$191.14","2511","$146.19","116"
"West Virginia","$363.64","395","$197.21","396","$158.3","41"
"Wisconsin","$357.98","1723","$270.4","1484","$239.71","137"
"Wyoming","$354.11","95","$378.34","140","$161.3","11"
