"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$339.4","1104","$200.76","994","$152.02","129"
"Alaska","$287.55","269","$254.47","315","$388.58","26"
"Arizona","$303.2","2029","$210.38","1716","$195.85","232"
"Arkansas","$359.41","605","$183.12","577","$128.14","121"
"California","$248.3","12638","$192.87","13486","$191.39","808"
"Colorado","$237.59","2326","$198.38","1918","$223.6","139"
"Connecticut","$346.74","1356","$273.53","1400","$252.31","95"
"Delaware","$373.46","365","$227.38","285","$199.88","34"
"District of Columbia","$349.92","464","$292.37","373","$211.38","40"
"Florida","$305.86","6880","$219.94","5565","$156.83","533"
"Georgia","$332.09","3256","$214.5","2389","$154.23","235"
"Hawaii","$308.15","341","$272.99","370","$162.11","26"
"Idaho","$275.3","327","$257.57","466","$133.75","22"
"Illinois","$356.52","4231","$287.71","3835","$176.42","358"
"Indiana","$335.32","1757","$208.78","1537","$161.51","257"
"Iowa","$370.07","727","$292.88","688","$249.95","106"
"Kansas","$354.69","866","$261.14","672","$113.7","111"
"Kentucky","$338.99","1064","$181.45","1032","$125.11","138"
"Louisiana","$374.16","1142","$243.34","922","$149.09","240"
"Maine","$320.6","473","$259.32","456","$214.8","52"
"Montana","$270.27","604","$251.33","275","$734.65","22"
"Nebraska","$349.2","536","$248.29","532","$142.51","63"
"Nevada","$270.12","941","$218.96","978","$252.49","63"
"New Hampshire","$376.43","455","$285.94","473","$550.95","40"
"New Jersey","$354.43","2337","$292.46","2951","$232.53","200"
"New Mexico","$293.33","590","$206.03","454","$63.7","42"
"New York","$351.57","6086","$268.64","6147","$189.91","500"
"North Carolina","$355.53","2941","$247.18","2012","$150.59","238"
"North Dakota","$408.87","145","$335.38","217","$363.11","16"
"Ohio","$336.5","3201","$213.88","2982","$166.95","417"
"Oklahoma","$364.37","796","$227.93","717","$120.16","136"
"Oregon","$212.13","1686","$188.9","1391","$172.23","66"
"Maryland","$380.78","2083","$250.23","1656","$193.74","155"
"Massachusetts","$352.78","3015","$296.99","2595","$220.39","227"
"Michigan","$297.93","3176","$276.15","2664","$228.04","233"
"Minnesota","$369.65","1794","$278.61","1644","$181.28","103"
"Mississippi","$338.78","433","$149","373","$143.99","105"
"Missouri","$367.3","1641","$242.04","1363","$149.58","214"
"Pennsylvania","$371.19","4058","$266.53","3424","$191.47","388"
"Rhode Island","$332.73","553","$260.75","378","$201.75","34"
"South Carolina","$346.14","1223","$202.62","958","$173.44","127"
"South Dakota","$389.9","170","$367.51","177","$125.68","20"
"Tennessee","$358.08","1642","$225.78","1310","$195.74","159"
"Texas","$341.91","6282","$236.39","6032","$142.57","900"
"Utah","$293.18","715","$233.76","730","$187.95","45"
"Vermont","$377.22","289","$321.36","242","$187.64","25"
"Virginia","$373.57","2598","$287.89","2094","$226.45","221"
"Washington","$235.53","2445","$189.52","2476","$153.14","114"
"West Virginia","$363.94","381","$196.5","391","$158.3","41"
"Wisconsin","$357.7","1705","$270.86","1460","$237.28","135"
"Wyoming","$354.03","94","$378.82","138","$161.3","11"
