"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$339.44","1073","$199.4","969","$152.02","129"
"Alaska","$290.96","261","$263.23","306","$388.58","26"
"Arizona","$303.45","1988","$209.96","1668","$197.17","226"
"Arkansas","$360.59","589","$182.62","561","$128.03","116"
"California","$248.33","12408","$193.21","13187","$192.71","791"
"Colorado","$236.88","2259","$197.17","1847","$213.55","134"
"Connecticut","$347.23","1330","$273.64","1363","$257.36","91"
"Delaware","$372.79","360","$225.91","282","$199.88","34"
"District of Columbia","$352.21","452","$293.17","356","$211.38","40"
"Florida","$306.21","6702","$219.66","5408","$157.77","524"
"Georgia","$332.13","3190","$214.19","2336","$154.7","233"
"Hawaii","$308.22","335","$272.47","362","$162.11","26"
"Idaho","$276.69","322","$255.79","456","$133.75","22"
"Illinois","$359.44","4109","$287.38","3754","$181.73","347"
"Indiana","$336.8","1718","$206.62","1498","$161.44","255"
"Iowa","$372.22","709","$293.08","671","$252.24","103"
"Kansas","$355.2","856","$261.08","650","$124.27","109"
"Kentucky","$338.25","1040","$181.34","1012","$125.11","136"
"Louisiana","$375.12","1108","$244.53","897","$151.78","233"
"Maine","$319.95","464","$257.84","444","$214.8","52"
"Montana","$278.98","594","$251.58","267","$734.65","22"
"Nebraska","$352.32","519","$248.93","524","$142.51","63"
"Nevada","$270.54","929","$219.23","956","$231.08","61"
"New Hampshire","$378.23","443","$286.73","464","$561.24","39"
"New Jersey","$355.45","2295","$293.49","2880","$231.68","192"
"New Mexico","$294.63","581","$205.6","448","$63.7","42"
"New York","$352.29","5961","$268.15","6006","$190.23","492"
"North Carolina","$355.65","2880","$247.27","1973","$151.72","233"
"North Dakota","$410.88","141","$334.13","208","$269.55","13"
"Ohio","$336.83","3143","$213.64","2907","$167.88","410"
"Oklahoma","$364.32","776","$229.5","699","$120.54","134"
"Oregon","$212.66","1653","$188.74","1368","$175.34","63"
"Maryland","$379.74","2025","$248.29","1606","$196.11","153"
"Massachusetts","$353.86","2952","$297.16","2542","$217.65","223"
"Michigan","$298.39","3128","$276.62","2603","$228.6","232"
"Minnesota","$370.12","1765","$278.31","1593","$182.59","102"
"Mississippi","$340.43","420","$150.98","359","$137.48","99"
"Missouri","$367.91","1601","$241.87","1329","$151.52","210"
"Pennsylvania","$372.05","3949","$266.4","3316","$193.52","378"
"Rhode Island","$333.76","539","$261.62","366","$201.75","34"
"South Carolina","$347.04","1187","$201.75","930","$171.2","125"
"South Dakota","$386.25","168","$367.48","170","$125.68","20"
"Tennessee","$358.26","1598","$224.79","1271","$199.5","153"
"Texas","$342.09","6155","$235.93","5846","$142.53","871"
"Utah","$292.31","706","$232.64","700","$168.59","44"
"Vermont","$378.21","284","$323","232","$187.64","25"
"Virginia","$374.12","2548","$287.25","2030","$227.49","211"
"Washington","$235.66","2400","$191.9","2426","$142.94","110"
"West Virginia","$363.09","371","$198.74","384","$158.3","41"
"Wisconsin","$358.16","1672","$269.36","1419","$231.68","130"
"Wyoming","$354.03","94","$378.64","137","$161.3","11"
