"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$338.87","1097","$199.89","985","$152.02","129"
"Alaska","$288.81","265","$254.5","313","$388.58","26"
"Arizona","$303.22","2021","$210.07","1708","$195.32","229"
"Arkansas","$359.41","604","$183.04","575","$128.27","120"
"California","$248.21","12580","$192.73","13424","$191.7","805"
"Colorado","$237.55","2310","$198.28","1903","$223.47","138"
"Connecticut","$346.72","1347","$273.9","1388","$252.31","95"
"Delaware","$373.46","365","$227.38","285","$199.88","34"
"District of Columbia","$349.64","463","$292.22","371","$211.38","40"
"Florida","$305.88","6836","$219.88","5527","$156.94","532"
"Georgia","$332.15","3240","$214.26","2377","$154.46","234"
"Hawaii","$307.76","338","$272.99","370","$162.11","26"
"Idaho","$275.3","327","$257.48","465","$133.75","22"
"Illinois","$356.79","4198","$287.78","3819","$176.79","355"
"Indiana","$335.32","1750","$208.52","1530","$161.44","255"
"Iowa","$369.77","725","$292.45","684","$251.78","105"
"Kansas","$354.83","863","$261.31","669","$113.7","111"
"Kentucky","$338.85","1060","$181.5","1031","$125.11","138"
"Louisiana","$374.2","1137","$242.81","911","$149.56","239"
"Maine","$319.11","471","$259.84","453","$214.8","52"
"Montana","$271.16","601","$251.43","272","$734.65","22"
"Nebraska","$349.72","535","$248.44","531","$142.51","63"
"Nevada","$270.12","938","$219.36","972","$252.49","63"
"New Hampshire","$376.83","450","$285.94","473","$550.95","40"
"New Jersey","$354.59","2323","$292.62","2937","$230.04","199"
"New Mexico","$293.37","588","$205.27","452","$63.7","42"
"New York","$352.32","6056","$268.58","6118","$189.86","498"
"North Carolina","$355.34","2925","$247.3","2004","$150.81","237"
"North Dakota","$408.37","144","$335.38","216","$331.9","15"
"Ohio","$336.44","3189","$213.69","2969","$167.26","414"
"Oklahoma","$364.74","793","$228.53","715","$120.16","136"
"Oregon","$212.27","1680","$188.96","1384","$174.52","65"
"Maryland","$379.93","2066","$250.02","1644","$194.99","154"
"Massachusetts","$352.89","3000","$296.81","2585","$220.8","226"
"Michigan","$298.14","3163","$276.44","2651","$228.04","233"
"Minnesota","$370.06","1788","$278.02","1631","$181.28","103"
"Mississippi","$339.26","431","$149.1","370","$143.99","105"
"Missouri","$367.41","1637","$242.1","1357","$149.58","214"
"Pennsylvania","$371.3","4027","$266.44","3400","$193.02","384"
"Rhode Island","$333.49","549","$261.15","377","$201.75","34"
"South Carolina","$346.09","1211","$202.25","952","$173.87","126"
"South Dakota","$389.9","170","$368.94","176","$125.68","20"
"Tennessee","$358.06","1632","$225.32","1302","$195.96","158"
"Texas","$342.12","6255","$236.04","5994","$142.88","888"
"Utah","$293.06","712","$233.24","720","$187.95","45"
"Vermont","$377.22","289","$321.36","242","$187.64","25"
"Virginia","$373.62","2588","$287.97","2082","$227.34","219"
"Washington","$235.42","2435","$191.21","2466","$153.14","114"
"West Virginia","$364.28","379","$197.45","390","$158.3","41"
"Wisconsin","$357.72","1699","$270.33","1455","$233.39","133"
"Wyoming","$354.03","94","$378.82","138","$161.3","11"
