"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.54","1341","$203.36","1198","$147.57","154"
"Alaska","$290.18","318","$260.58","387","$407.31","32"
"Arizona","$300.5","2330","$209.21","2061","$186.79","276"
"Arkansas","$349.29","727","$183.18","695","$126.2","134"
"California","$245.39","14600","$191.92","16167","$189.35","953"
"Colorado","$238.17","2741","$196.45","2331","$230.11","160"
"Connecticut","$343.34","1547","$271.35","1678","$254.19","104"
"Delaware","$369.14","429","$227.6","357","$204.86","39"
"District of Columbia","$345.64","551","$290.21","463","$209.83","47"
"Florida","$302.27","8227","$217.71","6843","$152.01","617"
"Georgia","$326.77","3857","$215.3","2906","$147.3","273"
"Hawaii","$311.93","392","$273.96","449","$165.55","28"
"Idaho","$276.83","380","$251.03","568","$136.89","28"
"Illinois","$355.67","4890","$283.25","4561","$190.77","403"
"Indiana","$332.97","2076","$210.6","1886","$155.83","289"
"Iowa","$367.17","843","$289.39","843","$249.3","112"
"Kansas","$350.26","1008","$261.41","825","$122.25","128"
"Kentucky","$338.04","1276","$172.91","1265","$123.79","162"
"Louisiana","$366.83","1326","$245.73","1133","$143.14","281"
"Maine","$317.43","537","$246.08","553","$272.95","59"
"Montana","$267.37","668","$251.01","320","$609.45","28"
"Nebraska","$343.26","616","$250.53","611","$133.37","73"
"Nevada","$267.98","1076","$229.01","1193","$234.33","73"
"New Hampshire","$358.5","516","$289.02","559","$643","44"
"New Jersey","$349.55","2667","$288.37","3510","$224.99","226"
"New Mexico","$290.46","676","$201.72","552","$96.93","56"
"New York","$346.86","6857","$265.73","7328","$209.46","555"
"North Carolina","$350.42","3505","$245.1","2494","$149.37","272"
"North Dakota","$399.42","181","$364.82","264","$335.8","20"
"Ohio","$335.27","3700","$217.11","3638","$162.39","482"
"Oklahoma","$365.91","922","$231.62","895","$118.22","163"
"Oregon","$208.77","1904","$184.78","1647","$175.53","80"
"Maryland","$371.09","2451","$250.85","2018","$187.53","178"
"Massachusetts","$350.53","3519","$292.43","3111","$221.92","256"
"Michigan","$292.76","3580","$276.23","3181","$270.65","263"
"Minnesota","$358.56","2080","$277.27","2036","$184.78","112"
"Mississippi","$335.64","526","$146.01","456","$147.6","126"
"Missouri","$357.02","1934","$243.96","1742","$145.93","266"
"Pennsylvania","$366.71","4767","$266.83","4140","$191.92","443"
"Rhode Island","$324.28","626","$256.63","449","$199.96","39"
"South Carolina","$343.01","1435","$201.94","1169","$188.56","145"
"South Dakota","$377.86","190","$351.27","216","$123.94","22"
"Tennessee","$353.22","1944","$224.93","1591","$186","186"
"Texas","$337.97","7271","$232.75","7264","$144.61","1042"
"Utah","$289.16","829","$238.91","891","$204.58","56"
"Vermont","$375.8","322","$319.91","293","$190.36","26"
"Virginia","$368.51","3018","$291.57","2546","$221.36","248"
"Washington","$232.01","2849","$189.95","2932","$138.47","136"
"West Virginia","$354.71","473","$214.56","461","$157.32","50"
"Wisconsin","$353.57","1940","$271.84","1784","$237.56","145"
"Wyoming","$351.78","110","$360.09","160","$161.3","12"
