"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$339.14","1077","$199.39","972","$152.02","129"
"Alaska","$290.75","263","$263.23","306","$388.58","26"
"Arizona","$303.63","1998","$210.56","1680","$196.47","227"
"Arkansas","$360.79","592","$183.28","565","$128.03","116"
"California","$248.18","12460","$193.05","13270","$192.35","797"
"Colorado","$237.38","2273","$197.49","1863","$212.82","135"
"Connecticut","$347.22","1332","$273.94","1366","$254.01","93"
"Delaware","$372.79","360","$225.91","282","$199.88","34"
"District of Columbia","$351.43","455","$293.29","363","$211.38","40"
"Florida","$306.12","6735","$219.58","5453","$157.22","528"
"Georgia","$332.16","3210","$214.71","2350","$154.46","234"
"Hawaii","$307.44","336","$271.93","365","$162.11","26"
"Idaho","$275.86","324","$255.79","456","$133.75","22"
"Illinois","$356.94","4130","$287.66","3774","$181.61","348"
"Indiana","$336.56","1727","$207.03","1506","$161.44","255"
"Iowa","$370.87","717","$292.21","674","$250.34","104"
"Kansas","$355.2","856","$261.64","656","$123.2","110"
"Kentucky","$338.71","1047","$181.54","1020","$125.11","136"
"Louisiana","$374.29","1119","$244.13","901","$150.9","235"
"Maine","$319.15","468","$260.01","446","$214.8","52"
"Montana","$271.24","596","$251.57","269","$734.65","22"
"Nebraska","$350.6","527","$248.87","526","$142.51","63"
"Nevada","$270.52","931","$218.89","960","$255.23","62"
"New Hampshire","$378.29","444","$287.21","466","$561.24","39"
"New Jersey","$355.13","2303","$293.17","2895","$230.03","195"
"New Mexico","$294.62","582","$205","451","$63.7","42"
"New York","$352.22","5985","$268.11","6039","$189.76","494"
"North Carolina","$355.61","2889","$247.42","1983","$151.15","234"
"North Dakota","$410.88","141","$328","210","$269.55","13"
"Ohio","$336.66","3161","$213.75","2927","$167.82","411"
"Oklahoma","$364.88","781","$229.68","705","$120.54","134"
"Oregon","$212.65","1659","$188.81","1376","$175.34","63"
"Maryland","$379.46","2031","$248.65","1618","$194.99","154"
"Massachusetts","$353.44","2966","$297.09","2551","$217.65","224"
"Michigan","$298.2","3142","$276.75","2614","$228.04","233"
"Minnesota","$370.29","1773","$278.44","1602","$181.28","103"
"Mississippi","$339.78","422","$148.65","363","$142.2","100"
"Missouri","$367.81","1612","$241.8","1335","$150.74","212"
"Pennsylvania","$371.8","3967","$266.37","3335","$193.85","380"
"Rhode Island","$334.04","540","$261.56","368","$201.75","34"
"South Carolina","$346.37","1196","$202.06","934","$171.2","125"
"South Dakota","$385.67","169","$367.48","170","$125.68","20"
"Tennessee","$358.6","1611","$224.38","1279","$199.5","153"
"Texas","$342.14","6185","$235.93","5880","$142.36","879"
"Utah","$292.31","706","$232.01","706","$168.59","44"
"Vermont","$378.21","284","$322.88","234","$187.64","25"
"Virginia","$373.84","2562","$287.66","2046","$226.18","213"
"Washington","$235.79","2406","$191.72","2442","$152.6","111"
"West Virginia","$362.97","372","$198.74","384","$158.3","41"
"Wisconsin","$357.84","1682","$269.99","1426","$230.77","132"
"Wyoming","$354.03","94","$378.64","137","$161.3","11"
