"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.95","1333","$204.16","1190","$148.39","152"
"Alaska","$288.79","316","$260.99","385","$407.31","32"
"Arizona","$300.41","2316","$209.06","2047","$185.41","274"
"Arkansas","$349.35","721","$182.83","689","$126.2","134"
"California","$245.36","14485","$191.94","16013","$188.67","948"
"Colorado","$236.97","2720","$196.65","2308","$230.11","160"
"Connecticut","$343.51","1536","$271.41","1663","$254.53","103"
"Delaware","$367.88","423","$232.59","350","$204.86","39"
"District of Columbia","$344.66","548","$290.12","461","$209.83","47"
"Florida","$302.5","8166","$217.74","6773","$152.1","616"
"Georgia","$327.15","3827","$215.59","2884","$146.68","271"
"Hawaii","$312.12","391","$274.83","444","$165.55","28"
"Idaho","$276.39","377","$250.11","559","$136.89","28"
"Illinois","$355.99","4854","$283.39","4515","$191.04","398"
"Indiana","$333.09","2052","$210.52","1871","$155.98","288"
"Iowa","$366.64","834","$290.01","835","$246.4","111"
"Kansas","$350.31","1001","$260.55","820","$122.62","127"
"Kentucky","$338.15","1266","$173.01","1250","$124.06","160"
"Louisiana","$367.33","1317","$245.17","1121","$143.37","279"
"Maine","$317.38","535","$254.33","549","$272.95","59"
"Montana","$267.6","662","$251.54","318","$609.45","28"
"Nebraska","$343.87","612","$250.15","608","$133.37","73"
"Nevada","$267.87","1070","$228.64","1183","$233.41","72"
"New Hampshire","$358.54","515","$290.27","548","$643","44"
"New Jersey","$349.89","2651","$288.35","3482","$223.01","224"
"New Mexico","$290.36","671","$202.03","545","$93.19","55"
"New York","$347.18","6815","$265.96","7266","$207.48","549"
"North Carolina","$350.11","3468","$244.27","2471","$149.55","271"
"North Dakota","$398.95","179","$363.1","261","$335.8","20"
"Ohio","$335.62","3671","$216.98","3600","$162.28","478"
"Oklahoma","$365.45","912","$233.8","887","$118.22","163"
"Oregon","$208.88","1898","$185.1","1635","$162.91","79"
"Maryland","$371.33","2423","$250.78","1994","$188.55","177"
"Massachusetts","$350.51","3482","$292.7","3085","$223.73","252"
"Michigan","$293.24","3561","$276.94","3148","$271.06","260"
"Minnesota","$359.18","2066","$278.59","2004","$181.2","110"
"Mississippi","$335.27","523","$145.88","453","$146.82","123"
"Missouri","$354.91","1912","$244.49","1721","$146.36","264"
"Pennsylvania","$367.05","4735","$267.05","4107","$192.02","440"
"Rhode Island","$324.61","624","$256.03","445","$199.96","39"
"South Carolina","$343.5","1424","$201.26","1146","$188.56","145"
"South Dakota","$378.21","189","$351.48","215","$123.94","22"
"Tennessee","$353.33","1924","$224.77","1577","$187.33","182"
"Texas","$337.89","7212","$232.81","7190","$144.29","1031"
"Utah","$289.46","821","$238.82","884","$204.58","56"
"Vermont","$376.42","320","$319.57","291","$190.36","26"
"Virginia","$368.6","2992","$291.51","2531","$221.28","246"
"Washington","$232.14","2832","$189.87","2902","$138.79","135"
"West Virginia","$354.4","471","$216.07","456","$155.8","49"
"Wisconsin","$353.62","1931","$271.56","1771","$237.56","145"
"Wyoming","$351.78","110","$360.09","159","$161.3","12"
