"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$341.15","1315","$204.22","1180","$146.12","151"
"Alaska","$287.29","312","$262.81","378","$359.87","30"
"Arizona","$302.38","2288","$209.13","2016","$185.68","273"
"Arkansas","$349.63","712","$184.51","671","$126.21","133"
"California","$245.5","14297","$192.13","15747","$189.75","935"
"Colorado","$236.92","2686","$196.07","2274","$231.56","158"
"Connecticut","$343.5","1519","$272.66","1631","$258.75","101"
"Delaware","$369.6","412","$231.7","341","$204.86","39"
"District of Columbia","$346.02","537","$292.12","450","$209.83","47"
"Florida","$302.86","8046","$217.94","6671","$151.42","609"
"Georgia","$327.27","3770","$215.14","2836","$146.68","271"
"Hawaii","$313.57","384","$276.82","436","$165.55","28"
"Idaho","$276.01","370","$251.06","543","$136.89","28"
"Illinois","$356.33","4784","$285.22","4447","$189.96","396"
"Indiana","$333.43","2021","$211","1839","$156.16","284"
"Iowa","$367.31","825","$289.88","822","$247.1","110"
"Kansas","$350.44","995","$258.92","802","$120.31","125"
"Kentucky","$338.9","1245","$182.47","1229","$124.06","160"
"Louisiana","$367.51","1304","$244.61","1099","$143.6","278"
"Maine","$317.46","530","$256.6","533","$272.95","59"
"Montana","$267.92","655","$252.01","316","$632.31","27"
"Nebraska","$344.03","609","$249.96","605","$133.37","73"
"Nevada","$267.93","1057","$229.57","1166","$234.31","71"
"New Hampshire","$359","507","$290.33","539","$657.98","43"
"New Jersey","$350.27","2625","$289.1","3418","$224.74","222"
"New Mexico","$291.15","664","$201.72","535","$89.97","53"
"New York","$347.74","6750","$265.94","7143","$205.53","544"
"North Carolina","$350.39","3426","$245.11","2431","$150.93","266"
"North Dakota","$401.15","178","$362.88","255","$348.9","19"
"Ohio","$336.02","3634","$216.84","3537","$163.04","471"
"Oklahoma","$365.69","902","$234.17","863","$118.49","161"
"Oregon","$208.99","1874","$185.28","1617","$162.91","79"
"Maryland","$372.01","2384","$250.93","1963","$189.4","175"
"Massachusetts","$350.81","3425","$293.15","3027","$221.94","250"
"Michigan","$294.05","3514","$276.43","3088","$273.42","257"
"Minnesota","$359.63","2045","$278.61","1972","$181.83","109"
"Mississippi","$337.06","517","$146.66","449","$146.82","123"
"Missouri","$364.64","1885","$244.42","1674","$143.53","260"
"Pennsylvania","$367.19","4657","$267.32","4041","$193.06","436"
"Rhode Island","$328.25","616","$256.33","437","$203.71","38"
"South Carolina","$343.49","1404","$201.58","1133","$190.26","143"
"South Dakota","$382.21","187","$350.74","209","$123.94","22"
"Tennessee","$354.09","1898","$224.75","1549","$185.93","179"
"Texas","$338.2","7134","$233.12","7082","$142.81","1019"
"Utah","$289.35","812","$239.47","860","$204.58","56"
"Vermont","$376.94","317","$320.28","287","$190.36","26"
"Virginia","$369.14","2957","$290.15","2480","$222.77","243"
"Washington","$231.88","2782","$189.93","2861","$140.62","132"
"West Virginia","$355.07","463","$215.8","445","$155.8","49"
"Wisconsin","$354.12","1909","$271.3","1734","$237.56","145"
"Wyoming","$351.25","109","$359.79","158","$161.3","12"
