"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$338.8","1095","$200.02","984","$152.02","129"
"Alaska","$288.81","265","$254.5","313","$388.58","26"
"Arizona","$303.17","2020","$210.19","1705","$195.32","229"
"Arkansas","$359.41","602","$183.16","574","$128.15","119"
"California","$248.2","12571","$192.8","13406","$191.94","804"
"Colorado","$237.48","2309","$198.12","1898","$223.47","138"
"Connecticut","$346.91","1346","$273.87","1385","$252.88","94"
"Delaware","$373.91","363","$227.38","285","$199.88","34"
"District of Columbia","$349.35","462","$292.22","371","$211.38","40"
"Florida","$305.93","6829","$219.78","5522","$156.94","532"
"Georgia","$332.05","3237","$214.18","2376","$154.46","234"
"Hawaii","$307.76","338","$272.99","370","$162.11","26"
"Idaho","$275.3","327","$257.48","465","$133.75","22"
"Illinois","$356.89","4192","$287.69","3815","$176.36","353"
"Indiana","$335.59","1748","$208.28","1527","$161.44","255"
"Iowa","$369.77","725","$292.45","684","$251.78","105"
"Kansas","$354.96","862","$261.31","669","$113.7","111"
"Kentucky","$338.84","1059","$181.5","1031","$125.11","138"
"Louisiana","$374.2","1137","$242.75","910","$149.56","239"
"Maine","$319.11","471","$259.84","453","$214.8","52"
"Montana","$271.16","601","$251.43","272","$734.65","22"
"Nebraska","$349.72","535","$248.44","531","$142.51","63"
"Nevada","$270.12","937","$219.36","972","$252.49","63"
"New Hampshire","$376.92","449","$285.57","472","$550.95","40"
"New Jersey","$354.73","2322","$292.57","2934","$230.04","199"
"New Mexico","$293.37","588","$205.27","452","$63.7","42"
"New York","$352.35","6051","$268.5","6115","$190.16","497"
"North Carolina","$355.37","2921","$247.42","2003","$151.42","236"
"North Dakota","$409.28","143","$335.38","216","$331.9","15"
"Ohio","$336.65","3182","$213.69","2964","$167.26","414"
"Oklahoma","$364.39","791","$228.53","715","$120.16","136"
"Oregon","$212.44","1677","$188.96","1384","$174.52","65"
"Maryland","$379.62","2063","$250.16","1641","$194.99","154"
"Massachusetts","$352.84","2996","$296.87","2581","$220.8","226"
"Michigan","$298.18","3162","$276.59","2645","$228.04","233"
"Minnesota","$370.4","1787","$278.01","1629","$181.28","103"
"Mississippi","$338.86","430","$149.19","369","$143.99","105"
"Missouri","$367.31","1635","$242.19","1356","$149.58","214"
"Pennsylvania","$371.47","4025","$266.6","3397","$193.02","384"
"Rhode Island","$333.52","548","$261.15","377","$201.75","34"
"South Carolina","$346.43","1209","$202.01","949","$171.2","125"
"South Dakota","$389.9","170","$369","174","$125.68","20"
"Tennessee","$358.19","1627","$225.32","1302","$196.86","157"
"Texas","$342.07","6250","$235.99","5980","$142.88","888"
"Utah","$293.06","712","$233.2","718","$168.59","44"
"Vermont","$377.22","289","$321.36","242","$187.64","25"
"Virginia","$373.81","2585","$287.78","2078","$225.76","218"
"Washington","$235.43","2433","$191.21","2465","$153.14","114"
"West Virginia","$364.28","379","$197.45","390","$158.3","41"
"Wisconsin","$357.72","1698","$270.51","1451","$233.39","133"
"Wyoming","$354.03","94","$378.64","137","$161.3","11"
