"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$338.42","1084","$199.32","973","$152.02","129"
"Alaska","$289.89","264","$263.42","307","$388.58","26"
"Arizona","$303.47","2003","$210.08","1688","$196.47","227"
"Arkansas","$360.19","593","$183.12","566","$128.03","116"
"California","$248.24","12486","$192.98","13307","$192.25","798"
"Colorado","$237.75","2284","$198.08","1870","$225.13","136"
"Connecticut","$347.1","1333","$273.76","1368","$252.88","94"
"Delaware","$372.79","360","$225.91","282","$199.88","34"
"District of Columbia","$351.21","456","$294.22","365","$211.38","40"
"Florida","$305.96","6751","$219.63","5469","$157.12","530"
"Georgia","$332.03","3214","$214.36","2355","$154.46","234"
"Hawaii","$307.73","337","$271.93","365","$162.11","26"
"Idaho","$275.09","325","$257.38","460","$133.75","22"
"Illinois","$356.78","4146","$287.65","3782","$181.61","348"
"Indiana","$336.6","1731","$207.12","1509","$161.44","255"
"Iowa","$370.47","720","$292.25","676","$250.34","104"
"Kansas","$354.86","858","$261.64","656","$113.7","111"
"Kentucky","$338.67","1048","$181.69","1022","$125.11","136"
"Louisiana","$373.96","1121","$243.62","904","$150.37","237"
"Maine","$319.15","468","$259.86","447","$214.8","52"
"Montana","$271.18","597","$251.57","269","$734.65","22"
"Nebraska","$350.6","527","$248.3","528","$142.51","63"
"Nevada","$270.66","932","$219.14","963","$255.23","62"
"New Hampshire","$377.52","447","$290.13","467","$561.24","39"
"New Jersey","$355.16","2307","$293.11","2903","$230.03","195"
"New Mexico","$293.85","584","$205","451","$63.7","42"
"New York","$352.29","6000","$268.22","6056","$189.76","494"
"North Carolina","$355.47","2896","$247.86","1986","$151.15","234"
"North Dakota","$410.88","141","$331.45","212","$250.35","14"
"Ohio","$336.67","3166","$213.61","2931","$167.69","412"
"Oklahoma","$364.5","783","$229.68","705","$120.54","134"
"Oregon","$212.38","1666","$188.88","1378","$175.34","63"
"Maryland","$379.54","2037","$249.65","1621","$194.99","154"
"Massachusetts","$353.3","2973","$297.01","2557","$217.65","224"
"Michigan","$298.13","3145","$276.8","2623","$228.04","233"
"Minnesota","$370.24","1777","$278.57","1605","$181.28","103"
"Mississippi","$339.78","424","$150.31","365","$147.14","102"
"Missouri","$367.67","1615","$241.39","1339","$150.74","212"
"Pennsylvania","$371.78","3983","$265.48","3353","$193.8","381"
"Rhode Island","$333.51","541","$261.14","371","$201.75","34"
"South Carolina","$346.27","1198","$202.27","938","$171.2","125"
"South Dakota","$385.67","169","$367.48","170","$125.68","20"
"Tennessee","$358.42","1613","$225.29","1284","$199.5","153"
"Texas","$342.03","6197","$236.01","5904","$142.63","884"
"Utah","$292.6","709","$232.22","709","$168.59","44"
"Vermont","$378.21","284","$322.32","235","$187.64","25"
"Virginia","$373.91","2568","$287.63","2054","$225.11","214"
"Washington","$235.73","2418","$191.53","2448","$155","112"
"West Virginia","$363.94","375","$197.93","387","$158.3","41"
"Wisconsin","$357.76","1685","$269.83","1431","$233.39","133"
"Wyoming","$354.03","94","$378.64","137","$161.3","11"
