"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.52","1153","$203.68","1049","$147.52","134"
"Alaska","$285.75","282","$252.7","329","$388.58","26"
"Arizona","$303.11","2101","$209.69","1790","$194.81","240"
"Arkansas","$352.58","636","$182.69","599","$126.75","125"
"California","$247.26","13097","$192.93","14026","$192.21","842"
"Colorado","$237.72","2429","$197.52","2003","$226.03","146"
"Connecticut","$346.76","1400","$275.7","1471","$252.31","95"
"Delaware","$371.81","379","$227.59","304","$206.61","36"
"District of Columbia","$349.37","482","$293.5","392","$208.53","41"
"Florida","$305.31","7208","$219.83","5866","$153.02","555"
"Georgia","$330.38","3399","$214.34","2500","$151.87","241"
"Hawaii","$307.79","354","$275.69","387","$167.62","27"
"Idaho","$275.94","338","$256.4","494","$129.39","24"
"Illinois","$358.05","4385","$287.43","3985","$176.94","365"
"Indiana","$334.68","1845","$208.42","1613","$168.44","262"
"Iowa","$370.92","757","$290.87","725","$247.69","107"
"Kansas","$351.82","907","$262.31","713","$122.52","115"
"Kentucky","$337.69","1113","$181.49","1077","$124.72","143"
"Louisiana","$372.59","1175","$243.12","966","$149.14","249"
"Maine","$319.92","488","$258.65","469","$213.48","53"
"Montana","$269.69","617","$251.21","289","$704.89","23"
"Nebraska","$347.09","561","$249.12","555","$141.76","65"
"Nevada","$268.31","966","$217.53","1031","$252.49","63"
"New Hampshire","$370.32","467","$289.85","489","$677.38","41"
"New Jersey","$353.4","2409","$291.98","3075","$231.66","208"
"New Mexico","$290.9","615","$215.43","477","$69.76","43"
"New York","$350.98","6253","$267.51","6419","$189.82","511"
"North Carolina","$354.09","3069","$247.02","2125","$151.27","246"
"North Dakota","$401.98","157","$355.14","231","$363.11","16"
"Ohio","$336.18","3331","$213.86","3137","$166.05","428"
"Oklahoma","$365.29","828","$228.06","754","$118.75","147"
"Oregon","$211.58","1739","$188.79","1457","$171.08","69"
"Maryland","$379.08","2160","$251.02","1729","$191.01","163"
"Massachusetts","$351.76","3121","$295.51","2711","$217.76","235"
"Michigan","$297.27","3265","$273.69","2777","$226.62","241"
"Minnesota","$368.28","1860","$277.55","1724","$179.7","104"
"Mississippi","$340.59","461","$147.56","396","$139.64","114"
"Missouri","$367.5","1722","$243.56","1433","$149.28","219"
"Pennsylvania","$370","4247","$266.84","3599","$190.29","397"
"Rhode Island","$331.71","573","$259.58","393","$201.75","34"
"South Carolina","$345.42","1276","$202.78","1003","$192.25","133"
"South Dakota","$388.48","178","$353.22","186","$124.17","21"
"Tennessee","$356.06","1707","$226.92","1379","$191.63","169"
"Texas","$341.49","6548","$235.22","6331","$144.25","936"
"Utah","$292.7","739","$235.09","767","$189.78","47"
"Vermont","$376.96","293","$320.6","257","$190.36","26"
"Virginia","$372.72","2682","$288.22","2188","$225.82","226"
"Washington","$234.55","2546","$191.67","2586","$146.45","118"
"West Virginia","$360.61","406","$216.46","407","$160.38","43"
"Wisconsin","$356.79","1764","$270.01","1529","$240.15","139"
"Wyoming","$352.41","97","$374.52","145","$161.3","11"
