"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.75","1312","$204.22","1180","$146.12","151"
"Alaska","$286.34","311","$262.65","377","$359.87","30"
"Arizona","$302.51","2285","$208.99","2014","$185.68","273"
"Arkansas","$349.63","712","$184.02","667","$126.21","133"
"California","$245.49","14287","$192.17","15732","$189.75","935"
"Colorado","$236.92","2682","$196.31","2270","$231.56","158"
"Connecticut","$343.46","1518","$272.62","1628","$258.75","101"
"Delaware","$369.6","412","$231.7","341","$204.86","39"
"District of Columbia","$346.14","536","$291.58","447","$209.83","47"
"Florida","$302.89","8042","$217.81","6662","$151.42","609"
"Georgia","$327.28","3768","$215.11","2831","$146.93","270"
"Hawaii","$313.57","384","$276.72","435","$165.55","28"
"Idaho","$276.01","370","$251.06","543","$136.89","28"
"Illinois","$356.29","4778","$285.13","4443","$189.96","396"
"Indiana","$333.78","2015","$211.05","1837","$156.16","284"
"Iowa","$367.37","824","$289.88","822","$247.1","110"
"Kansas","$350.22","994","$259.07","800","$120.31","125"
"Kentucky","$339.01","1244","$182.37","1228","$124.06","160"
"Louisiana","$367.74","1303","$244.39","1098","$143.6","278"
"Maine","$317.46","530","$256.46","532","$272.95","59"
"Montana","$267.92","655","$252.01","316","$632.31","27"
"Nebraska","$343.6","608","$249.96","605","$133.37","73"
"Nevada","$267.93","1057","$229.57","1166","$234.31","71"
"New Hampshire","$359","507","$290.33","539","$657.98","43"
"New Jersey","$350.58","2617","$289.29","3413","$224.74","222"
"New Mexico","$291.15","664","$201.72","535","$85.81","52"
"New York","$347.65","6744","$265.96","7135","$205.53","544"
"North Carolina","$350.45","3424","$245.27","2429","$150.93","266"
"North Dakota","$400.69","177","$362.88","255","$348.9","19"
"Ohio","$336.01","3632","$216.85","3533","$163.04","471"
"Oklahoma","$365.69","902","$233.97","862","$118.49","161"
"Oregon","$209.05","1870","$185.27","1616","$162.91","79"
"Maryland","$372.23","2382","$250.8","1961","$189.4","175"
"Massachusetts","$350.77","3423","$293.14","3026","$221.94","250"
"Michigan","$294.34","3508","$276.48","3083","$273.42","257"
"Minnesota","$359.58","2044","$278.59","1971","$181.83","109"
"Mississippi","$337.06","517","$146.66","449","$146.82","123"
"Missouri","$364.64","1885","$244.25","1670","$143.53","260"
"Pennsylvania","$367.22","4655","$267.33","4036","$193.06","436"
"Rhode Island","$328.25","616","$256.33","437","$203.71","38"
"South Carolina","$343.49","1404","$201.87","1130","$189.58","142"
"South Dakota","$382.21","187","$350.74","209","$123.94","22"
"Tennessee","$354.09","1897","$224.97","1544","$185.93","179"
"Texas","$338.22","7128","$233.16","7075","$142.81","1019"
"Utah","$289.35","812","$239.47","860","$204.58","56"
"Vermont","$376.94","316","$320.28","287","$190.36","26"
"Virginia","$369.03","2953","$290.12","2477","$222.77","243"
"Washington","$231.93","2776","$189.9","2860","$140.62","132"
"West Virginia","$355.07","463","$215.37","444","$155.8","49"
"Wisconsin","$354.12","1909","$271.35","1731","$237.56","145"
"Wyoming","$351.25","109","$359.79","158","$161.3","12"
