"State","HighQ","HighQN","MedQ","MedQN","LowQ","LowQN"
"Alabama","$340.77","1287","$204.47","1158","$144.04","148"
"Alaska","$285.65","304","$260.48","364","$359.87","29"
"Arizona","$302.37","2251","$208.35","1974","$189.14","265"
"Arkansas","$350.98","695","$183.47","654","$127.16","130"
"California","$245.85","14034","$192.4","15372","$189.79","913"
"Colorado","$236.69","2639","$196.67","2226","$230.97","157"
"Connecticut","$344.35","1495","$272.92","1594","$251.03","100"
"Delaware","$369.57","408","$230.25","330","$204.86","39"
"District of Columbia","$346.18","523","$291.53","436","$209.83","47"
"Florida","$303.55","7878","$217.23","6499","$152.44","598"
"Georgia","$327.6","3683","$215.25","2761","$153.02","261"
"Hawaii","$313.64","382","$266.22","424","$165.55","28"
"Idaho","$276.27","363","$252.42","532","$136.89","28"
"Illinois","$356.04","4710","$285.54","4345","$188.97","389"
"Indiana","$334.16","1972","$210.36","1791","$156.36","280"
"Iowa","$368.31","812","$289.38","801","$247.1","110"
"Kansas","$349.61","976","$260.37","782","$120.26","123"
"Kentucky","$339.06","1216","$181.51","1204","$124.79","156"
"Louisiana","$367.98","1273","$244.73","1065","$144.75","270"
"Maine","$318.17","523","$257.92","521","$274.25","58"
"Montana","$268.01","643","$252.43","312","$645.6","26"
"Nebraska","$343.56","601","$251.18","591","$136.34","70"
"Nevada","$268","1038","$229.9","1133","$242.08","68"
"New Hampshire","$359.59","493","$291.07","528","$666.71","42"
"New Jersey","$351.47","2575","$289.77","3339","$224.99","221"
"New Mexico","$289.96","651","$200.54","524","$85.81","52"
"New York","$348.51","6638","$266.29","6961","$205.19","535"
"North Carolina","$351.31","3350","$244.9","2360","$151.17","259"
"North Dakota","$401.38","176","$353.73","249","$334.13","18"
"Ohio","$335.65","3573","$216.22","3449","$163.29","462"
"Oklahoma","$367.02","885","$233.89","836","$119.37","159"
"Oregon","$209.59","1842","$185.34","1588","$163.84","77"
"Maryland","$373.37","2333","$249.96","1909","$189.57","171"
"Massachusetts","$350.86","3351","$293.98","2949","$218.67","247"
"Michigan","$295.05","3456","$278.23","3009","$273.48","256"
"Minnesota","$366.2","2015","$276.95","1913","$181.83","109"
"Mississippi","$340","506","$146.23","438","$140.57","120"
"Missouri","$367.75","1859","$243.7","1624","$143.69","251"
"Pennsylvania","$367.21","4564","$267.6","3935","$196.33","432"
"Rhode Island","$328.55","602","$257.15","429","$201.42","37"
"South Carolina","$344.62","1377","$199.91","1103","$190.55","141"
"South Dakota","$382.94","183","$351.72","205","$123.94","22"
"Tennessee","$354.78","1845","$225.42","1509","$187.46","176"
"Texas","$338.64","7012","$233.64","6924","$142.47","998"
"Utah","$289.49","803","$239.21","838","$201.13","52"
"Vermont","$376.52","315","$321.13","278","$190.36","26"
"Virginia","$369.72","2890","$288.58","2412","$222.77","243"
"Washington","$233.11","2706","$190.17","2803","$142.98","128"
"West Virginia","$355.41","452","$215.49","438","$156.1","48"
"Wisconsin","$354.84","1878","$271.89","1687","$239.18","144"
"Wyoming","$350.72","108","$358.86","157","$161.3","11"
